2023/03/21	Tue	06:22	15.88		484			H
2023/03/21	Tue	12:42	3.20		98			L
2023/03/21	Tue	18:10	14.30		436			H
2023/03/22	Wed	00:41	0.50		15			L
2023/03/22	Wed	06:50	16.02		488			H
2023/03/22	Wed	13:21	1.79		55			L
2023/03/22	Wed	19:07	14.39		439			H
2023/03/23	Thu	01:25	1.90		58			L
2023/03/23	Thu	07:18	15.96		486			H
2023/03/23	Thu	14:01	0.64		20			L
2023/03/23	Thu	20:03	14.33		437			H
2023/03/24	Fri	02:09	3.50		107			L
2023/03/24	Fri	07:48	15.64		477			H
2023/03/24	Fri	14:41	-0.12		-4			L
2023/03/24	Fri	21:01	14.15		431			H
2023/03/25	Sat	02:54	5.13		156			L
2023/03/25	Sat	08:20	15.04		458			H
2023/03/25	Sat	15:22	-0.45		-14			L
2023/03/25	Sat	22:01	13.88		423			H
2023/03/26	Sun	03:44	6.62		202			L
2023/03/26	Sun	08:54	14.18		432			H
2023/03/26	Sun	16:06	-0.34		-10			L
2023/03/26	Sun	23:08	13.57		414			H
2023/03/27	Mon	04:44	7.83		239			L
2023/03/27	Mon	09:31	13.13		400			H
2023/03/27	Mon	16:53	0.12		4			L
2023/03/28	Tue	00:29	13.33		406			H
2023/03/28	Tue	06:11	8.58		262			L
2023/03/28	Tue	10:18	12.02		366			H
2023/03/28	Tue	17:48	0.75		23			L
2023/03/29	Wed	02:03	13.34		407			H
2023/03/29	Wed	08:24	8.53		260			L
2023/03/29	Wed	11:22	11.04		336			H
2023/03/29	Wed	18:52	1.32		40			L
2023/03/30	Thu	03:19	13.58		414			H
2023/03/30	Thu	09:48	7.84		239			L
2023/03/30	Thu	12:46	10.46		319			H
2023/03/30	Thu	20:02	1.64		50			L
2023/03/31	Fri	04:10	13.82		421			H
2023/03/31	Fri	10:34	7.04		215			L
2023/03/31	Fri	14:09	10.46		319			H
2023/03/31	Fri	21:07	1.68		51			L
2023/04/01	Sat	04:45	13.98		426			H
2023/04/01	Sat	11:06	6.26		191			L
2023/04/01	Sat	15:17	10.87		331			H
2023/04/01	Sat	22:00	1.64		50			L
2023/04/02	Sun	05:09	14.08		429			H
2023/04/02	Sun	11:31	5.46		166			L
2023/04/02	Sun	16:12	11.42		348			H
2023/04/02	Sun	22:44	1.71		52			L
2023/04/03	Mon	05:27	14.17		432			H
2023/04/03	Mon	11:52	4.57		139			L
2023/04/03	Mon	16:58	11.99		365			H
2023/04/03	Mon	23:22	2.00		61			L
2023/04/04	Tue	05:43	14.29		436			H
2023/04/04	Tue	12:13	3.56		109			L
2023/04/04	Tue	17:42	12.53		382			H
2023/04/04	Tue	23:57	2.55		78			L
2023/04/05	Wed	06:01	14.44		440			H
2023/04/05	Wed	12:37	2.43		74			L
2023/04/05	Wed	18:24	13.06		398			H
2023/04/06	Thu	00:32	3.33		101			L
2023/04/06	Thu	06:21	14.56		444			H
2023/04/06	Thu	13:04	1.26		38			L
2023/04/06	Thu	19:07	13.55		413			H
2023/04/07	Fri	01:08	4.29		131			L
2023/04/07	Fri	06:43	14.59		445			H
2023/04/07	Fri	13:36	0.16		5			L
2023/04/07	Fri	19:52	13.97		426			H
2023/04/08	Sat	01:46	5.36		163			L
2023/04/08	Sat	07:07	14.51		442			H
2023/04/08	Sat	14:11	-0.75		-23			L
2023/04/08	Sat	20:40	14.24		434			H
2023/04/09	Sun	02:26	6.45		197			L
2023/04/09	Sun	07:33	14.29		436			H
2023/04/09	Sun	14:50	-1.35		-41			L
2023/04/09	Sun	21:33	14.30		436			H
2023/04/10	Mon	03:11	7.47		228			L
2023/04/10	Mon	08:02	13.93		425			H
2023/04/10	Mon	15:35	-1.58		-48			L
2023/04/10	Mon	22:33	14.14		431			H
2023/04/11	Tue	04:04	8.35		255			L
2023/04/11	Tue	08:37	13.41		409			H
2023/04/11	Tue	16:26	-1.45		-44			L
2023/04/11	Tue	23:44	13.91		424			H
2023/04/12	Wed	05:13	8.94		272			L
2023/04/12	Wed	09:23	12.70		387			H
2023/04/12	Wed	17:25	-1.07		-33			L
2023/04/13	Thu	01:07	13.85		422			H
2023/04/13	Thu	06:51	8.98		274			L
2023/04/13	Thu	10:36	11.87		362			H
2023/04/13	Thu	18:32	-0.61		-19			L
2023/04/14	Fri	02:24	14.08		429			H
2023/04/14	Fri	08:36	8.21		250			L
2023/04/14	Fri	12:15	11.28		344			H
2023/04/14	Fri	19:43	-0.20		-6			L
2023/04/15	Sat	03:19	14.46		441			H
2023/04/15	Sat	09:40	6.88		210			L
2023/04/15	Sat	13:52	11.29		344			H
2023/04/15	Sat	20:52	0.16		5			L
2023/04/16	Sun	03:59	14.85		453			H
2023/04/16	Sun	10:24	5.26		160			L
2023/04/16	Sun	15:15	11.82		360			H
2023/04/16	Sun	21:52	0.65		20			L
2023/04/17	Mon	04:31	15.19		463			H
2023/04/17	Mon	11:04	3.53		108			L
2023/04/17	Mon	16:25	12.57		383			H
2023/04/17	Mon	22:46	1.40		43			L
2023/04/18	Tue	05:00	15.44		471			H
2023/04/18	Tue	11:41	1.83		56			L
2023/04/18	Tue	17:28	13.32		406			H
2023/04/18	Tue	23:35	2.45		75			L
2023/04/19	Wed	05:27	15.54		474			H
2023/04/19	Wed	12:17	0.33		10			L
2023/04/19	Wed	18:25	13.97		426			H
2023/04/20	Thu	00:22	3.69		112			L
2023/04/20	Thu	05:55	15.45		471			H
2023/04/20	Thu	12:53	-0.85		-26			L
2023/04/20	Thu	19:19	14.48		441			H
2023/04/21	Fri	01:08	4.98		152			L
2023/04/21	Fri	06:25	15.13		461			H
2023/04/21	Fri	13:29	-1.60		-49			L
2023/04/21	Fri	20:11	14.80		451			H
2023/04/22	Sat	01:56	6.17		188			L
2023/04/22	Sat	06:55	14.56		444			H
2023/04/22	Sat	14:06	-1.90		-58			L
2023/04/22	Sat	21:03	14.90		454			H
2023/04/23	Sun	02:46	7.16		218			L
2023/04/23	Sun	07:28	13.79		420			H
2023/04/23	Sun	14:44	-1.76		-54			L
2023/04/23	Sun	21:55	14.79		451			H
2023/04/24	Mon	03:41	7.88		240			L
2023/04/24	Mon	08:04	12.86		392			H
2023/04/24	Mon	15:25	-1.26		-38			L
2023/04/24	Mon	22:50	14.49		442			H
2023/04/25	Tue	04:48	8.30		253			L
2023/04/25	Tue	08:45	11.86		361			H
2023/04/25	Tue	16:10	-0.50		-15			L
2023/04/25	Tue	23:52	14.11		430			H
2023/04/26	Wed	06:20	8.32		254			L
2023/04/26	Wed	09:36	10.86		331			H
2023/04/26	Wed	17:01	0.37		11			L
2023/04/27	Thu	00:58	13.81		421			H
2023/04/27	Thu	08:06	7.81		238			L
2023/04/27	Thu	10:47	9.98		304			H
2023/04/27	Thu	18:00	1.22		37			L
2023/04/28	Fri	02:00	13.69		417			H
2023/04/28	Fri	09:12	6.98		213			L
2023/04/28	Fri	12:14	9.46		288			H
2023/04/28	Fri	19:04	1.91		58			L
2023/04/29	Sat	02:48	13.70		418			H
2023/04/29	Sat	09:52	6.04		184			L
2023/04/29	Sat	13:41	9.47		289			H
2023/04/29	Sat	20:09	2.45		75			L
2023/04/30	Sun	03:23	13.80		421			H
2023/04/30	Sun	10:21	5.02		153			L
2023/04/30	Sun	14:56	9.94		303			H
2023/04/30	Sun	21:07	2.93		89			L
2023/05/01	Mon	03:49	13.93		425			H
2023/05/01	Mon	10:45	3.90		119			L
2023/05/01	Mon	15:58	10.68		326			H
2023/05/01	Mon	21:57	3.49		106			L
2023/05/02	Tue	04:11	14.07		429			H
2023/05/02	Tue	11:07	2.66		81			L
2023/05/02	Tue	16:52	11.57		353			H
2023/05/02	Tue	22:41	4.19		128			L
2023/05/03	Wed	04:33	14.21		433			H
2023/05/03	Wed	11:30	1.34		41			L
2023/05/03	Wed	17:39	12.51		381			H
2023/05/03	Wed	23:23	5.01		153			L
2023/05/04	Thu	04:55	14.32		436			H
2023/05/04	Thu	11:57	0.01		0			L
2023/05/04	Thu	18:25	13.43		409			H
2023/05/05	Fri	00:05	5.89		180			L
2023/05/05	Fri	05:19	14.36		438			H
2023/05/05	Fri	12:28	-1.22		-37			L
2023/05/05	Fri	19:10	14.24		434			H
2023/05/06	Sat	00:47	6.76		206			L
2023/05/06	Sat	05:45	14.33		437			H
2023/05/06	Sat	13:03	-2.21		-67			L
2023/05/06	Sat	19:56	14.86		453			H
2023/05/07	Sun	01:32	7.54		230			L
2023/05/07	Sun	06:14	14.20		433			H
2023/05/07	Sun	13:43	-2.87		-87			L
2023/05/07	Sun	20:45	15.21		464			H
2023/05/08	Mon	02:20	8.17		249			L
2023/05/08	Mon	06:47	13.93		425			H
2023/05/08	Mon	14:26	-3.11		-95			L
2023/05/08	Mon	21:38	15.29		466			H
2023/05/09	Tue	03:13	8.60		262			L
2023/05/09	Tue	07:27	13.47		411			H
2023/05/09	Tue	15:14	-2.94		-90			L
2023/05/09	Tue	22:36	15.16		462			H
2023/05/10	Wed	04:15	8.77		267			L
2023/05/10	Wed	08:15	12.77		389			H
2023/05/10	Wed	16:07	-2.38		-73			L
2023/05/10	Wed	23:38	14.98		457			H
2023/05/11	Thu	05:33	8.56		261			L
2023/05/11	Thu	09:20	11.84		361			H
2023/05/11	Thu	17:05	-1.52		-46			L
2023/05/12	Fri	00:40	14.89		454			H
2023/05/12	Fri	07:03	7.77		237			L
2023/05/12	Fri	10:47	10.87		331			H
2023/05/12	Fri	18:08	-0.46		-14			L
2023/05/13	Sat	01:35	14.95		456			H
2023/05/13	Sat	08:20	6.40		195			L
2023/05/13	Sat	12:26	10.28		313			H
2023/05/13	Sat	19:15	0.71		22			L
2023/05/14	Sun	02:22	15.11		461			H
2023/05/14	Sun	09:15	4.68		143			L
2023/05/14	Sun	14:04	10.38		316			H
2023/05/14	Sun	20:21	1.91		58			L
2023/05/15	Mon	03:00	15.29		466			H
2023/05/15	Mon	10:00	2.82		86			L
2023/05/15	Mon	15:32	11.11		339			H
2023/05/15	Mon	21:24	3.13		95			L
2023/05/16	Tue	03:34	15.41		470			H
2023/05/16	Tue	10:39	1.04		32			L
2023/05/16	Tue	16:46	12.17		371			H
2023/05/16	Tue	22:23	4.37		133			L
2023/05/17	Wed	04:05	15.40		469			H
2023/05/17	Wed	11:16	-0.49		-15			L
2023/05/17	Wed	17:49	13.28		405			H
2023/05/17	Wed	23:17	5.55		169			L
2023/05/18	Thu	04:35	15.21		464			H
2023/05/18	Thu	11:51	-1.65		-50			L
2023/05/18	Thu	18:45	14.23		434			H
2023/05/19	Fri	00:10	6.60		201			L
2023/05/19	Fri	05:06	14.84		452			H
2023/05/19	Fri	12:25	-2.38		-73			L
2023/05/19	Fri	19:34	14.92		455			H
2023/05/20	Sat	01:01	7.42		226			L
2023/05/20	Sat	05:37	14.30		436			H
2023/05/20	Sat	13:00	-2.68		-82			L
2023/05/20	Sat	20:20	15.30		466			H
2023/05/21	Sun	01:53	7.99		244			L
2023/05/21	Sun	06:11	13.62		415			H
2023/05/21	Sun	13:36	-2.61		-80			L
2023/05/21	Sun	21:03	15.40		469			H
2023/05/22	Mon	02:45	8.29		253			L
2023/05/22	Mon	06:48	12.88		393			H
2023/05/22	Mon	14:14	-2.24		-68			L
2023/05/22	Mon	21:46	15.27		465			H
2023/05/23	Tue	03:41	8.36		255			L
2023/05/23	Tue	07:28	12.09		369			H
2023/05/23	Tue	14:55	-1.64		-50			L
2023/05/23	Tue	22:29	14.99		457			H
2023/05/24	Wed	04:42	8.23		251			L
2023/05/24	Wed	08:14	11.27		344			H
2023/05/24	Wed	15:38	-0.88		-27			L
2023/05/24	Wed	23:14	14.67		447			H
2023/05/25	Thu	05:51	7.88		240			L
2023/05/25	Thu	09:08	10.43		318			H
2023/05/25	Thu	16:24	0.01		0			L
2023/05/25	Thu	23:59	14.41		439			H
2023/05/26	Fri	07:05	7.25		221			L
2023/05/26	Fri	10:16	9.64		294			H
2023/05/26	Fri	17:14	1.00		30			L
2023/05/27	Sat	00:43	14.25		434			H
2023/05/27	Sat	08:05	6.36		194			L
2023/05/27	Sat	11:36	9.05		276			H
2023/05/27	Sat	18:07	2.08		63			L
2023/05/28	Sun	01:23	14.19		433			H
2023/05/28	Sun	08:48	5.26		160			L
2023/05/28	Sun	13:03	8.92		272			H
2023/05/28	Sun	19:04	3.21		98			L
2023/05/29	Mon	01:58	14.21		433			H
2023/05/29	Mon	09:21	3.99		122			L
2023/05/29	Mon	14:27	9.37		286			H
2023/05/29	Mon	20:03	4.34		132			L
2023/05/30	Tue	02:29	14.25		434			H
2023/05/30	Tue	09:49	2.58		79			L
2023/05/30	Tue	15:43	10.33		315			H
2023/05/30	Tue	21:02	5.44		166			L
2023/05/31	Wed	02:58	14.30		436			H
2023/05/31	Wed	10:17	1.10		34			L
2023/05/31	Wed	16:46	11.57		353			H
2023/05/31	Wed	21:58	6.45		197			L
2023/06/01	Thu	03:25	14.35		437			H
2023/06/01	Thu	10:48	-0.38		-12			L
2023/06/01	Thu	17:40	12.85		392			H
2023/06/01	Thu	22:51	7.33		223			L
2023/06/02	Fri	03:53	14.39		439			H
