Plot Title: Man_August24_deploy,,,
#,"Date Time, GMT-07:00",DO_mgL,Temp_C
113,8/13/2024 17:00,9.05,13.46
114,8/13/2024 17:15,9.02,13.36
115,8/13/2024 17:30,9.22,13.32
116,8/13/2024 17:45,9.22,13.3
117,8/13/2024 18:00,9.17,13.42
118,8/13/2024 18:15,9.13,13.46
119,8/13/2024 18:30,9.07,13.46
120,8/13/2024 18:45,9.19,13.38
121,8/13/2024 19:00,9.25,13.38
122,8/13/2024 19:15,9.34,13.34
123,8/13/2024 19:30,9.43,13.36
124,8/13/2024 19:45,9.45,13.34
125,8/13/2024 20:00,9.2,13.36
126,8/13/2024 20:15,9.25,13.4
127,8/13/2024 20:30,9.2,13.46
128,8/13/2024 20:45,8.75,13.38
129,8/13/2024 21:00,8.69,13.36
130,8/13/2024 21:15,8.43,13.3
131,8/13/2024 21:30,8.54,13.26
132,8/13/2024 21:45,8.62,13.24
133,8/13/2024 22:00,8.9,13.2
134,8/13/2024 22:15,9.31,13.18
135,8/13/2024 22:30,8.86,13.18
136,8/13/2024 22:45,9.11,13.18
137,8/13/2024 23:00,8.79,13.2
138,8/13/2024 23:15,9.06,13.2
139,8/13/2024 23:30,9.28,13.24
140,8/13/2024 23:45,9.14,13.22
141,8/14/2024 0:00,9.26,13.46
142,8/14/2024 0:15,9.47,13.72
143,8/14/2024 0:30,9.57,13.6
144,8/14/2024 0:45,9.64,13.44
145,8/14/2024 1:00,9.55,13.48
146,8/14/2024 1:15,9.64,13.48
147,8/14/2024 1:30,9.57,13.46
148,8/14/2024 1:45,9.29,13.46
149,8/14/2024 2:00,9.28,13.46
150,8/14/2024 2:15,9.63,13.56
151,8/14/2024 2:30,9.63,13.48
152,8/14/2024 2:45,9.66,13.44
153,8/14/2024 3:00,10.48,13.8
154,8/14/2024 3:15,10.75,13.88
155,8/14/2024 3:30,10.19,13.88
156,8/14/2024 3:45,9.61,13.68
157,8/14/2024 4:00,9.55,13.64
158,8/14/2024 4:15,9.5,13.52
159,8/14/2024 4:30,9.49,13.52
160,8/14/2024 4:45,9.45,13.56
161,8/14/2024 5:00,9.45,13.62
162,8/14/2024 5:15,9.54,13.72
163,8/14/2024 5:30,9.62,13.84
164,8/14/2024 5:45,9.71,13.94
165,8/14/2024 6:00,9.52,13.96
166,8/14/2024 6:15,9.54,13.96
167,8/14/2024 6:30,9.45,14
168,8/14/2024 6:45,9.31,14.04
169,8/14/2024 7:00,9.5,14.08
170,8/14/2024 7:15,9.66,14.14
171,8/14/2024 7:30,9.61,14.18
172,8/14/2024 7:45,9.68,14.16
173,8/14/2024 8:00,9.61,14.16
174,8/14/2024 8:15,9.27,14.2
175,8/14/2024 8:30,9.49,14.22
176,8/14/2024 8:45,9.78,14.26
177,8/14/2024 9:00,9.78,14.32
178,8/14/2024 9:15,9.77,14.3
179,8/14/2024 9:30,9.82,14.32
180,8/14/2024 9:45,9.76,14.32
181,8/14/2024 10:00,9.48,14.3
182,8/14/2024 10:15,9.48,14.3
183,8/14/2024 10:30,9.45,14.32
184,8/14/2024 10:45,9.39,14.34
185,8/14/2024 11:00,9.76,14.42
186,8/14/2024 11:15,9.69,14.3
187,8/14/2024 11:30,9.34,14.12
188,8/14/2024 11:45,8.98,13.6
189,8/14/2024 12:00,8.6,13.42
190,8/14/2024 12:15,8.33,13.16
191,8/14/2024 12:30,8.27,13.02
192,8/14/2024 12:45,8.22,12.96
193,8/14/2024 13:00,8.05,12.9
194,8/14/2024 13:15,7.93,12.86
195,8/14/2024 13:30,7.88,12.86
196,8/14/2024 13:45,7.74,12.74
197,8/14/2024 14:00,8.11,13.24
198,8/14/2024 14:15,8.41,13.34
199,8/14/2024 14:30,8.47,13.38
200,8/14/2024 14:45,8.64,13.52
201,8/14/2024 15:00,8.36,13.52
202,8/14/2024 15:15,8.79,13.66
203,8/14/2024 15:30,9.17,13.8
204,8/14/2024 15:45,8.98,13.78
205,8/14/2024 16:00,9,13.66
206,8/14/2024 16:15,9.17,13.66
207,8/14/2024 16:30,9.21,13.8
208,8/14/2024 16:45,9.29,13.76
209,8/14/2024 17:00,9.34,13.76
210,8/14/2024 17:15,9.32,13.84
211,8/14/2024 17:30,9.28,13.78
212,8/14/2024 17:45,9.22,13.76
213,8/14/2024 18:00,9.32,13.76
214,8/14/2024 18:15,9.32,13.74
215,8/14/2024 18:30,9,13.76
216,8/14/2024 18:45,9.31,13.76
217,8/14/2024 19:00,9.11,13.8
218,8/14/2024 19:15,9.13,13.8
219,8/14/2024 19:30,9.21,13.74
220,8/14/2024 19:45,8.96,13.64
221,8/14/2024 20:00,9.13,13.62
222,8/14/2024 20:15,9.55,14
223,8/14/2024 20:30,9.59,14.32
224,8/14/2024 20:45,9.73,14.36
225,8/14/2024 21:00,9.77,14.3
226,8/14/2024 21:15,9.71,14.22
227,8/14/2024 21:30,9.59,14.2
228,8/14/2024 21:45,9.66,14.14
229,8/14/2024 22:00,9.64,14.1
230,8/14/2024 22:15,9.53,14.02
231,8/14/2024 22:30,9.62,14.02
232,8/14/2024 22:45,9.4,14.02
233,8/14/2024 23:00,9.07,13.98
234,8/14/2024 23:15,9.6,13.86
235,8/14/2024 23:30,9.77,14.12
236,8/14/2024 23:45,9.78,14.14
237,8/15/2024 0:00,9.85,14.2
238,8/15/2024 0:15,9.84,14.18
239,8/15/2024 0:30,9.75,14.16
240,8/15/2024 0:45,9.91,14.1
241,8/15/2024 1:00,9.85,14.06
242,8/15/2024 1:15,9.68,14.04
243,8/15/2024 1:30,9.88,14.02
244,8/15/2024 1:45,9.89,14.02
245,8/15/2024 2:00,9.63,13.98
246,8/15/2024 2:15,9.2,13.86
247,8/15/2024 2:30,9.66,13.84
248,8/15/2024 2:45,9.91,13.94
249,8/15/2024 3:00,10.01,14.06
250,8/15/2024 3:15,9.98,14.08
251,8/15/2024 3:30,10.62,14.26
252,8/15/2024 3:45,10.69,14.32
253,8/15/2024 4:00,10.9,14.34
254,8/15/2024 4:15,10.02,14.34
255,8/15/2024 4:30,9.84,14.04
256,8/15/2024 4:45,9.84,14
257,8/15/2024 5:00,9.8,14
258,8/15/2024 5:15,9.8,14
259,8/15/2024 5:30,9.77,14.02
260,8/15/2024 5:45,9.8,14.08
261,8/15/2024 6:00,9.8,14.1
262,8/15/2024 6:15,9.78,14.1
263,8/15/2024 6:30,9.75,14.14
264,8/15/2024 6:45,9.73,14.14
265,8/15/2024 7:00,9.47,14.16
266,8/15/2024 7:15,9.7,14.18
267,8/15/2024 7:30,9.68,14.16
268,8/15/2024 7:45,9.67,14.16
269,8/15/2024 8:00,9.71,14.2
270,8/15/2024 8:15,9.64,14.22
271,8/15/2024 8:30,9.81,14.24
272,8/15/2024 8:45,9.75,14.3
273,8/15/2024 9:00,9.53,14.3
274,8/15/2024 9:15,9.43,14.28
275,8/15/2024 9:30,9.66,14.28
276,8/15/2024 9:45,9.83,14.38
277,8/15/2024 10:00,9.84,14.4
278,8/15/2024 10:15,9.55,14.42
279,8/15/2024 10:30,9.81,14.5
280,8/15/2024 10:45,9.81,14.46
281,8/15/2024 11:00,9.9,14.42
282,8/15/2024 11:15,9.94,14.6
283,8/15/2024 11:30,9.9,14.68
284,8/15/2024 11:45,9.97,14.7
285,8/15/2024 12:00,9.95,14.58
286,8/15/2024 12:15,10.06,14.48
287,8/15/2024 12:30,10.05,14.44
288,8/15/2024 12:45,9.68,14.36
289,8/15/2024 13:00,8.11,13.56
290,8/15/2024 13:15,8.01,13.18
291,8/15/2024 13:30,7.94,13.02
292,8/15/2024 13:45,7.85,12.9
293,8/15/2024 14:00,7.84,12.82
294,8/15/2024 14:15,7.86,12.84
295,8/15/2024 14:30,7.74,12.82
296,8/15/2024 14:45,7.65,12.8
297,8/15/2024 15:00,7.07,12.84
298,8/15/2024 15:15,7.7,12.86
299,8/15/2024 15:30,7.98,12.92
300,8/15/2024 15:45,8.93,13.58
301,8/15/2024 16:00,9.18,13.84
302,8/15/2024 16:15,9.53,13.9
303,8/15/2024 16:30,9.39,13.86
304,8/15/2024 16:45,9.97,14.06
305,8/15/2024 17:00,9.94,14.14
306,8/15/2024 17:15,9.97,14.22
307,8/15/2024 17:30,10.04,14.38
308,8/15/2024 17:45,10.09,14.38
309,8/15/2024 18:00,10.1,14.42
310,8/15/2024 18:15,10.26,14.38
311,8/15/2024 18:30,10.13,14.34
312,8/15/2024 18:45,10.36,14.42
313,8/15/2024 19:00,10.09,14.26
314,8/15/2024 19:15,9.95,14.18
315,8/15/2024 19:30,10.31,14.12
316,8/15/2024 19:45,10.09,14.2
317,8/15/2024 20:00,9.84,13.98
318,8/15/2024 20:15,9.02,13.78
319,8/15/2024 20:30,9.32,13.78
320,8/15/2024 20:45,9.69,13.74
321,8/15/2024 21:00,9.68,13.74
322,8/15/2024 21:15,9.57,13.8
323,8/15/2024 21:30,9.89,13.86
324,8/15/2024 21:45,10.23,14.1
325,8/15/2024 22:00,10.24,14.16
326,8/15/2024 22:15,10.22,14.2
327,8/15/2024 22:30,10.2,14.18
328,8/15/2024 22:45,10.18,14.18
329,8/15/2024 23:00,10.39,14.38
330,8/15/2024 23:15,10.24,14.42
331,8/15/2024 23:30,10.16,14.18
332,8/15/2024 23:45,10.32,14.22
333,8/16/2024 0:00,10.17,14.22
334,8/16/2024 0:15,10.16,14.24
335,8/16/2024 0:30,10.08,14.22
336,8/16/2024 0:45,9.97,14.16
337,8/16/2024 1:00,9.46,14.16
338,8/16/2024 1:15,10.16,14.16
339,8/16/2024 1:30,10.3,14.2
340,8/16/2024 1:45,10.08,14.22
341,8/16/2024 2:00,10.09,14.26
342,8/16/2024 2:15,10.01,14.24
343,8/16/2024 2:30,9.98,14.16
344,8/16/2024 2:45,9.81,14.1
345,8/16/2024 3:00,10.08,14.1
346,8/16/2024 3:15,10.22,14.12
347,8/16/2024 3:30,10.15,14.12
348,8/16/2024 3:45,9.85,14.12
349,8/16/2024 4:00,10.11,14.04
350,8/16/2024 4:15,10.31,14.04
351,8/16/2024 4:30,10.43,14.06
352,8/16/2024 4:45,10.43,14.08
353,8/16/2024 5:00,10.46,14.1
354,8/16/2024 5:15,10.45,14.14
355,8/16/2024 5:30,10.32,14.2
356,8/16/2024 5:45,10.36,14.36
357,8/16/2024 6:00,9.95,14.24
358,8/16/2024 6:15,9.76,14.16
359,8/16/2024 6:30,9.57,14.08
360,8/16/2024 6:45,9.61,14.06
361,8/16/2024 7:00,9.59,14.16
362,8/16/2024 7:15,9.67,14.22
363,8/16/2024 7:30,9.57,14.22
364,8/16/2024 7:45,9.14,14.22
365,8/16/2024 8:00,9.21,14.22
366,8/16/2024 8:15,9.36,14.22
367,8/16/2024 8:30,9.28,14.22
368,8/16/2024 8:45,9.47,14.22
369,8/16/2024 9:00,9.25,14.22
370,8/16/2024 9:15,9.34,14.24
371,8/16/2024 9:30,9.66,14.26
372,8/16/2024 9:45,9.61,14.28
373,8/16/2024 10:00,9.74,14.32
374,8/16/2024 10:15,9.77,14.38
375,8/16/2024 10:30,9.8,14.44
376,8/16/2024 10:45,9.73,14.48
377,8/16/2024 11:00,9.88,14.46
378,8/16/2024 11:15,9.55,14.46
379,8/16/2024 11:30,9.48,14.46
380,8/16/2024 11:45,9.6,14.48
381,8/16/2024 12:00,9.24,14.5
382,8/16/2024 12:15,9.45,14.54
383,8/16/2024 12:30,9.61,14.54
384,8/16/2024 12:45,9.67,14.56
385,8/16/2024 13:00,9.56,14.38
386,8/16/2024 13:15,9.15,14.08
387,8/16/2024 13:30,8.3,13.74
388,8/16/2024 13:45,8.01,13.36
389,8/16/2024 14:00,8.34,13.3
390,8/16/2024 14:15,8.19,13.12
391,8/16/2024 14:30,7.85,13.06
392,8/16/2024 14:45,7.64,12.8
393,8/16/2024 15:00,7.62,12.7
394,8/16/2024 15:15,7.67,12.66
395,8/16/2024 15:30,7.74,12.68
396,8/16/2024 15:45,7.74,12.68
397,8/16/2024 16:00,7.91,12.76
398,8/16/2024 16:15,8.54,12.94
399,8/16/2024 16:30,9.02,13.24
400,8/16/2024 16:45,9.09,13.36
401,8/16/2024 17:00,9.36,13.4
402,8/16/2024 17:15,9.25,13.42
403,8/16/2024 17:30,9.27,13.5
404,8/16/2024 17:45,9.04,13.44
405,8/16/2024 18:00,9.25,13.44
406,8/16/2024 18:15,9.14,13.5
407,8/16/2024 18:30,9.26,13.64
408,8/16/2024 18:45,9.4,13.78
409,8/16/2024 19:00,9.32,13.78
410,8/16/2024 19:15,9.24,13.78
411,8/16/2024 19:30,9.46,13.88
412,8/16/2024 19:45,9.69,14.04
413,8/16/2024 20:00,9.25,13.96
414,8/16/2024 20:15,9.74,14.06
415,8/16/2024 20:30,9.8,14.08
416,8/16/2024 20:45,9.66,14.06
417,8/16/2024 21:00,8.88,13.84
418,8/16/2024 21:15,9.2,13.7
419,8/16/2024 21:30,9.41,13.68
420,8/16/2024 21:45,9.35,13.68
421,8/16/2024 22:00,9.43,13.66
422,8/16/2024 22:15,9.38,13.64
423,8/16/2024 22:30,9.36,13.64
424,8/16/2024 22:45,9.5,13.68
425,8/16/2024 23:00,9.67,13.72
426,8/16/2024 23:15,9.62,13.74
427,8/16/2024 23:30,9.28,13.72
428,8/16/2024 23:45,8.5,13.58
429,8/17/2024 0:00,8.86,13.54
430,8/17/2024 0:15,8.93,13.6
431,8/17/2024 0:30,9.69,13.7
432,8/17/2024 0:45,9.18,13.7
433,8/17/2024 1:00,9.29,13.72
434,8/17/2024 1:15,9.07,13.76
435,8/17/2024 1:30,9.66,13.82
436,8/17/2024 1:45,9.47,13.82
437,8/17/2024 2:00,9.34,13.7
438,8/17/2024 2:15,9.48,13.7
439,8/17/2024 2:30,9.45,13.7
440,8/17/2024 2:45,9.55,13.74
441,8/17/2024 3:00,9.57,13.74
442,8/17/2024 3:15,9.42,13.74
443,8/17/2024 3:30,9.64,13.88
444,8/17/2024 3:45,9.39,13.94
445,8/17/2024 4:00,9.39,13.92
446,8/17/2024 4:15,9.09,13.9
447,8/17/2024 4:30,8.82,13.88
448,8/17/2024 4:45,8.79,13.86
449,8/17/2024 5:00,9.61,13.84
450,8/17/2024 5:15,9.71,13.8
451,8/17/2024 5:30,9.64,13.8
452,8/17/2024 5:45,9.96,13.76
453,8/17/2024 6:00,9.99,13.74
454,8/17/2024 6:15,9.41,13.74
455,8/17/2024 6:30,9.36,13.74
456,8/17/2024 6:45,9.28,13.76
457,8/17/2024 7:00,9.26,13.76
458,8/17/2024 7:15,9.14,13.8
459,8/17/2024 7:30,9.31,13.84
460,8/17/2024 7:45,9.38,13.96
461,8/17/2024 8:00,9.36,13.98
462,8/17/2024 8:15,9.41,14.02
463,8/17/2024 8:30,9.45,14.02
464,8/17/2024 8:45,9.25,14.04
465,8/17/2024 9:00,9.4,14.08
466,8/17/2024 9:15,9.45,14.12
467,8/17/2024 9:30,9.1,14.12
468,8/17/2024 9:45,9.67,14.24
469,8/17/2024 10:00,9.47,14.32
470,8/17/2024 10:15,9.74,14.32
471,8/17/2024 10:30,9.45,14.32
472,8/17/2024 10:45,9.59,14.34
473,8/17/2024 11:00,9.63,14.38
474,8/17/2024 11:15,9.48,14.4
475,8/17/2024 11:30,10.02,14.46
476,8/17/2024 11:45,10.1,14.52
477,8/17/2024 12:00,9.96,14.54
478,8/17/2024 12:15,9.78,14.58
479,8/17/2024 12:30,9.91,14.58
480,8/17/2024 12:45,9.85,14.6
481,8/17/2024 13:00,9.59,14.56
482,8/17/2024 13:15,9.55,14.4
483,8/17/2024 13:30,9.53,14.32
484,8/17/2024 13:45,9.31,14.24
485,8/17/2024 14:00,8.83,13.78
486,8/17/2024 14:15,8.68,13.38
487,8/17/2024 14:30,8.42,13.24
488,8/17/2024 14:45,8.12,13.1
489,8/17/2024 15:00,8.02,12.98
490,8/17/2024 15:15,8.19,12.94
491,8/17/2024 15:30,8.12,12.9
492,8/17/2024 15:45,7.94,12.84
493,8/17/2024 16:00,8.08,12.82
494,8/17/2024 16:15,8.04,12.82
495,8/17/2024 16:30,8.02,12.84
496,8/17/2024 16:45,8.14,12.86
497,8/17/2024 17:00,8.46,12.94
498,8/17/2024 17:15,8.56,13.04
499,8/17/2024 17:30,8.79,13.18
500,8/17/2024 17:45,8.83,13.2
501,8/17/2024 18:00,8.74,13.2
502,8/17/2024 18:15,8.89,13.24
503,8/17/2024 18:30,9.07,13.32
504,8/17/2024 18:45,9.29,13.42
505,8/17/2024 19:00,9.41,13.5
506,8/17/2024 19:15,9.85,13.68
507,8/17/2024 19:30,9.68,13.72
508,8/17/2024 19:45,9.52,13.7
509,8/17/2024 20:00,9.48,13.7
510,8/17/2024 20:15,8.99,13.64
511,8/17/2024 20:30,9.57,13.64
512,8/17/2024 20:45,9.6,13.66
513,8/17/2024 21:00,10.13,13.8
514,8/17/2024 21:15,10.45,14.12
515,8/17/2024 21:30,10.45,14.2
516,8/17/2024 21:45,10.46,14.2
517,8/17/2024 22:00,10.16,14.14
518,8/17/2024 22:15,10.17,14.06
519,8/17/2024 22:30,10.05,14
520,8/17/2024 22:45,9.96,13.92
521,8/17/2024 23:00,9.82,13.84
522,8/17/2024 23:15,9.5,13.72
523,8/17/2024 23:30,9.36,13.54
524,8/17/2024 23:45,9.14,13.4
525,8/18/2024 0:00,8.98,13.4
526,8/18/2024 0:15,9.26,13.66
527,8/18/2024 0:30,9.33,13.94
528,8/18/2024 0:45,9.26,13.98
529,8/18/2024 1:00,9.19,13.94
530,8/18/2024 1:15,9.19,14.02
531,8/18/2024 1:30,8.85,14
532,8/18/2024 1:45,8.39,14.02
533,8/18/2024 2:00,8.57,14.02
534,8/18/2024 2:15,9.06,14
535,8/18/2024 2:30,8.53,13.98
536,8/18/2024 2:45,8.82,13.92
537,8/18/2024 3:00,8.06,13.74
538,8/18/2024 3:15,8.32,13.6
539,8/18/2024 3:30,7.84,13.54
540,8/18/2024 3:45,7.9,13.52
541,8/18/2024 4:00,7.88,13.34
542,8/18/2024 4:15,8.3,13.36
543,8/18/2024 4:30,9.14,13.76
544,8/18/2024 4:45,8.57,13.78
545,8/18/2024 5:00,8.64,13.78
546,8/18/2024 5:15,8.98,13.84
547,8/18/2024 5:30,8.61,13.86
548,8/18/2024 5:45,8.95,13.88
549,8/18/2024 6:00,9.47,13.98
550,8/18/2024 6:15,9.42,14.02
551,8/18/2024 6:30,9.19,13.78
552,8/18/2024 6:45,9.43,13.9
553,8/18/2024 7:00,9.45,13.98
554,8/18/2024 7:15,9.32,14
555,8/18/2024 7:30,9.15,13.84
556,8/18/2024 7:45,9.1,13.8
557,8/18/2024 8:00,9.22,13.84
558,8/18/2024 8:15,9.21,13.88
559,8/18/2024 8:30,9.39,13.94
560,8/18/2024 8:45,9.46,14.04
561,8/18/2024 9:00,9.28,14.14
562,8/18/2024 9:15,9.22,14.16
563,8/18/2024 9:30,9.26,14.18
564,8/18/2024 9:45,9.35,14.18
565,8/18/2024 10:00,9.46,14.2
566,8/18/2024 10:15,9.33,14.2
567,8/18/2024 10:30,9.66,14.3
568,8/18/2024 10:45,9.59,14.3
569,8/18/2024 11:00,9.74,14.34
570,8/18/2024 11:15,9.75,14.38
571,8/18/2024 11:30,9.85,14.44
572,8/18/2024 11:45,9.9,14.52
573,8/18/2024 12:00,9.94,14.68
574,8/18/2024 12:15,9.85,14.74
575,8/18/2024 12:30,9.84,14.8
576,8/18/2024 12:45,9.91,14.8
577,8/18/2024 13:00,9.85,14.78
578,8/18/2024 13:15,9.67,14.72
579,8/18/2024 13:30,9.69,14.68
580,8/18/2024 13:45,9.54,14.44
581,8/18/2024 14:00,9.5,14.24
582,8/18/2024 14:15,9.13,14.14
583,8/18/2024 14:30,9.04,13.96
584,8/18/2024 14:45,8.78,13.52
585,8/18/2024 15:00,8.62,13.26
586,8/18/2024 15:15,9.07,13.4
587,8/18/2024 15:30,9.15,13.48
588,8/18/2024 15:45,8.95,13.38
589,8/18/2024 16:00,8.89,13.42
590,8/18/2024 16:15,8.88,13.46
591,8/18/2024 16:30,8.9,13.38
592,8/18/2024 16:45,8.78,13.36
593,8/18/2024 17:00,8.72,13.28
594,8/18/2024 17:15,8.81,13.3
595,8/18/2024 17:30,8.72,13.32
596,8/18/2024 17:45,8.62,13.32
597,8/18/2024 18:00,8.53,13.28
598,8/18/2024 18:15,9.8,13.82
599,8/18/2024 18:30,9.89,13.92
600,8/18/2024 18:45,9.94,13.96
601,8/18/2024 19:00,9.83,13.94
602,8/18/2024 19:15,9.7,13.8
603,8/18/2024 19:30,8.85,13.46
604,8/18/2024 19:45,9.12,13.52
605,8/18/2024 20:00,9.5,13.7
606,8/18/2024 20:15,9.71,13.74
607,8/18/2024 20:30,9.91,13.78
608,8/18/2024 20:45,9.7,13.82
609,8/18/2024 21:00,9.84,13.8
610,8/18/2024 21:15,9.6,13.66
611,8/18/2024 21:30,9.71,13.58
612,8/18/2024 21:45,9.85,13.6
613,8/18/2024 22:00,9.84,13.58
614,8/18/2024 22:15,10.13,13.58
615,8/18/2024 22:30,10.2,13.62
616,8/18/2024 22:45,9.12,13.54
617,8/18/2024 23:00,9,13.42
618,8/18/2024 23:15,9.02,13.46
619,8/18/2024 23:30,9.15,13.52
620,8/18/2024 23:45,9.21,13.6
621,8/19/2024 0:00,9.25,13.68
622,8/19/2024 0:15,9.26,13.76
623,8/19/2024 0:30,9.15,13.8
624,8/19/2024 0:45,9.14,13.82
625,8/19/2024 1:00,9.28,13.86
626,8/19/2024 1:15,8.72,13.88
627,8/19/2024 1:30,8.64,13.88
628,8/19/2024 1:45,8.33,13.86
629,8/19/2024 2:00,8.32,13.86
630,8/19/2024 2:15,8.47,13.84
631,8/19/2024 2:30,7.52,13.84
632,8/19/2024 2:45,7.79,13.84
633,8/19/2024 3:00,8.3,13.82
634,8/19/2024 3:15,8.04,13.8
635,8/19/2024 3:30,8.75,13.78
636,8/19/2024 3:45,8.76,13.76
637,8/19/2024 4:00,8.42,13.76
638,8/19/2024 4:15,8.32,13.74
639,8/19/2024 4:30,8.39,13.68
640,8/19/2024 4:45,8.81,13.62
641,8/19/2024 5:00,8.51,13.56
642,8/19/2024 5:15,8.16,13.54
643,8/19/2024 5:30,8.43,13.6
644,8/19/2024 5:45,8.5,13.58
645,8/19/2024 6:00,8.64,13.5
646,8/19/2024 6:15,8.57,13.5
647,8/19/2024 6:30,8.32,13.5
648,8/19/2024 6:45,8.76,13.46
649,8/19/2024 7:00,8.89,13.58
650,8/19/2024 7:15,8.99,13.66
651,8/19/2024 7:30,9.05,13.66
652,8/19/2024 7:45,8.77,13.66
653,8/19/2024 8:00,8.53,13.72
654,8/19/2024 8:15,8.44,13.74
655,8/19/2024 8:30,8.53,13.74
656,8/19/2024 8:45,9.33,13.78
657,8/19/2024 9:00,9.39,13.86
658,8/19/2024 9:15,9.41,13.94
659,8/19/2024 9:30,9.27,13.98
660,8/19/2024 9:45,9.54,14.06
661,8/19/2024 10:00,9.64,14.12
662,8/19/2024 10:15,9.63,14.12
663,8/19/2024 10:30,9.66,14.18
