"Date Time, GMT-07:00",DO_mgL,Temp_C
4/11/2023 14:15,11.1,10.64
4/11/2023 14:30,10.88,11.5
4/11/2023 14:45,10.94,11
4/11/2023 15:00,11.23,10.4
4/11/2023 15:15,11.05,11.58
4/11/2023 15:30,10.69,12.76
4/11/2023 15:45,10.29,13.64
4/11/2023 16:00,10.27,14.08
4/11/2023 16:15,10.16,14.58
4/11/2023 16:30,10.08,15.26
4/11/2023 16:45,9.89,15.38
4/11/2023 17:00,9.71,15.76
4/11/2023 17:15,24.77,14.12
4/11/2023 17:30,21.15,12.82
4/11/2023 17:45,19.4,11.3
4/11/2023 18:00,19.31,10.78
4/11/2023 18:15,19.66,10.7
4/11/2023 18:30,18.14,10.6
4/11/2023 18:45,16.84,10.16
4/11/2023 19:00,16.23,10.08
4/11/2023 19:15,14.06,9.74
4/11/2023 19:30,13.07,9.5
4/11/2023 19:45,12.97,9.34
4/11/2023 20:00,12.95,9.26
4/11/2023 20:15,13.04,9.26
4/11/2023 20:30,13.07,9.26
4/11/2023 20:45,13.06,9.24
4/11/2023 21:00,13.06,9.24
4/11/2023 21:15,12.82,9.22
4/11/2023 21:30,12.88,9.18
4/11/2023 21:45,12.86,9.2
4/11/2023 22:00,12.78,9.16
4/11/2023 22:15,12.38,9.12
4/11/2023 22:30,12.28,9.06
4/11/2023 22:45,12.3,9.06
4/11/2023 23:00,12.28,9.04
4/11/2023 23:15,12.21,9.02
4/11/2023 23:30,12.1,8.98
4/11/2023 23:45,12.01,8.94
4/12/2023 0:00,11.81,8.9
4/12/2023 0:15,11.71,8.82
4/12/2023 0:30,11.54,8.76
4/12/2023 0:45,11.27,8.68
4/12/2023 1:00,11.3,8.66
4/12/2023 1:15,11.23,8.64
4/12/2023 1:30,11.17,8.62
4/12/2023 1:45,10.99,8.62
4/12/2023 2:00,10.94,8.64
4/12/2023 2:15,10.86,8.64
4/12/2023 2:30,10.7,8.66
4/12/2023 2:45,10.68,8.68
4/12/2023 3:00,10.63,8.68
4/12/2023 3:15,10.58,8.7
4/12/2023 3:30,10.46,8.7
4/12/2023 3:45,10.5,8.72
4/12/2023 4:00,10.34,8.72
4/12/2023 4:15,10.28,8.74
4/12/2023 4:30,10.28,8.74
4/12/2023 4:45,10.03,8.74
4/12/2023 5:00,10.65,8.74
4/12/2023 5:15,11.41,8.76
4/12/2023 5:30,11.51,8.76
4/12/2023 5:45,11.43,8.76
4/12/2023 6:00,11.35,8.76
4/12/2023 6:15,11.41,8.72
4/12/2023 6:30,11.06,8.72
4/12/2023 6:45,10.86,8.72
4/12/2023 7:00,11.13,8.72
4/12/2023 7:15,11.18,8.7
4/12/2023 7:30,11.17,8.68
4/12/2023 7:45,10.52,8.76
4/12/2023 8:00,10.49,8.78
4/12/2023 8:15,10.74,8.78
4/12/2023 8:30,11.07,8.78
4/12/2023 8:45,11.37,8.8
4/12/2023 9:00,11.61,8.8
4/12/2023 9:15,11.74,8.82
4/12/2023 9:30,12.02,8.86
4/12/2023 9:45,12.14,8.86
4/12/2023 10:00,12.26,8.92
4/12/2023 10:15,12.48,8.94
4/12/2023 10:30,13.07,8.96
4/12/2023 10:45,13.04,9
4/12/2023 11:00,13.75,9.06
4/12/2023 11:15,15.23,9.16
4/12/2023 11:30,14.84,9.2
4/12/2023 11:45,14.42,9.26
4/12/2023 12:00,14.29,9.32
4/12/2023 12:15,14.53,9.38
4/12/2023 12:30,15,9.46
4/12/2023 12:45,15.86,9.58
4/12/2023 13:00,16.51,9.72
4/12/2023 13:15,16.83,9.92
4/12/2023 13:30,16.23,10.22
4/12/2023 13:45,16.63,10.64
4/12/2023 14:00,16.69,11.24
4/12/2023 14:15,11.54,10.1
4/12/2023 14:30,11.39,10.72
4/12/2023 14:45,10.88,12.46
4/12/2023 15:00,10.46,13.6
4/12/2023 15:15,10.63,13.26
4/12/2023 15:30,10.77,13.24
4/12/2023 15:45,9.75,16.86
4/12/2023 16:00,9.4,17.74
4/12/2023 16:15,9.78,15.36
4/12/2023 16:30,10.1,14.9
4/12/2023 16:45,9.83,15.54
4/12/2023 17:00,9.61,16.6
4/12/2023 17:15,9.4,16.84
4/12/2023 17:30,9.55,17.02
4/12/2023 17:45,9.54,17.38
4/12/2023 18:00,16.98,17.48
4/12/2023 18:15,20.75,14.44
4/12/2023 18:30,20.41,13.26
4/12/2023 18:45,19.93,12.1
4/12/2023 19:00,16.72,10.92
4/12/2023 19:15,16.05,10.42
4/12/2023 19:30,16.33,10.16
4/12/2023 19:45,15.73,10.04
4/12/2023 20:00,15.49,9.84
4/12/2023 20:15,15.43,9.76
4/12/2023 20:30,15.42,9.72
4/12/2023 20:45,15.27,9.72
4/12/2023 21:00,15.25,9.68
4/12/2023 21:15,15.05,9.68
4/12/2023 21:30,14.96,9.64
4/12/2023 21:45,14.9,9.62
4/12/2023 22:00,14.17,9.56
4/12/2023 22:15,13.74,9.42
4/12/2023 22:30,13.57,9.34
4/12/2023 22:45,13.58,9.26
4/12/2023 23:00,13.71,9.24
4/12/2023 23:15,13.82,9.22
4/12/2023 23:30,13.86,9.2
4/12/2023 23:45,13.81,9.18
4/13/2023 0:00,13.57,9.16
4/13/2023 0:15,13.33,9.12
4/13/2023 0:30,13,9.06
4/13/2023 0:45,12.85,9.04
4/13/2023 1:00,12.63,9
4/13/2023 1:15,12.01,8.94
4/13/2023 1:30,11.23,8.72
4/13/2023 1:45,10.92,8.62
4/13/2023 2:00,10.8,8.56
4/13/2023 2:15,10.7,8.52
4/13/2023 2:30,10.63,8.5
4/13/2023 2:45,10.58,8.48
4/13/2023 3:00,10.56,8.48
4/13/2023 3:15,10.52,8.46
4/13/2023 3:30,10.45,8.48
4/13/2023 3:45,10.37,8.48
4/13/2023 4:00,10.25,8.48
4/13/2023 4:15,10.2,8.52
4/13/2023 4:30,10.59,8.54
4/13/2023 4:45,10.1,8.54
4/13/2023 5:00,9.96,8.56
4/13/2023 5:15,9.81,8.56
4/13/2023 5:30,10.28,8.58
4/13/2023 5:45,9.52,8.58
4/13/2023 6:00,9.91,8.6
4/13/2023 6:15,10.86,8.62
4/13/2023 6:30,11,8.64
4/13/2023 6:45,10.87,8.64
4/13/2023 7:00,10.8,8.62
4/13/2023 7:15,10.78,8.58
4/13/2023 7:30,11.08,8.52
4/13/2023 7:45,11.23,8.5
4/13/2023 8:00,10.47,8.56
4/13/2023 8:15,10.17,8.58
4/13/2023 8:30,9.99,8.58
4/13/2023 8:45,9.8,8.6
4/13/2023 9:00,9.75,8.6
4/13/2023 9:15,10.07,8.6
4/13/2023 9:30,10.8,8.54
4/13/2023 9:45,11.36,8.5
4/13/2023 10:00,10.35,8.56
4/13/2023 10:15,10.64,8.62
4/13/2023 10:30,11.2,8.66
4/13/2023 10:45,11.4,8.7
4/13/2023 11:00,11.55,8.76
4/13/2023 11:15,11.99,8.78
4/13/2023 11:30,12.84,8.84
4/13/2023 11:45,13.09,8.88
4/13/2023 12:00,13.68,8.96
4/13/2023 12:15,14.23,9.02
4/13/2023 12:30,14.63,9.16
4/13/2023 12:45,15.27,9.3
4/13/2023 13:00,15.66,9.44
4/13/2023 13:15,15.94,9.58
4/13/2023 13:30,16.3,9.64
4/13/2023 13:45,16.95,9.76
4/13/2023 14:00,16.48,9.96
4/13/2023 14:15,17.05,10.14
4/13/2023 14:30,15.6,10.34
4/13/2023 14:45,16.01,10.56
4/13/2023 15:00,17.72,11.26
4/13/2023 15:15,14.15,11.8
4/13/2023 15:30,11.52,8.74
4/13/2023 15:45,11.98,7.46
4/13/2023 16:00,12.23,6.94
4/13/2023 16:15,12.22,6.8
4/13/2023 16:30,12.29,6.54
4/13/2023 16:45,12.33,6.34
4/13/2023 17:00,12.29,6.38
4/13/2023 17:15,12.24,6.76
4/13/2023 17:30,11.97,7.36
4/13/2023 17:45,12.07,7.42
4/13/2023 18:00,11.86,8.2
4/13/2023 18:15,11.53,9.12
4/13/2023 18:30,11.51,9.26
4/13/2023 18:45,11.4,9.32
4/13/2023 19:00,11.81,8.7
4/13/2023 19:15,21.45,10.02
4/13/2023 19:30,20.51,10.4
4/13/2023 19:45,19.73,10.44
4/13/2023 20:00,18.93,10.24
4/13/2023 20:15,18.8,10
4/13/2023 20:30,17.86,9.98
4/13/2023 20:45,16.55,9.78
4/13/2023 21:00,15.49,9.54
4/13/2023 21:15,15.15,9.36
4/13/2023 21:30,15.01,9.24
4/13/2023 21:45,14.93,9.2
4/13/2023 22:00,14.82,9.16
4/13/2023 22:15,14.63,9.14
4/13/2023 22:30,14.48,9.12
4/13/2023 22:45,14.3,9.1
4/13/2023 23:00,14.28,9.08
4/13/2023 23:15,13.81,9.04
4/13/2023 23:30,13.59,8.98
4/13/2023 23:45,13.25,8.96
4/14/2023 0:00,12.48,8.86
4/14/2023 0:15,12.24,8.76
4/14/2023 0:30,12.37,8.74
4/14/2023 0:45,12.48,8.76
4/14/2023 1:00,12.6,8.78
4/14/2023 1:15,12.75,8.8
4/14/2023 1:30,12.73,8.82
4/14/2023 1:45,12.65,8.82
4/14/2023 2:00,12.64,8.8
4/14/2023 2:15,12.57,8.8
4/14/2023 2:30,12.45,8.8
4/14/2023 2:45,12.37,8.78
4/14/2023 3:00,12.3,8.78
4/14/2023 3:15,12.23,8.76
4/14/2023 3:30,12.1,8.76
4/14/2023 3:45,11.16,8.64
4/14/2023 4:00,10.94,8.58
4/14/2023 4:15,10.87,8.56
4/14/2023 4:30,10.84,8.54
4/14/2023 4:45,10.77,8.54
4/14/2023 5:00,10.64,8.52
4/14/2023 5:15,10.42,8.52
4/14/2023 5:30,10.34,8.52
4/14/2023 5:45,10.33,8.56
4/14/2023 6:00,10.25,8.58
4/14/2023 6:15,10.22,8.58
4/14/2023 6:30,10.87,8.62
4/14/2023 6:45,11.03,8.64
4/14/2023 7:00,11.24,8.64
4/14/2023 7:15,11.36,8.64
4/14/2023 7:30,11.86,8.64
4/14/2023 7:45,12.07,8.64
4/14/2023 8:00,12.13,8.64
4/14/2023 8:15,12.16,8.64
4/14/2023 8:30,12.45,8.66
4/14/2023 8:45,11.96,8.7
4/14/2023 9:00,12.42,8.72
4/14/2023 9:15,12.2,8.74
4/14/2023 9:30,11.99,8.74
4/14/2023 9:45,12.14,8.74
4/14/2023 10:00,12.38,8.76
4/14/2023 10:15,12.71,8.78
4/14/2023 10:30,12.87,8.82
4/14/2023 10:45,13.68,8.88
4/14/2023 11:00,13.33,8.9
4/14/2023 11:15,13.51,8.94
4/14/2023 11:30,12.92,8.96
4/14/2023 11:45,12.94,9
4/14/2023 12:00,13.24,9.06
4/14/2023 12:15,14.17,9.14
4/14/2023 12:30,14.59,9.2
4/14/2023 12:45,15.26,9.32
4/14/2023 13:00,15.12,9.44
4/14/2023 13:15,15.41,9.56
4/14/2023 13:30,15.8,9.68
4/14/2023 13:45,16.36,9.78
4/14/2023 14:00,16.78,9.92
4/14/2023 14:15,16.97,10.1
4/14/2023 14:30,16.46,10.2
4/14/2023 14:45,16.7,10.4
4/14/2023 15:00,17.33,10.66
4/14/2023 15:15,16.97,10.96
4/14/2023 15:30,16.79,11.34
4/14/2023 15:45,16.69,11.84
4/14/2023 16:00,16.71,12.16
4/14/2023 16:15,17.38,13
4/14/2023 16:30,19.73,14.3
4/14/2023 16:45,10.32,14.2
4/14/2023 17:00,9.9,15.82
4/14/2023 17:15,9.68,17.2
4/14/2023 17:30,9.41,18.04
4/14/2023 17:45,9.23,18.74
4/14/2023 18:00,9.08,18.72
4/14/2023 18:15,9.29,18.68
4/14/2023 18:30,9.18,18.08
4/14/2023 18:45,9.64,16.62
4/14/2023 19:00,9.98,15.14
4/14/2023 19:15,10.32,13.98
4/14/2023 19:30,10.68,12.34
4/14/2023 19:45,11.15,10.66
4/14/2023 20:00,11.49,9.5
4/14/2023 20:15,24.13,9.18
4/14/2023 20:30,24.53,11.98
4/14/2023 20:45,21.47,12.36
4/14/2023 21:00,20.43,12.28
4/14/2023 21:15,19.66,12.12
4/14/2023 21:30,18.59,11.86
4/14/2023 21:45,18.09,11.52
4/14/2023 22:00,17.12,11.14
4/14/2023 22:15,16.32,10.44
4/14/2023 22:30,16.04,10
4/14/2023 22:45,16.13,9.9
4/14/2023 23:00,16.12,9.76
4/14/2023 23:15,15.81,9.58
4/14/2023 23:30,15.64,9.46
4/14/2023 23:45,15.93,9.52
4/15/2023 0:00,16.16,9.6
4/15/2023 0:15,16.44,9.66
4/15/2023 0:30,16.3,9.68
4/15/2023 0:45,15.94,9.56
4/15/2023 1:00,14.9,9.4
4/15/2023 1:15,13.48,9.02
4/15/2023 1:30,13.19,8.92
4/15/2023 1:45,13.18,8.9
4/15/2023 2:00,13.26,8.92
4/15/2023 2:15,13.36,8.92
4/15/2023 2:30,13.82,9
4/15/2023 2:45,14.05,9.06
4/15/2023 3:00,14.26,9.1
4/15/2023 3:15,14.41,9.12
4/15/2023 3:30,14.3,9.12
4/15/2023 3:45,14.1,9.08
4/15/2023 4:00,13.94,9.06
4/15/2023 4:15,13.58,9.02
4/15/2023 4:30,12.96,8.96
4/15/2023 4:45,12.56,8.86
4/15/2023 5:00,12.33,8.82
4/15/2023 5:15,12.14,8.78
4/15/2023 5:30,11.97,8.76
4/15/2023 5:45,11.8,8.76
4/15/2023 6:00,11.75,8.76
4/15/2023 6:15,11.89,8.74
4/15/2023 6:30,11.76,8.76
4/15/2023 6:45,11.67,8.8
4/15/2023 7:00,11.66,8.84
4/15/2023 7:15,11.69,8.88
4/15/2023 7:30,12.11,8.9
4/15/2023 7:45,12.66,8.9
4/15/2023 8:00,13.26,8.88
4/15/2023 8:15,13.48,8.9
4/15/2023 8:30,13.51,8.9
4/15/2023 8:45,13.71,8.94
4/15/2023 9:00,14.07,8.94
4/15/2023 9:15,14.27,8.96
4/15/2023 9:30,14.41,8.96
4/15/2023 9:45,14.48,8.98
4/15/2023 10:00,14.55,8.98
4/15/2023 10:15,14.66,9
4/15/2023 10:30,14.77,9.02
4/15/2023 10:45,14.99,9.04
4/15/2023 11:00,15.03,9.06
4/15/2023 11:15,15.05,9.08
4/15/2023 11:30,15.27,9.08
4/15/2023 11:45,15.13,9.1
4/15/2023 12:00,15.2,9.12
4/15/2023 12:15,15.25,9.14
4/15/2023 12:30,15.21,9.14
4/15/2023 12:45,15.24,9.16
4/15/2023 13:00,15.35,9.16
4/15/2023 13:15,15.36,9.18
4/15/2023 13:30,15.43,9.2
4/15/2023 13:45,15.51,9.22
4/15/2023 14:00,15.61,9.22
4/15/2023 14:15,15.63,9.24
4/15/2023 14:30,15.54,9.24
4/15/2023 14:45,15.42,9.26
4/15/2023 15:00,15.37,9.3
4/15/2023 15:15,15.39,9.36
4/15/2023 15:30,15.37,9.4
4/15/2023 15:45,15.19,9.44
4/15/2023 16:00,15.14,9.46
4/15/2023 16:15,15.07,9.48
4/15/2023 16:30,14.67,9.5
4/15/2023 16:45,14.32,9.54
4/15/2023 17:00,14.24,9.58
4/15/2023 17:15,13.95,9.62
4/15/2023 17:30,13.42,9.68
4/15/2023 17:45,12.04,9.96
4/15/2023 18:00,11.68,10.16
4/15/2023 18:15,11.67,9.78
4/15/2023 18:30,11.69,8.96
4/15/2023 18:45,11.69,9.24
4/15/2023 19:00,11.55,9.56
4/15/2023 19:15,11.5,9.7
4/15/2023 19:30,11.54,9.52
4/15/2023 19:45,11.57,9.38
4/15/2023 20:00,11.57,9.32
4/15/2023 20:15,11.6,9.28
4/15/2023 20:30,11.6,9.28
4/15/2023 20:45,11.65,9.2
4/15/2023 21:00,11.62,9.26
4/15/2023 21:15,10.94,9.06
4/15/2023 21:30,12.61,9.24
4/15/2023 21:45,11.81,9.46
4/15/2023 22:00,12.04,9.58
4/15/2023 22:15,12.44,9.56
4/15/2023 22:30,13.05,9.52
4/15/2023 22:45,12.73,9.5
4/15/2023 23:00,13.17,9.48
4/15/2023 23:15,14.45,9.38
4/15/2023 23:30,14.7,9.34
4/15/2023 23:45,14.77,9.3
4/16/2023 0:00,14.5,9.26
4/16/2023 0:15,14.35,9.24
4/16/2023 0:30,14.15,9.18
4/16/2023 0:45,13.77,9.02
4/16/2023 1:00,13.21,8.98
4/16/2023 1:15,12.69,8.92
4/16/2023 1:30,12.48,8.9
4/16/2023 1:45,12.41,8.88
4/16/2023 2:00,12.35,8.86
4/16/2023 2:15,12.58,8.86
4/16/2023 2:30,12.65,8.88
4/16/2023 2:45,12.59,8.88
4/16/2023 3:00,12.6,8.86
4/16/2023 3:15,12.63,8.88
4/16/2023 3:30,12.69,8.9
4/16/2023 3:45,12.71,8.9
4/16/2023 4:00,12.66,8.9
4/16/2023 4:15,12.58,8.9
4/16/2023 4:30,12.5,8.9
4/16/2023 4:45,12.54,8.88
4/16/2023 5:00,12.25,8.86
4/16/2023 5:15,12.01,8.76
4/16/2023 5:30,12.05,8.76
4/16/2023 5:45,12.04,8.76
4/16/2023 6:00,12.22,8.8
4/16/2023 6:15,12.27,8.8
4/16/2023 6:30,12.28,8.8
4/16/2023 6:45,12.29,8.8
4/16/2023 7:00,12.28,8.82
4/16/2023 7:15,12.34,8.82
4/16/2023 7:30,12.6,8.9
4/16/2023 7:45,12.58,8.92
4/16/2023 8:00,12.53,8.94
4/16/2023 8:15,12.62,8.94
4/16/2023 8:30,12.78,8.96
4/16/2023 8:45,12.86,8.96
4/16/2023 9:00,12.86,8.96
4/16/2023 9:15,12.93,8.96
4/16/2023 9:30,13.01,8.96
4/16/2023 9:45,13.1,8.98
4/16/2023 10:00,13.18,9
4/16/2023 10:15,13.19,9
4/16/2023 10:30,13.14,9.02
4/16/2023 10:45,13.35,9.04
4/16/2023 11:00,13.32,9.06
4/16/2023 11:15,13.5,9.08
4/16/2023 11:30,13.78,9.12
4/16/2023 11:45,13.96,9.18
4/16/2023 12:00,14.15,9.22
4/16/2023 12:15,14.29,9.24
4/16/2023 12:30,14.33,9.26
4/16/2023 12:45,14.3,9.26
4/16/2023 13:00,14.42,9.26
4/16/2023 13:15,14.5,9.26
4/16/2023 13:30,14.6,9.28
4/16/2023 13:45,14.58,9.3
4/16/2023 14:00,14.55,9.34
4/16/2023 14:15,14.56,9.36
4/16/2023 14:30,14.6,9.42
4/16/2023 14:45,14.75,9.44
4/16/2023 15:00,14.75,9.46
4/16/2023 15:15,14.8,9.48
4/16/2023 15:30,14.74,9.46
4/16/2023 15:45,14.67,9.46
4/16/2023 16:00,14.53,9.48
4/16/2023 16:15,14.45,9.5
4/16/2023 16:30,14.47,9.52
4/16/2023 16:45,14.56,9.54
4/16/2023 17:00,14.6,9.56
4/16/2023 17:15,14.55,9.62
4/16/2023 17:30,14.26,9.68
4/16/2023 17:45,14.11,9.7
4/16/2023 18:00,14.06,9.72
4/16/2023 18:15,13.91,9.78
4/16/2023 18:30,13.72,9.92
4/16/2023 18:45,13.44,9.9
4/16/2023 19:00,12.8,9.88
4/16/2023 19:15,11.95,10.02
4/16/2023 19:30,11.24,10.04
4/16/2023 19:45,10.79,9.96
4/16/2023 20:00,11.16,9.24
4/16/2023 20:15,12.17,6.76
4/16/2023 20:30,12.48,5.64
4/16/2023 20:45,12.64,5.52
4/16/2023 21:00,12.7,5.5
4/16/2023 21:15,12.7,5.5
4/16/2023 21:30,12.62,5.54
4/16/2023 21:45,11.39,6.66
4/16/2023 22:00,10.92,7.86
4/16/2023 22:15,11.29,8.2
4/16/2023 22:30,11.22,8.16
4/16/2023 22:45,11.63,8.38
4/16/2023 23:00,12.6,8.56
4/16/2023 23:15,13.36,8.74
4/16/2023 23:30,13.55,8.78
4/16/2023 23:45,13.05,8.72
4/17/2023 0:00,12.8,8.62
4/17/2023 0:15,12.58,8.64
4/17/2023 0:30,12.46,8.64
4/17/2023 0:45,12.41,8.64
4/17/2023 1:00,12.41,8.66
4/17/2023 1:15,12.38,8.66
4/17/2023 1:30,12.3,8.68
4/17/2023 1:45,12.23,8.68
4/17/2023 2:00,12.23,8.66
4/17/2023 2:15,12.24,8.66
4/17/2023 2:30,12.22,8.66
4/17/2023 2:45,12.17,8.66
4/17/2023 3:00,12.13,8.66
4/17/2023 3:15,12.11,8.66
4/17/2023 3:30,11.84,8.62
4/17/2023 3:45,11.73,8.58
4/17/2023 4:00,11.74,8.58
4/17/2023 4:15,11.73,8.58
4/17/2023 4:30,11.73,8.58
4/17/2023 4:45,11.73,8.6
4/17/2023 5:00,11.62,8.58
4/17/2023 5:15,11.52,8.58
4/17/2023 5:30,10.31,8.58
4/17/2023 5:45,11.39,8.56
4/17/2023 6:00,11.64,8.56
4/17/2023 6:15,11.74,8.54
4/17/2023 6:30,11.63,8.54
