"Date Time, GMT-07:00",DO_mgL,Temp_C
5/11/2023 15:54,8.95,23.62
5/11/2023 16:09,8.74,25.2
5/11/2023 16:24,8.42,27.4
5/11/2023 16:39,8.42,28.42
5/11/2023 16:54,8.29,29.74
5/11/2023 17:09,8.19,31.08
5/11/2023 17:24,7.95,32.28
5/11/2023 17:39,7.99,31.78
5/11/2023 17:54,8.08,31.44
5/11/2023 18:09,7.93,31.48
5/11/2023 18:24,9.52,32.06
5/11/2023 18:39,12.94,19.74
5/11/2023 18:54,13.39,18.36
5/11/2023 19:09,12.56,17.38
5/11/2023 19:24,12.41,16.62
5/11/2023 19:39,13.12,15.62
5/11/2023 19:54,13.49,15.84
5/11/2023 20:09,13.58,15.86
5/11/2023 20:24,13.45,15.06
5/11/2023 20:39,13.78,14.56
5/11/2023 20:54,13.92,14.72
5/11/2023 21:09,13.41,13.96
5/11/2023 21:24,13.19,12.86
5/11/2023 21:39,13.08,12.4
5/11/2023 21:54,12.71,12.2
5/11/2023 22:09,12.63,11.96
5/11/2023 22:24,12.49,11.88
5/11/2023 22:39,12.32,11.84
5/11/2023 22:54,12.25,11.78
5/11/2023 23:09,12.14,11.74
5/11/2023 23:24,12.2,11.72
5/11/2023 23:39,12.35,11.7
5/11/2023 23:54,12.17,11.56
5/12/2023 0:09,12.08,11.38
5/12/2023 0:24,12.02,11.3
5/12/2023 0:39,11.92,11.22
5/12/2023 0:54,11.73,11.14
5/12/2023 1:09,11.9,11.1
5/12/2023 1:24,11.62,11.04
5/12/2023 1:39,11.63,10.96
5/12/2023 1:54,11.66,10.9
5/12/2023 2:09,11.57,10.88
5/12/2023 2:24,11.62,10.86
5/12/2023 2:39,11.63,10.86
5/12/2023 2:54,11.59,10.84
5/12/2023 3:09,11.62,10.82
5/12/2023 3:24,11.58,10.82
5/12/2023 3:39,11.62,10.82
5/12/2023 3:54,11.59,10.82
5/12/2023 4:09,11.6,10.82
5/12/2023 4:24,11.59,10.84
5/12/2023 4:39,11.6,10.86
5/12/2023 4:54,11.63,10.88
5/12/2023 5:09,11.59,10.9
5/12/2023 5:24,11.64,10.9
5/12/2023 5:39,11.67,10.92
5/12/2023 5:54,12.14,11.32
5/12/2023 6:09,11.93,11.36
5/12/2023 6:24,12.01,11.44
5/12/2023 6:39,12.07,11.62
5/12/2023 6:54,12.14,12.14
5/12/2023 7:09,12.32,12.34
5/12/2023 7:24,12.17,12.56
5/12/2023 7:39,12.38,12.48
5/12/2023 7:54,11.28,12.36
5/12/2023 8:09,10.79,12.08
5/12/2023 8:24,11.42,11.54
5/12/2023 8:39,11.39,11.36
5/12/2023 8:54,11.43,11.26
5/12/2023 9:09,11.3,11.26
5/12/2023 9:24,11.24,11.16
5/12/2023 9:39,11.33,11.1
5/12/2023 9:54,11.47,11.14
5/12/2023 10:09,11.52,11.16
5/12/2023 10:24,11.44,11.2
5/12/2023 10:39,12.17,11.22
5/12/2023 10:54,11.97,11.32
5/12/2023 11:09,12.08,11.38
5/12/2023 11:24,11.85,11.5
5/12/2023 11:39,11.55,11.5
5/12/2023 11:54,12.49,11.56
5/12/2023 12:09,12.76,11.62
5/12/2023 12:24,12.81,11.92
5/12/2023 12:39,13.45,12.48
5/12/2023 12:54,13.39,12.5
5/12/2023 13:09,13.15,12.44
5/12/2023 13:24,13.01,12.38
5/12/2023 13:39,12.61,12.3
5/12/2023 13:54,12.32,12.06
5/12/2023 14:09,12.33,11.92
5/12/2023 14:24,12.53,11.86
5/12/2023 14:39,12.53,11.92
5/12/2023 14:54,12.67,12
5/12/2023 15:09,12.81,12.06
5/12/2023 15:24,13.1,12.12
5/12/2023 15:39,14.7,13.22
5/12/2023 15:54,13.42,15.82
5/12/2023 16:09,13.91,15.86
5/12/2023 16:24,14.91,16.3
5/12/2023 16:39,14.35,18.38
5/12/2023 16:54,8.82,22.04
5/12/2023 17:09,8.31,25.68
5/12/2023 17:24,7.99,28
5/12/2023 17:39,7.78,29.66
5/12/2023 17:54,7.47,31.5
5/12/2023 18:09,7.41,32.4
5/12/2023 18:24,7.39,32.64
5/12/2023 18:39,7.5,31.06
5/12/2023 18:54,8.14,26.32
5/12/2023 19:09,8.64,23.7
5/12/2023 19:24,13.38,17.78
5/12/2023 19:39,13.64,16.9
5/12/2023 19:54,13.92,16.14
5/12/2023 20:09,14.29,16.04
5/12/2023 20:24,14.12,16
5/12/2023 20:39,14.12,16.04
5/12/2023 20:54,13.47,16.02
5/12/2023 21:09,13.67,15.98
5/12/2023 21:24,13.41,16.08
5/12/2023 21:39,14.18,15.96
5/12/2023 21:54,13.84,17.08
5/12/2023 22:09,12.9,14.2
5/12/2023 22:24,12.98,12.98
5/12/2023 22:39,13.19,12.96
5/12/2023 22:54,13.13,12.88
5/12/2023 23:09,13.25,12.66
5/12/2023 23:24,13.08,12.58
5/12/2023 23:39,12.88,12.34
5/12/2023 23:54,12.53,12.24
5/13/2023 0:09,12.2,12.12
5/13/2023 0:24,12.12,11.94
5/13/2023 0:39,11.85,11.74
5/13/2023 0:54,11.79,11.66
5/13/2023 1:09,11.88,11.72
5/13/2023 1:24,12.11,11.6
5/13/2023 1:39,11.92,11.48
5/13/2023 1:54,11.91,11.36
5/13/2023 2:09,11.89,11.28
5/13/2023 2:24,11.83,11.22
5/13/2023 2:39,11.89,11.22
5/13/2023 2:54,11.83,11.18
5/13/2023 3:09,11.82,11.16
5/13/2023 3:24,11.75,11.1
5/13/2023 3:39,11.76,11.06
5/13/2023 3:54,11.72,11.06
5/13/2023 4:09,11.81,11.1
5/13/2023 4:24,11.79,11.12
5/13/2023 4:39,11.77,11.12
5/13/2023 4:54,11.73,11.1
5/13/2023 5:09,11.75,11.08
5/13/2023 5:24,11.78,11.1
5/13/2023 5:39,11.82,11.12
5/13/2023 5:54,11.76,11.18
5/13/2023 6:09,12.03,11.52
5/13/2023 6:24,12.4,12.02
5/13/2023 6:39,12.74,12.48
5/13/2023 6:54,12.95,13
5/13/2023 7:09,13.03,13.1
5/13/2023 7:24,13.23,13.34
5/13/2023 7:39,13.25,13.52
5/13/2023 7:54,13.32,13.62
5/13/2023 8:09,13.39,13.76
5/13/2023 8:24,13.37,13.94
5/13/2023 8:39,13.09,14.12
5/13/2023 8:54,12.82,14.12
5/13/2023 9:09,11.95,13.02
5/13/2023 9:24,12.23,12.46
5/13/2023 9:39,12.04,12.08
5/13/2023 9:54,12.08,12.96
5/13/2023 10:09,12.81,12.32
5/13/2023 10:24,12.14,11.76
5/13/2023 10:39,12.18,11.5
5/13/2023 10:54,12.4,11.52
5/13/2023 11:09,12.58,11.8
5/13/2023 11:24,12.46,11.84
5/13/2023 11:39,12.71,11.84
5/13/2023 11:54,13.05,11.84
5/13/2023 12:09,13.05,11.76
5/13/2023 12:24,13.1,11.78
5/13/2023 12:39,13.22,11.8
5/13/2023 12:54,13.55,11.84
5/13/2023 13:09,13.54,12.02
5/13/2023 13:24,14.04,12.24
5/13/2023 13:39,14.27,12.32
5/13/2023 13:54,14.92,12.24
5/13/2023 14:09,14.96,12.28
5/13/2023 14:24,13.53,12.56
5/13/2023 14:39,13.79,13.02
5/13/2023 14:54,13.71,13.58
5/13/2023 15:09,14.84,14.6
5/13/2023 15:24,15.55,14.78
5/13/2023 15:39,14.58,17.16
5/13/2023 15:54,14.5,18.7
5/13/2023 16:09,14.44,19.24
5/13/2023 16:24,14.64,19.44
5/13/2023 16:39,14.35,19.7
5/13/2023 16:54,15.71,19.44
5/13/2023 17:09,15.9,18.68
5/13/2023 17:24,14.68,18.84
5/13/2023 17:39,14.8,19.94
5/13/2023 17:54,14.93,20.14
5/13/2023 18:09,15.1,19.98
5/13/2023 18:24,14.18,19.72
5/13/2023 18:39,13.75,20.04
5/13/2023 18:54,13.4,19.92
5/13/2023 19:09,10.98,19.76
5/13/2023 19:24,11.26,19.88
5/13/2023 19:39,12.02,19.48
5/13/2023 19:54,13.03,18.92
5/13/2023 20:09,13.16,18.6
5/13/2023 20:24,13.03,18.52
5/13/2023 20:39,12.61,18.54
5/13/2023 20:54,12.62,18.42
5/13/2023 21:09,12.1,18.26
5/13/2023 21:24,12.89,18.14
5/13/2023 21:39,12.96,18.08
5/13/2023 21:54,13.25,17.94
5/13/2023 22:09,13.51,17.82
5/13/2023 22:24,13.63,17.04
5/13/2023 22:39,13.61,16.32
5/13/2023 22:54,13.76,14.84
5/13/2023 23:09,13.33,14.14
5/13/2023 23:24,13.44,13.72
5/13/2023 23:39,12.98,13.36
5/13/2023 23:54,12.51,12.98
5/14/2023 0:09,12.42,12.62
5/14/2023 0:24,12.31,12.44
5/14/2023 0:39,12.1,12.28
5/14/2023 0:54,11.85,12.14
5/14/2023 1:09,11.64,12.06
5/14/2023 1:24,11.03,12.04
5/14/2023 1:39,10.9,12
5/14/2023 1:54,9.39,11.96
5/14/2023 2:09,11.2,12.02
5/14/2023 2:24,11.97,12.04
5/14/2023 2:39,11.83,11.96
5/14/2023 2:54,11.83,11.86
5/14/2023 3:09,11.6,11.78
5/14/2023 3:24,11.39,11.6
5/14/2023 3:39,11.41,11.42
5/14/2023 3:54,11.4,11.4
5/14/2023 4:09,11.23,11.4
5/14/2023 4:24,11.38,11.42
5/14/2023 4:39,11.43,11.46
5/14/2023 4:54,11.33,11.5
5/14/2023 5:09,11.41,11.5
5/14/2023 5:24,11.41,11.52
5/14/2023 5:39,11.4,11.52
5/14/2023 5:54,11.28,11.5
5/14/2023 6:09,11.37,11.4
5/14/2023 6:24,11.36,11.4
5/14/2023 6:39,11.38,11.42
5/14/2023 6:54,11.47,11.5
5/14/2023 7:09,12.14,12.28
5/14/2023 7:24,12.58,13.26
5/14/2023 7:39,12.8,13.52
5/14/2023 7:54,13.02,13.68
5/14/2023 8:09,13.34,13.94
5/14/2023 8:24,13.5,14.14
5/14/2023 8:39,13.8,14.32
5/14/2023 8:54,13.68,14.48
5/14/2023 9:09,13.64,14.48
5/14/2023 9:24,13.39,14.54
5/14/2023 9:39,14.2,14.76
5/14/2023 9:54,14.18,14.92
5/14/2023 10:09,13.63,15.1
5/14/2023 10:24,13.2,14.88
5/14/2023 10:39,12.28,13.28
5/14/2023 10:54,12.01,12.74
5/14/2023 11:09,12.81,12.52
5/14/2023 11:24,13.71,14.42
5/14/2023 11:39,13.57,14.36
5/14/2023 11:54,13.72,14.16
5/14/2023 12:09,14.41,14.72
5/14/2023 12:24,14.26,15.12
5/14/2023 12:39,13.94,15.14
5/14/2023 12:54,14.13,15.66
5/14/2023 13:09,13.29,14.72
5/14/2023 13:24,12.77,13.76
5/14/2023 13:39,13.7,14.1
5/14/2023 13:54,14.36,14.96
5/14/2023 14:09,14.57,15.28
5/14/2023 14:24,14.62,15.52
5/14/2023 14:39,14.42,15.68
5/14/2023 14:54,14.3,15.82
5/14/2023 15:09,14.33,15.92
5/14/2023 15:24,14.36,15.96
5/14/2023 15:39,14.46,16.14
5/14/2023 15:54,13.06,16.1
5/14/2023 16:09,14.31,16.1
5/14/2023 16:24,14.27,16.04
5/14/2023 16:39,14.17,15.96
5/14/2023 16:54,13.97,15.74
5/14/2023 17:09,14.33,15.58
5/14/2023 17:24,14.37,15.86
5/14/2023 17:39,14.68,16.48
5/14/2023 17:54,13.94,16.84
5/14/2023 18:09,13.97,16.98
5/14/2023 18:24,13.7,17.06
5/14/2023 18:39,14.24,17.1
5/14/2023 18:54,13.52,17.14
5/14/2023 19:09,14.12,17.08
5/14/2023 19:24,13.93,16.82
5/14/2023 19:39,12.88,16.48
5/14/2023 19:54,12.94,16.42
5/14/2023 20:09,12.57,16.32
5/14/2023 20:24,12.06,16.14
5/14/2023 20:39,11.88,16.04
5/14/2023 20:54,12.4,15.92
5/14/2023 21:09,11.84,15.68
5/14/2023 21:24,11.68,15.46
5/14/2023 21:39,11.29,15.38
5/14/2023 21:54,11.25,15.24
5/14/2023 22:09,11.81,15.22
5/14/2023 22:24,11.83,15.26
5/14/2023 22:39,11.5,15.24
5/14/2023 22:54,11.91,15.08
5/14/2023 23:09,12.01,14.86
5/14/2023 23:24,11.81,14.76
5/14/2023 23:39,12.21,14.58
5/14/2023 23:54,12.23,14.04
5/15/2023 0:09,12.08,13.26
5/15/2023 0:24,12.09,12.92
5/15/2023 0:39,12.02,12.78
5/15/2023 0:54,11.81,12.46
5/15/2023 1:09,11.4,12.32
5/15/2023 1:24,11.34,12.24
5/15/2023 1:39,11.07,12.14
5/15/2023 1:54,11,12.08
5/15/2023 2:09,9.64,12.08
5/15/2023 2:24,9.72,12.1
5/15/2023 2:39,10.89,12.22
5/15/2023 2:54,11.54,12.18
5/15/2023 3:09,11.4,12.06
5/15/2023 3:24,11.32,11.96
5/15/2023 3:39,11.16,11.88
5/15/2023 3:54,11.23,11.82
5/15/2023 4:09,11.17,11.8
5/15/2023 4:24,11.06,11.8
5/15/2023 4:39,11.13,11.78
5/15/2023 4:54,11.14,11.78
5/15/2023 5:09,11.14,11.78
5/15/2023 5:24,11.14,11.78
5/15/2023 5:39,11.18,11.78
5/15/2023 5:54,11.2,11.82
5/15/2023 6:09,11.2,11.86
5/15/2023 6:24,11.17,11.86
5/15/2023 6:39,11.31,11.88
5/15/2023 6:54,11.52,12.26
5/15/2023 7:09,11.71,12.62
5/15/2023 7:24,11.85,12.82
5/15/2023 7:39,11.93,12.92
5/15/2023 7:54,12.09,13.44
5/15/2023 8:09,12.16,13.94
5/15/2023 8:24,11.84,13.98
5/15/2023 8:39,12.32,14.36
5/15/2023 8:54,12.84,14.7
5/15/2023 9:09,12.98,14.94
5/15/2023 9:24,12.94,15.1
5/15/2023 9:39,12.97,15.22
5/15/2023 9:54,11.42,15.48
5/15/2023 10:09,12.7,15.76
5/15/2023 10:24,13.06,15.92
5/15/2023 10:39,13.52,15.98
5/15/2023 10:54,13.61,16.02
5/15/2023 11:09,13.41,16.14
5/15/2023 11:24,13.42,15.84
5/15/2023 11:39,13.62,15.68
5/15/2023 11:54,13.16,15.66
5/15/2023 12:09,11.32,13.96
5/15/2023 12:24,12.76,14.32
5/15/2023 12:39,12.84,14.72
5/15/2023 12:54,13.44,14.52
5/15/2023 13:09,12.51,13.7
5/15/2023 13:24,13.09,13.7
5/15/2023 13:39,12.37,13.54
5/15/2023 13:54,12.32,13.52
5/15/2023 14:09,11.5,12.86
5/15/2023 14:24,11.28,12.6
5/15/2023 14:39,10.4,12.46
5/15/2023 14:54,10.63,12.4
5/15/2023 15:09,11.98,12.62
5/15/2023 15:24,12.8,12.9
5/15/2023 15:39,13.31,13.3
5/15/2023 15:54,13.19,13.5
5/15/2023 16:09,12.9,13.44
5/15/2023 16:24,12.62,13.18
5/15/2023 16:39,12.68,13.16
5/15/2023 16:54,13.03,13.22
5/15/2023 17:09,12.87,13.14
5/15/2023 17:24,12.79,13.14
5/15/2023 17:39,12.72,13.08
5/15/2023 17:54,12.68,13.06
5/15/2023 18:09,12.77,13.04
5/15/2023 18:24,12.55,12.86
5/15/2023 18:39,12.42,12.74
5/15/2023 18:54,12.27,12.68
5/15/2023 19:09,12.27,12.68
5/15/2023 19:24,11.98,12.68
5/15/2023 19:39,11.83,12.7
5/15/2023 19:54,11.93,12.66
5/15/2023 20:09,11.95,12.52
5/15/2023 20:24,11.62,12.3
5/15/2023 20:39,11.64,12.14
5/15/2023 20:54,12.41,12.82
5/15/2023 21:09,13.5,14.12
5/15/2023 21:24,13.58,14.66
5/15/2023 21:39,13.55,14.78
5/15/2023 21:54,13.4,14.88
5/15/2023 22:09,13.16,15.04
5/15/2023 22:24,12.48,15.2
5/15/2023 22:39,11.47,15.28
5/15/2023 22:54,10.88,14.66
5/15/2023 23:09,10.87,13.7
5/15/2023 23:24,11.52,12.74
5/15/2023 23:39,10.91,12.42
5/15/2023 23:54,11,12.22
5/16/2023 0:09,10.79,12.12
5/16/2023 0:24,10.71,12.08
5/16/2023 0:39,10.6,12.2
5/16/2023 0:54,11.34,12.56
5/16/2023 1:09,11.13,12.56
5/16/2023 1:24,10.93,12.76
5/16/2023 1:39,10.52,12.88
5/16/2023 1:54,10.9,12.9
5/16/2023 2:09,10.28,13.04
5/16/2023 2:24,10.26,12.78
5/16/2023 2:39,10.03,12.72
5/16/2023 2:54,10.53,12.66
5/16/2023 3:09,10.32,12.62
5/16/2023 3:24,10.34,12.64
5/16/2023 3:39,10.5,12.52
5/16/2023 3:54,10.51,12.32
5/16/2023 4:09,10.36,12.3
5/16/2023 4:24,10.52,12.36
5/16/2023 4:39,10.61,12.3
5/16/2023 4:54,10.76,12.22
5/16/2023 5:09,10.78,12.22
5/16/2023 5:24,10.99,12.28
5/16/2023 5:39,10.92,12.4
5/16/2023 5:54,10.91,12.54
5/16/2023 6:09,10.92,12.48
5/16/2023 6:24,10.76,12.52
5/16/2023 6:39,10.52,12.8
5/16/2023 6:54,10.5,12.88
5/16/2023 7:09,11.03,12.74
5/16/2023 7:24,11.4,13.2
5/16/2023 7:39,11.38,13.36
5/16/2023 7:54,11.46,13.44
5/16/2023 8:09,11.78,13.62
5/16/2023 8:24,12.16,14.04
5/16/2023 8:39,12.2,14.32
5/16/2023 8:54,12.19,14.6
5/16/2023 9:09,11.99,14.92
5/16/2023 9:24,12.16,15.02
5/16/2023 9:39,11.9,15.1
5/16/2023 9:54,11.28,15.28
5/16/2023 10:09,11.92,15.48
5/16/2023 10:24,12.81,15.76
5/16/2023 10:39,12.94,16.56
5/16/2023 10:54,13.49,17.24
5/16/2023 11:09,13.8,17.08
5/16/2023 11:24,12.89,16.22
5/16/2023 11:39,12.64,16.06
5/16/2023 11:54,12.53,16.1
5/16/2023 12:09,12.32,15.92
5/16/2023 12:24,11.78,15.46
5/16/2023 12:39,11.37,15.36
5/16/2023 12:54,12.41,15.14
5/16/2023 13:09,11.88,15.04
5/16/2023 13:24,12.77,15.2
5/16/2023 13:39,12.29,14.58
5/16/2023 13:54,12.7,14.36
5/16/2023 14:09,11.57,14.18
5/16/2023 14:24,11.76,14.12
5/16/2023 14:39,12.87,14.46
5/16/2023 14:54,13.06,14.86
5/16/2023 15:09,12.25,15
5/16/2023 15:24,12.2,15.02
5/16/2023 15:39,11.15,14.18
5/16/2023 15:54,10.41,13.54
5/16/2023 16:09,11.04,13.32
5/16/2023 16:24,11.58,13.36
5/16/2023 16:39,11.8,13.28
5/16/2023 16:54,11.66,13.14
5/16/2023 17:09,11.43,13.06
5/16/2023 17:24,10.09,12.72
5/16/2023 17:39,11.21,12.82
5/16/2023 17:54,11.24,12.8
5/16/2023 18:09,11.26,12.72
5/16/2023 18:24,11.24,12.68
5/16/2023 18:39,11.15,12.62
5/16/2023 18:54,10.99,12.56
5/16/2023 19:09,10.86,12.52
5/16/2023 19:24,10.77,12.5
5/16/2023 19:39,10.78,12.46
5/16/2023 19:54,10.65,12.48
5/16/2023 20:09,10.58,12.52
5/16/2023 20:24,10.87,12.66
5/16/2023 20:39,11.14,12.98
5/16/2023 20:54,11.28,13.22
5/16/2023 21:09,11.46,13.32
5/16/2023 21:24,11.63,13.36
5/16/2023 21:39,11.39,13.4
5/16/2023 21:54,11.64,13.44
5/16/2023 22:09,11.46,13.66
5/16/2023 22:24,12.16,14.1
5/16/2023 22:39,11.79,14.2
5/16/2023 22:54,11.44,14.32
5/16/2023 23:09,9.67,14.3
5/16/2023 23:24,10.49,14.1
5/16/2023 23:39,10.42,13.84
5/16/2023 23:54,10.1,13.44
5/17/2023 0:09,10,13.08
5/17/2023 0:24,9.84,12.6
5/17/2023 0:39,10.15,12.44
5/17/2023 0:54,10.22,12.58
5/17/2023 1:09,10.06,12.66
5/17/2023 1:24,10,12.26
5/17/2023 1:39,9.23,12.24
5/17/2023 1:54,9.78,12.68
5/17/2023 2:09,10.23,12.88
5/17/2023 2:24,9.27,12.5
5/17/2023 2:39,9.11,12.56
5/17/2023 2:54,8.21,12.62
5/17/2023 3:09,9.38,12.68
5/17/2023 3:24,9.57,12.66
5/17/2023 3:39,9.83,12.64
5/17/2023 3:54,9.25,12.68
5/17/2023 4:09,8.05,12.76
5/17/2023 4:24,9.45,12.74
5/17/2023 4:39,9.09,12.82
5/17/2023 4:54,9.22,12.78
5/17/2023 5:09,9.63,12.46
5/17/2023 5:24,9.59,12.52
5/17/2023 5:39,9.81,12.36
5/17/2023 5:54,10.13,12.34
5/17/2023 6:09,10.16,12.44
5/17/2023 6:24,9.99,12.46
5/17/2023 6:39,10.15,12.46
5/17/2023 6:54,10.23,12.66
5/17/2023 7:09,10.8,12.9
5/17/2023 7:24,11.21,13.26
5/17/2023 7:39,11.55,13.56
5/17/2023 7:54,11.77,13.72
5/17/2023 8:09,11.96,13.94
5/17/2023 8:24,12.1,14.3
5/17/2023 8:39,12.46,14.72
5/17/2023 8:54,12.41,14.94
5/17/2023 9:09,12.33,15.1
5/17/2023 9:24,12.07,15.18
5/17/2023 9:39,12.23,15.26
5/17/2023 9:54,12.36,15.4
5/17/2023 10:09,12.59,15.64
5/17/2023 10:24,8.4,17.54
5/17/2023 10:39,7.84,19.64
5/17/2023 10:54,7.44,21.92
5/17/2023 11:09,7.12,23.96
5/17/2023 11:24,7.08,25.4
5/17/2023 11:39,7.28,25.22
5/17/2023 11:54,7.15,26.26
5/17/2023 12:09,7.13,27.16
5/17/2023 12:24,11.41,26
5/17/2023 12:39,12.7,18.18
5/17/2023 12:54,12.87,16.8
5/17/2023 13:09,12.44,16.62
5/17/2023 13:24,12.35,16.5
5/17/2023 13:39,12.59,15.84
5/17/2023 13:54,12.45,15.6
5/17/2023 14:09,12.75,16.04
5/17/2023 14:24,12.66,16.4
5/17/2023 14:39,12.66,15.56
5/17/2023 14:54,12.38,14.86
5/17/2023 15:09,11.67,14.3
5/17/2023 15:24,11.2,13.64
5/17/2023 15:39,10.9,13.88
5/17/2023 15:54,11.88,13.44
5/17/2023 16:09,12.17,13.56
5/17/2023 16:24,11.72,13.54
5/17/2023 16:39,11.2,13
5/17/2023 16:54,10.81,12.64
5/17/2023 17:09,10.77,12.6
5/17/2023 17:24,10.92,12.6
5/17/2023 17:39,10.9,12.72
5/17/2023 17:54,10.73,12.7
5/17/2023 18:09,10.78,12.64
5/17/2023 18:24,10.47,12.6
5/17/2023 18:39,10.66,12.52
5/17/2023 18:54,10.54,12.5
5/17/2023 19:09,10.42,12.38
5/17/2023 19:24,10.42,12.34
5/17/2023 19:39,10.22,12.28
5/17/2023 19:54,10.24,12.2
5/17/2023 20:09,10.11,12.16
5/17/2023 20:24,10.1,12.14
5/17/2023 20:39,9.95,12.14
5/17/2023 20:54,9.73,12.14
5/17/2023 21:09,9.91,12.3
5/17/2023 21:24,10.78,13.36
5/17/2023 21:39,11.9,14.08
5/17/2023 21:54,11.92,14.44
5/17/2023 22:09,11.66,14.76
5/17/2023 22:24,12.14,15.5
5/17/2023 22:39,12.15,16.32
5/17/2023 22:54,11.85,16.62
5/17/2023 23:09,9.97,15.82
5/17/2023 23:24,8.7,14.82
5/17/2023 23:39,7.61,14.2
5/17/2023 23:54,8.03,13.62
5/18/2023 0:09,9.27,13.42
5/18/2023 0:24,9.73,13.98
5/18/2023 0:39,9.51,14.24
5/18/2023 0:54,9.81,13.84
5/18/2023 1:09,8.96,13.26
5/18/2023 1:24,8.77,12.78
5/18/2023 1:39,9.26,12.38
5/18/2023 1:54,9.16,12.28
5/18/2023 2:09,8.68,12.32
5/18/2023 2:24,8.87,12.3
5/18/2023 2:39,7.91,12.4
5/18/2023 2:54,8.71,12.5
5/18/2023 3:09,7.25,12.44
5/18/2023 3:24,8.77,12.44
5/18/2023 3:39,9.07,12.34
5/18/2023 3:54,8.99,12.38
5/18/2023 4:09,8.53,12.6
5/18/2023 4:24,8.14,12.7
5/18/2023 4:39,8.99,12.82
5/18/2023 4:54,8.85,12.88
5/18/2023 5:09,8.79,12.7
5/18/2023 5:24,8.48,12.6
5/18/2023 5:39,8.54,12.5
5/18/2023 5:54,9.17,12.44
5/18/2023 6:09,8.92,12.4
5/18/2023 6:24,9.57,12.28
5/18/2023 6:39,9.87,12.1
5/18/2023 6:54,10.03,12.04
5/18/2023 7:09,10.26,12.26
5/18/2023 7:24,10.54,12.54
5/18/2023 7:39,10.63,12.84
5/18/2023 7:54,10.28,13.36
5/18/2023 8:09,10.89,13.56
5/18/2023 8:24,10.27,12.48
