"Date Time, GMT-07:00",DO_mgL,Temp_C
8/9/2023 12:35,8.68,13.06
8/9/2023 12:50,8.63,13
8/9/2023 13:05,8.6,12.98
8/9/2023 13:20,8.55,12.94
8/9/2023 13:35,8.51,12.94
8/9/2023 13:50,8.49,12.94
8/9/2023 14:05,8.55,12.96
8/9/2023 14:20,8.46,13.02
8/9/2023 14:35,9.22,13.6
8/9/2023 14:50,9.26,13.56
8/9/2023 15:05,9.58,13.76
8/9/2023 15:20,9.82,13.76
8/9/2023 15:35,9.52,13.84
8/9/2023 15:50,9.4,13.72
8/9/2023 16:05,9.23,13.48
8/9/2023 16:20,9.55,13.58
8/9/2023 16:35,9.57,13.48
8/9/2023 16:50,9.49,13.72
8/9/2023 17:05,9.21,13.5
8/9/2023 17:20,9.57,13.48
8/9/2023 17:35,9.09,13.46
8/9/2023 17:50,9.03,13.28
8/9/2023 18:05,9.03,13.24
8/9/2023 18:20,8.96,13.18
8/9/2023 18:35,9,13.16
8/9/2023 18:50,9.06,13.18
8/9/2023 19:05,9.09,13.22
8/9/2023 19:20,9.36,13.24
8/9/2023 19:35,9.57,13.42
8/9/2023 19:50,9.86,13.7
8/9/2023 20:05,9.63,13.76
8/9/2023 20:20,9.8,13.68
8/9/2023 20:35,9.62,13.8
8/9/2023 20:50,9.69,13.8
8/9/2023 21:05,9.62,13.76
8/9/2023 21:20,9.49,13.64
8/9/2023 21:35,9.4,13.66
8/9/2023 21:50,9.36,13.68
8/9/2023 22:05,9.21,13.7
8/9/2023 22:20,9.31,13.68
8/9/2023 22:35,9.33,13.66
8/9/2023 22:50,9.17,13.66
8/9/2023 23:05,9.1,13.66
8/9/2023 23:20,9.2,13.66
8/9/2023 23:35,9.36,13.64
8/9/2023 23:50,9.27,13.62
8/10/2023 0:05,9.33,13.6
8/10/2023 0:20,9.33,13.62
8/10/2023 0:35,9.35,13.62
8/10/2023 0:50,9.55,13.74
8/10/2023 1:05,9.52,13.7
8/10/2023 1:20,9.48,13.64
8/10/2023 1:35,9.27,13.56
8/10/2023 1:50,9.31,13.6
8/10/2023 2:05,9.15,13.62
8/10/2023 2:20,9.61,13.66
8/10/2023 2:35,9.84,13.74
8/10/2023 2:50,9.42,13.68
8/10/2023 3:05,10.02,13.86
8/10/2023 3:20,9.45,13.7
8/10/2023 3:35,9.45,13.68
8/10/2023 3:50,9.96,13.8
8/10/2023 4:05,9.72,13.84
8/10/2023 4:20,9.36,13.8
8/10/2023 4:35,9.15,13.74
8/10/2023 4:50,9.4,13.66
8/10/2023 5:05,9.44,13.72
8/10/2023 5:20,9.38,13.78
8/10/2023 5:35,9.49,13.82
8/10/2023 5:50,9.72,13.9
8/10/2023 6:05,9.75,13.98
8/10/2023 6:20,9.62,13.96
8/10/2023 6:35,9.94,14.1
8/10/2023 6:50,9.88,14.1
8/10/2023 7:05,9.8,14.06
8/10/2023 7:20,9.79,14.04
8/10/2023 7:35,9.82,14.08
8/10/2023 7:50,9.95,14.1
8/10/2023 8:05,9.99,14.2
8/10/2023 8:20,9.95,14.2
8/10/2023 8:35,10.02,14.24
8/10/2023 8:50,10.2,14.3
8/10/2023 9:05,10.18,14.3
8/10/2023 9:20,9.79,14.3
8/10/2023 9:35,10.08,14.3
8/10/2023 9:50,10.08,14.3
8/10/2023 10:05,10.1,14.28
8/10/2023 10:20,10.05,14.26
8/10/2023 10:35,10.13,14.26
8/10/2023 10:50,10.37,14.44
8/10/2023 11:05,10.42,14.44
8/10/2023 11:20,10.38,14.34
8/10/2023 11:35,10.13,14.18
8/10/2023 11:50,9.37,13.76
8/10/2023 12:05,8.83,13.28
8/10/2023 12:20,8.62,13.08
8/10/2023 12:35,8.73,13.16
8/10/2023 12:50,8.52,13.12
8/10/2023 13:05,8.52,12.94
8/10/2023 13:20,8.52,12.9
8/10/2023 13:35,8.52,12.92
8/10/2023 13:50,8.49,12.9
8/10/2023 14:05,8.66,12.96
8/10/2023 14:20,8.61,12.96
8/10/2023 14:35,9,13.3
8/10/2023 14:50,9.03,13.44
8/10/2023 15:05,9.03,13.34
8/10/2023 15:20,9.06,13.36
8/10/2023 15:35,9.09,13.42
8/10/2023 15:50,9.36,13.5
8/10/2023 16:05,9.36,13.78
8/10/2023 16:20,9.55,13.72
8/10/2023 16:35,9.64,13.78
8/10/2023 16:50,9.1,13.5
8/10/2023 17:05,9.08,13.38
8/10/2023 17:20,9,13.32
8/10/2023 17:35,9.16,13.5
8/10/2023 17:50,9.12,13.56
8/10/2023 18:05,9.22,13.56
8/10/2023 18:20,9.2,13.54
8/10/2023 18:35,9.16,13.58
8/10/2023 18:50,9.28,13.5
8/10/2023 19:05,9.24,13.48
8/10/2023 19:20,9.2,13.4
8/10/2023 19:35,9.1,13.34
8/10/2023 19:50,9.06,13.3
8/10/2023 20:05,9.14,13.34
8/10/2023 20:20,9.14,13.44
8/10/2023 20:35,9.34,13.5
8/10/2023 20:50,9.28,13.52
8/10/2023 21:05,9.52,13.64
8/10/2023 21:20,9.44,13.64
8/10/2023 21:35,9.86,13.9
8/10/2023 21:50,10.04,13.96
8/10/2023 22:05,9.77,13.78
8/10/2023 22:20,9.95,13.76
8/10/2023 22:35,10.35,13.84
8/10/2023 22:50,9.88,13.9
8/10/2023 23:05,9.96,13.84
8/10/2023 23:20,9.84,13.78
8/10/2023 23:35,9.83,13.74
8/10/2023 23:50,9.77,13.7
8/11/2023 0:05,9.66,13.58
8/11/2023 0:20,9.64,13.56
8/11/2023 0:35,9.58,13.54
8/11/2023 0:50,9.64,13.54
8/11/2023 1:05,9.84,13.66
8/11/2023 1:20,9.79,13.54
8/11/2023 1:35,10.07,13.72
8/11/2023 1:50,9.65,13.78
8/11/2023 2:05,8.85,13.72
8/11/2023 2:20,8.73,13.64
8/11/2023 2:35,8.13,13.52
8/11/2023 2:50,7.57,13.42
8/11/2023 3:05,7.38,13.46
8/11/2023 3:20,8.15,13.54
8/11/2023 3:35,9.76,13.64
8/11/2023 3:50,10.05,13.68
8/11/2023 4:05,10.22,13.76
8/11/2023 4:20,10.08,13.78
8/11/2023 4:35,9.82,13.64
8/11/2023 4:50,10.06,13.66
8/11/2023 5:05,9.82,13.76
8/11/2023 5:20,9.78,13.74
8/11/2023 5:35,9.63,13.76
8/11/2023 5:50,9.39,13.76
8/11/2023 6:05,9.52,13.7
8/11/2023 6:20,9.57,13.8
8/11/2023 6:35,9.66,13.84
8/11/2023 6:50,9.71,13.88
8/11/2023 7:05,9.71,13.92
8/11/2023 7:20,9.49,13.92
8/11/2023 7:35,9.79,13.94
8/11/2023 7:50,9.9,14.06
8/11/2023 8:05,9.94,14.08
8/11/2023 8:20,10.01,14.08
8/11/2023 8:35,10.01,14.1
8/11/2023 8:50,9.98,14.12
8/11/2023 9:05,9.89,14.12
8/11/2023 9:20,10.1,14.12
8/11/2023 9:35,10.03,14.16
8/11/2023 9:50,10.43,14.3
8/11/2023 10:05,10.54,14.34
8/11/2023 10:20,10.54,14.36
8/11/2023 10:35,10.58,14.38
8/11/2023 10:50,10.63,14.38
8/11/2023 11:05,10.65,14.4
8/11/2023 11:20,10.64,14.4
8/11/2023 11:35,10.7,14.5
8/11/2023 11:50,10.56,14.48
8/11/2023 12:05,10.27,14.24
8/11/2023 12:20,10.2,14.18
8/11/2023 12:35,9.31,13.76
8/11/2023 12:50,8.69,13.22
8/11/2023 13:05,8.45,13.04
8/11/2023 13:20,8.39,12.94
8/11/2023 13:35,8.31,12.88
8/11/2023 13:50,8.27,12.88
8/11/2023 14:05,8.28,12.88
8/11/2023 14:20,8.34,12.9
8/11/2023 14:35,8.28,12.88
8/11/2023 14:50,8.22,12.84
8/11/2023 15:05,8.24,12.82
8/11/2023 15:20,8.24,12.82
8/11/2023 15:35,8.29,12.88
8/11/2023 15:50,8.27,12.82
8/11/2023 16:05,8.48,13.04
8/11/2023 16:20,9.08,13.34
8/11/2023 16:35,9.1,13.4
8/11/2023 16:50,9.14,13.44
8/11/2023 17:05,9.15,13.4
8/11/2023 17:20,9.34,13.48
8/11/2023 17:35,9.38,13.48
8/11/2023 17:50,9.12,13.48
8/11/2023 18:05,9.28,13.62
8/11/2023 18:20,9.47,13.66
8/11/2023 18:35,9.47,13.72
8/11/2023 18:50,9.84,13.92
8/11/2023 19:05,9.84,13.88
8/11/2023 19:20,9.77,13.8
8/11/2023 19:35,9.57,13.72
8/11/2023 19:50,9.61,13.66
8/11/2023 20:05,9.8,13.72
8/11/2023 20:20,10.05,13.88
8/11/2023 20:35,10.19,14.04
8/11/2023 20:50,10.24,14.08
8/11/2023 21:05,10.22,14.04
8/11/2023 21:20,9.9,13.86
8/11/2023 21:35,10.03,13.86
8/11/2023 21:50,10.29,14
8/11/2023 22:05,10.42,14.16
8/11/2023 22:20,10.26,14.06
8/11/2023 22:35,10.05,13.94
8/11/2023 22:50,9.97,13.86
8/11/2023 23:05,9.94,13.84
8/11/2023 23:20,9.9,13.82
8/11/2023 23:35,9.82,13.8
8/11/2023 23:50,9.89,13.76
8/12/2023 0:05,10.03,13.94
8/12/2023 0:20,9.97,13.88
8/12/2023 0:35,9.86,13.82
8/12/2023 0:50,9.91,13.86
8/12/2023 1:05,9.93,13.88
8/12/2023 1:20,9.84,13.8
8/12/2023 1:35,9.75,13.76
8/12/2023 1:50,9.78,13.74
8/12/2023 2:05,9.79,13.78
8/12/2023 2:20,9.8,13.82
8/12/2023 2:35,9.92,13.94
8/12/2023 2:50,10.01,13.98
8/12/2023 3:05,9.98,13.96
8/12/2023 3:20,9.95,13.96
8/12/2023 3:35,9.75,13.94
8/12/2023 3:50,9.58,13.9
8/12/2023 4:05,9.63,13.9
8/12/2023 4:20,9.6,13.9
8/12/2023 4:35,9.94,13.94
8/12/2023 4:50,10.02,13.94
8/12/2023 5:05,10.12,13.88
8/12/2023 5:20,9.86,13.84
8/12/2023 5:35,9.68,13.82
8/12/2023 5:50,9.62,13.84
8/12/2023 6:05,9.58,13.84
8/12/2023 6:20,9.63,13.86
8/12/2023 6:35,9.51,13.86
8/12/2023 6:50,9.39,13.88
8/12/2023 7:05,9.43,13.92
8/12/2023 7:20,9.98,13.96
8/12/2023 7:35,9.9,14
8/12/2023 7:50,9.93,14.02
8/12/2023 8:05,10.04,14.06
8/12/2023 8:20,9.97,14.08
8/12/2023 8:35,10.06,14.1
8/12/2023 8:50,10.07,14.14
8/12/2023 9:05,10.13,14.16
8/12/2023 9:20,10.16,14.2
8/12/2023 9:35,10.12,14.18
8/12/2023 9:50,10.19,14.2
8/12/2023 10:05,10.25,14.26
8/12/2023 10:20,10.2,14.24
8/12/2023 10:35,10.37,14.32
8/12/2023 10:50,10.39,14.36
8/12/2023 11:05,10.37,14.36
8/12/2023 11:20,10.59,14.46
8/12/2023 11:35,10.53,14.5
8/12/2023 11:50,10.7,14.56
8/12/2023 12:05,10.72,14.56
8/12/2023 12:20,10.77,14.56
8/12/2023 12:35,10.77,14.6
8/12/2023 12:50,10.85,14.46
8/12/2023 13:05,10.23,14.24
8/12/2023 13:20,9.9,14.06
8/12/2023 13:35,8.87,13.48
8/12/2023 13:50,8.51,13.06
8/12/2023 14:05,8.4,12.96
8/12/2023 14:20,8.52,12.96
8/12/2023 14:35,8.54,13.04
8/12/2023 14:50,8.41,13
8/12/2023 15:05,8.32,12.96
8/12/2023 15:20,8.27,12.9
8/12/2023 15:35,8.27,12.88
8/12/2023 15:50,8.3,12.88
8/12/2023 16:05,8.24,12.86
8/12/2023 16:20,8.21,12.84
8/12/2023 16:35,8.24,12.84
8/12/2023 16:50,8.41,12.96
8/12/2023 17:05,8.39,12.98
8/12/2023 17:20,8.85,13.24
8/12/2023 17:35,9.08,13.34
8/12/2023 17:50,9.09,13.46
8/12/2023 18:05,9.13,13.4
8/12/2023 18:20,9.27,13.48
8/12/2023 18:35,9.37,13.56
8/12/2023 18:50,9.38,13.66
8/12/2023 19:05,9.31,13.66
8/12/2023 19:20,9.23,13.58
8/12/2023 19:35,9.18,13.56
8/12/2023 19:50,9.1,13.54
8/12/2023 20:05,10.2,13.64
8/12/2023 20:20,10.59,13.76
8/12/2023 20:35,10.67,13.7
8/12/2023 20:50,10.13,13.64
8/12/2023 21:05,10.71,13.72
8/12/2023 21:20,9.78,13.7
8/12/2023 21:35,9.44,13.6
8/12/2023 21:50,9.39,13.58
8/12/2023 22:05,9.6,13.62
8/12/2023 22:20,10.09,13.78
8/12/2023 22:35,9.79,13.72
8/12/2023 22:50,9.67,13.78
8/12/2023 23:05,9.89,13.8
8/12/2023 23:20,9.75,13.76
8/12/2023 23:35,9.71,13.74
8/12/2023 23:50,9.94,13.82
8/13/2023 0:05,9.81,13.8
8/13/2023 0:20,10.07,13.9
8/13/2023 0:35,10.19,14.02
8/13/2023 0:50,10.04,14.02
8/13/2023 1:05,10.09,14.08
8/13/2023 1:20,9.95,14.08
8/13/2023 1:35,9.85,14.04
8/13/2023 1:50,9.52,13.94
8/13/2023 2:05,9.5,13.88
8/13/2023 2:20,9.4,13.84
8/13/2023 2:35,9.48,13.86
8/13/2023 2:50,9.48,13.9
8/13/2023 3:05,9.41,13.96
8/13/2023 3:20,9.48,13.92
8/13/2023 3:35,9.48,13.96
8/13/2023 3:50,9.97,14.08
8/13/2023 4:05,9.94,14.1
8/13/2023 4:20,9.79,14.04
8/13/2023 4:35,9.72,14
8/13/2023 4:50,9.68,14.02
8/13/2023 5:05,9.55,14.04
8/13/2023 5:20,9.81,14.04
8/13/2023 5:35,10.21,14.04
8/13/2023 5:50,10.23,14.02
8/13/2023 6:05,10.1,13.98
8/13/2023 6:20,9.36,13.94
8/13/2023 6:35,9.4,13.96
8/13/2023 6:50,9.42,13.96
8/13/2023 7:05,9.43,13.98
8/13/2023 7:20,9.55,14.02
8/13/2023 7:35,9.42,14.04
8/13/2023 7:50,9.53,14.08
8/13/2023 8:05,9.67,14.12
8/13/2023 8:20,9.98,14.16
8/13/2023 8:35,10.03,14.2
8/13/2023 8:50,10.06,14.22
8/13/2023 9:05,10.27,14.28
8/13/2023 9:20,10.15,14.32
8/13/2023 9:35,10.37,14.32
8/13/2023 9:50,10.39,14.36
8/13/2023 10:05,10.4,14.38
8/13/2023 10:20,10.46,14.4
8/13/2023 10:35,10.51,14.42
8/13/2023 10:50,10.54,14.44
8/13/2023 11:05,10.57,14.5
8/13/2023 11:20,10.33,14.5
8/13/2023 11:35,10.56,14.52
8/13/2023 11:50,10.59,14.54
8/13/2023 12:05,10.74,14.58
8/13/2023 12:20,10.83,14.62
8/13/2023 12:35,10.89,14.8
8/13/2023 12:50,10.98,14.8
8/13/2023 13:05,11.05,14.76
8/13/2023 13:20,11.04,14.8
8/13/2023 13:35,11.01,14.74
8/13/2023 13:50,10.66,14.54
8/13/2023 14:05,8.73,13.48
8/13/2023 14:20,8.62,13.22
8/13/2023 14:35,8.44,13.06
8/13/2023 14:50,8.44,13
8/13/2023 15:05,8.4,13
8/13/2023 15:20,8.3,12.96
8/13/2023 15:35,8.34,12.96
8/13/2023 15:50,8.28,12.92
8/13/2023 16:05,8.27,12.92
8/13/2023 16:20,8.18,12.94
8/13/2023 16:35,8.12,12.92
8/13/2023 16:50,8.07,12.88
8/13/2023 17:05,8.07,12.9
8/13/2023 17:20,8.03,12.84
8/13/2023 17:35,8.06,12.82
8/13/2023 17:50,8.07,12.82
8/13/2023 18:05,8.65,12.92
8/13/2023 18:20,8.71,13.18
8/13/2023 18:35,9.39,13.52
8/13/2023 18:50,9.49,13.68
8/13/2023 19:05,9.34,13.62
8/13/2023 19:20,9.34,13.6
8/13/2023 19:35,9.47,13.72
8/13/2023 19:50,9.48,13.84
8/13/2023 20:05,9.37,13.68
8/13/2023 20:20,9.33,13.62
8/13/2023 20:35,9.31,13.62
8/13/2023 20:50,9.38,13.62
8/13/2023 21:05,9.26,13.6
8/13/2023 21:20,9.36,13.6
8/13/2023 21:35,9.5,13.68
8/13/2023 21:50,9.44,13.66
8/13/2023 22:05,9.54,13.68
8/13/2023 22:20,9.48,13.64
8/13/2023 22:35,9.5,13.64
8/13/2023 22:50,9.83,13.88
8/13/2023 23:05,9.78,13.84
8/13/2023 23:20,10.07,13.9
8/13/2023 23:35,10.04,13.92
8/13/2023 23:50,10.31,13.98
8/14/2023 0:05,9.91,14.1
8/14/2023 0:20,10.26,14.12
8/14/2023 0:35,10.19,14.22
8/14/2023 0:50,10.33,14.28
8/14/2023 1:05,10.22,14.26
8/14/2023 1:20,10.16,14.24
8/14/2023 1:35,10.08,14.22
8/14/2023 1:50,10.11,14.2
8/14/2023 2:05,9.84,14.14
8/14/2023 2:20,9.85,14.08
8/14/2023 2:35,9.63,13.96
8/14/2023 2:50,9.89,14.1
8/14/2023 3:05,9.9,14.14
8/14/2023 3:20,9.68,14.12
8/14/2023 3:35,9.97,14.16
8/14/2023 3:50,9.83,14.1
8/14/2023 4:05,9.89,14.1
8/14/2023 4:20,9.75,14.12
8/14/2023 4:35,9.86,14.12
8/14/2023 4:50,9.91,14.12
8/14/2023 5:05,9.81,14.12
8/14/2023 5:20,9.86,14.1
8/14/2023 5:35,9.88,14.1
8/14/2023 5:50,9.78,14.12
8/14/2023 6:05,10.08,14.12
8/14/2023 6:20,10.06,14.12
8/14/2023 6:35,10.09,14.14
8/14/2023 6:50,10.09,14.14
8/14/2023 7:05,9.63,14.08
8/14/2023 7:20,9.39,14.02
8/14/2023 7:35,9.36,14.04
8/14/2023 7:50,9.42,14.1
8/14/2023 8:05,9.69,14.08
8/14/2023 8:20,9.91,14.06
8/14/2023 8:35,9.8,14.08
8/14/2023 8:50,9.85,14.2
8/14/2023 9:05,9.94,14.3
8/14/2023 9:20,9.96,14.38
8/14/2023 9:35,10.38,14.42
8/14/2023 9:50,10.37,14.42
8/14/2023 10:05,10.37,14.44
8/14/2023 10:20,10.43,14.46
8/14/2023 10:35,10.46,14.44
8/14/2023 10:50,10.46,14.46
8/14/2023 11:05,10.73,14.92
8/14/2023 11:20,10.76,14.68
8/14/2023 11:35,11.13,14.72
8/14/2023 11:50,11.83,14.98
8/14/2023 12:05,11.4,14.9
8/14/2023 12:20,11.27,14.88
8/14/2023 12:35,11.22,14.88
8/14/2023 12:50,11.08,14.9
8/14/2023 13:05,11.18,14.94
8/14/2023 13:20,11.38,15
8/14/2023 13:35,11.24,15.08
8/14/2023 13:50,11.33,15.04
8/14/2023 14:05,11.22,14.94
8/14/2023 14:20,10.49,14.56
8/14/2023 14:35,9.68,14.04
8/14/2023 14:50,9.12,13.62
8/14/2023 15:05,8.73,13.28
8/14/2023 15:20,8.87,13.34
8/14/2023 15:35,8.59,13.24
8/14/2023 15:50,8.4,13.12
8/14/2023 16:05,8.24,12.98
8/14/2023 16:20,8.22,12.96
8/14/2023 16:35,8.13,12.88
8/14/2023 16:50,8.13,12.88
8/14/2023 17:05,8.11,12.86
8/14/2023 17:20,8.08,12.86
8/14/2023 17:35,8.11,12.86
8/14/2023 17:50,8.12,12.88
8/14/2023 18:05,8.14,12.92
8/14/2023 18:20,8.18,12.92
8/14/2023 18:35,8.53,12.98
8/14/2023 18:50,8.58,13.16
8/14/2023 19:05,8.86,13.16
8/14/2023 19:20,8.9,13.3
8/14/2023 19:35,9.33,13.54
8/14/2023 19:50,10.13,13.94
8/14/2023 20:05,9.71,13.94
8/14/2023 20:20,9.58,13.76
8/14/2023 20:35,9.29,13.62
8/14/2023 20:50,9.22,13.52
8/14/2023 21:05,9.12,13.48
8/14/2023 21:20,9.07,13.5
8/14/2023 21:35,9.13,13.52
8/14/2023 21:50,9.17,13.52
8/14/2023 22:05,9.24,13.54
8/14/2023 22:20,9.22,13.56
8/14/2023 22:35,9.52,13.7
8/14/2023 22:50,9.81,13.82
8/14/2023 23:05,9.8,13.78
8/14/2023 23:20,9.85,13.92
8/14/2023 23:35,9.65,13.8
8/14/2023 23:50,9.96,13.8
8/15/2023 0:05,10.01,13.94
8/15/2023 0:20,10.12,14.06
8/15/2023 0:35,10.21,14.16
8/15/2023 0:50,10.21,14.2
8/15/2023 1:05,10.22,14.26
8/15/2023 1:20,10.23,14.28
8/15/2023 1:35,10.21,14.28
8/15/2023 1:50,10.11,14.24
8/15/2023 2:05,10.08,14.22
8/15/2023 2:20,10.03,14.18
8/15/2023 2:35,9.72,14.08
8/15/2023 2:50,10.08,14.2
8/15/2023 3:05,9.71,14.08
8/15/2023 3:20,9.54,13.98
8/15/2023 3:35,9.49,14.02
8/15/2023 3:50,9.78,14.08
8/15/2023 4:05,9.68,14.1
8/15/2023 4:20,9.52,14.12
8/15/2023 4:35,9.39,14.14
8/15/2023 4:50,8.97,14.14
8/15/2023 5:05,9.34,14.14
8/15/2023 5:20,9.67,14.16
8/15/2023 5:35,9.37,14.08
8/15/2023 5:50,9.02,14
8/15/2023 6:05,8.89,13.98
8/15/2023 6:20,9.09,13.9
8/15/2023 6:35,9.53,13.9
8/15/2023 6:50,9.79,14.08
8/15/2023 7:05,10.12,14.18
8/15/2023 7:20,10.2,14.2
8/15/2023 7:35,10.09,14.26
8/15/2023 7:50,9.98,14.24
8/15/2023 8:05,9.63,14.14
8/15/2023 8:20,9.64,14.14
8/15/2023 8:35,9.69,14.2
8/15/2023 8:50,9.83,14.18
8/15/2023 9:05,10.07,14.16
8/15/2023 9:20,10.17,14.2
8/15/2023 9:35,10.24,14.28
8/15/2023 9:50,10.34,14.42
8/15/2023 10:05,10.47,14.54
8/15/2023 10:20,10.51,14.58
8/15/2023 10:35,10.61,14.62
8/15/2023 10:50,10.65,14.64
8/15/2023 11:05,10.72,14.7
8/15/2023 11:20,10.72,14.72
8/15/2023 11:35,10.74,14.74
8/15/2023 11:50,10.77,14.72
8/15/2023 12:05,10.79,14.78
8/15/2023 12:20,10.84,14.76
8/15/2023 12:35,11.2,14.84
8/15/2023 12:50,11.15,14.96
8/15/2023 13:05,11.48,15.18
8/15/2023 13:20,11.53,15.3
8/15/2023 13:35,11.54,15.26
8/15/2023 13:50,11.39,15.2
8/15/2023 14:05,11.43,15.46
8/15/2023 14:20,11.43,15.14
8/15/2023 14:35,11.32,14.92
8/15/2023 14:50,10.72,14.52
8/15/2023 15:05,10.75,14.46
8/15/2023 15:20,10.01,14.14
8/15/2023 15:35,8.95,13.52
8/15/2023 15:50,9.1,13.4
8/15/2023 16:05,8.88,13.4
8/15/2023 16:20,8.71,13.3
8/15/2023 16:35,8.53,13.2
8/15/2023 16:50,8.47,13.16
8/15/2023 17:05,8.46,13.1
8/15/2023 17:20,8.4,13.06
8/15/2023 17:35,8.38,13.04
8/15/2023 17:50,8.38,13.04
8/15/2023 18:05,8.41,13.06
8/15/2023 18:20,8.43,13.06
8/15/2023 18:35,8.42,13.06
8/15/2023 18:50,8.38,13.04
8/15/2023 19:05,8.59,13.1
8/15/2023 19:20,8.6,13.18
8/15/2023 19:35,8.96,13.38
8/15/2023 19:50,8.85,13.32
8/15/2023 20:05,8.75,13.26
8/15/2023 20:20,8.66,13.22
8/15/2023 20:35,8.73,13.26
8/15/2023 20:50,8.7,13.26
8/15/2023 21:05,9.01,13.4
8/15/2023 21:20,9.39,13.5
8/15/2023 21:35,9.35,13.52
8/15/2023 21:50,10.06,13.9
8/15/2023 22:05,9.8,13.88
8/15/2023 22:20,9.85,13.86
8/15/2023 22:35,10.42,13.78
8/15/2023 22:50,10.67,14
8/15/2023 23:05,9.7,13.8
8/15/2023 23:20,9.71,13.74
8/15/2023 23:35,9.69,13.74
8/15/2023 23:50,9.65,13.74
8/16/2023 0:05,9.69,13.76
8/16/2023 0:20,9.9,13.82
8/16/2023 0:35,10.11,14.1
8/16/2023 0:50,10.23,14.26
8/16/2023 1:05,10.17,14.34
8/16/2023 1:20,10.2,14.4
8/16/2023 1:35,10.25,14.4
8/16/2023 1:50,10.3,14.34
8/16/2023 2:05,10.19,14.32
8/16/2023 2:20,10.18,14.32
8/16/2023 2:35,10.09,14.3
8/16/2023 2:50,10.02,14.24
8/16/2023 3:05,9.8,14.22
8/16/2023 3:20,10.18,14.28
8/16/2023 3:35,10.13,14.28
8/16/2023 3:50,9.99,14.26
8/16/2023 4:05,10.04,14.26
8/16/2023 4:20,10.04,14.26
8/16/2023 4:35,9.98,14.24
8/16/2023 4:50,9.92,14.22
8/16/2023 5:05,9.89,14.2
