Plot Title: Chel_DO_Sep24_Deploy,,,
#,"Date Time, GMT-07:00",DO_mgL,Temp_C
149,9/18/2024 2:00,7.78,15.26
150,9/18/2024 2:15,6.84,15.22
151,9/18/2024 2:30,8.31,15.44
152,9/18/2024 2:45,7.95,15.56
153,9/18/2024 3:00,7.22,15.48
154,9/18/2024 3:15,6.73,15.32
155,9/18/2024 3:30,5.74,15.24
156,9/18/2024 3:45,5.39,15.18
157,9/18/2024 4:00,5.75,15.14
158,9/18/2024 4:15,4.67,15.1
159,9/18/2024 4:30,5.01,15.1
160,9/18/2024 4:45,5.12,15.1
161,9/18/2024 5:00,5.01,15.12
162,9/18/2024 5:15,5.07,15.16
163,9/18/2024 5:30,6.89,15.16
164,9/18/2024 5:45,7.84,15.16
165,9/18/2024 6:00,7.73,15.12
166,9/18/2024 6:15,7.69,15.12
167,9/18/2024 6:30,7.7,15.12
168,9/18/2024 6:45,8.16,15.08
169,9/18/2024 7:00,8.42,15.04
170,9/18/2024 7:15,8.39,15.02
171,9/18/2024 7:30,7.27,15.04
172,9/18/2024 7:45,7,15.08
173,9/18/2024 8:00,7.85,15.16
174,9/18/2024 8:15,8.43,15.18
175,9/18/2024 8:30,7.23,15.18
176,9/18/2024 8:45,7.68,15.18
177,9/18/2024 9:00,6.94,15.16
178,9/18/2024 9:15,6.55,15.18
179,9/18/2024 9:30,7.08,15.2
180,9/18/2024 9:45,7.54,15.32
181,9/18/2024 10:00,7.25,15.38
182,9/18/2024 10:15,7.68,15.42
183,9/18/2024 10:30,7.06,15.48
184,9/18/2024 10:45,7.29,15.56
185,9/18/2024 11:00,6.91,15.66
186,9/18/2024 11:15,6.78,15.78
187,9/18/2024 11:30,4.58,15.86
188,9/18/2024 11:45,6.98,15.92
189,9/18/2024 12:00,1.42,17.48
190,9/18/2024 12:15,1.55,19.88
191,9/18/2024 12:30,2.42,20.12
192,9/18/2024 12:45,2.56,21.14
193,9/18/2024 13:00,3.01,21.08
194,9/18/2024 13:15,3.15,22.34
195,9/18/2024 13:30,6.15,19.02
196,9/18/2024 13:45,7.08,16.84
197,9/18/2024 14:00,9.16,16.66
198,9/18/2024 14:15,8.77,16.94
199,9/18/2024 14:30,7.82,16.94
200,9/18/2024 14:45,7.17,16.64
201,9/18/2024 15:00,7.09,15.9
202,9/18/2024 15:15,6.98,15.7
203,9/18/2024 15:30,6.32,15.52
204,9/18/2024 15:45,6.63,15.48
205,9/18/2024 16:00,5.48,15.4
206,9/18/2024 16:15,4.77,15.44
207,9/18/2024 16:30,5.53,15.48
208,9/18/2024 16:45,6.83,15.94
209,9/18/2024 17:00,5,15.72
210,9/18/2024 17:15,4.63,15.64
211,9/18/2024 17:30,3.57,15.64
212,9/18/2024 17:45,4.88,15.46
213,9/18/2024 18:00,5.18,15.42
214,9/18/2024 18:15,4.51,15.28
215,9/18/2024 18:30,3.32,15.2
216,9/18/2024 18:45,4.15,15.2
217,9/18/2024 19:00,5.38,15.2
218,9/18/2024 19:15,6.92,15.24
219,9/18/2024 19:30,6.3,15.24
220,9/18/2024 19:45,7.7,15.22
221,9/18/2024 20:00,8.62,15.18
222,9/18/2024 20:15,9.11,15.16
223,9/18/2024 20:30,9.02,15.16
224,9/18/2024 20:45,9.12,15.16
225,9/18/2024 21:00,9.16,15.18
226,9/18/2024 21:15,8.64,15.18
227,9/18/2024 21:30,8.77,15.18
228,9/18/2024 21:45,8.51,15.18
229,9/18/2024 22:00,8.73,15.22
230,9/18/2024 22:15,8.63,15.26
231,9/18/2024 22:30,9.29,15.36
232,9/18/2024 22:45,9.34,15.42
233,9/18/2024 23:00,9.39,15.44
234,9/18/2024 23:15,9.51,15.48
235,9/18/2024 23:30,9.28,15.5
236,9/18/2024 23:45,9.02,15.48
237,9/19/2024 0:00,8.74,15.46
238,9/19/2024 0:15,8.09,15.46
239,9/19/2024 0:30,7.4,15.48
240,9/19/2024 0:45,6.01,15.52
241,9/19/2024 1:00,5.67,15.54
242,9/19/2024 1:15,5.31,15.52
243,9/19/2024 1:30,5.63,15.5
244,9/19/2024 1:45,6.62,15.52
245,9/19/2024 2:00,6.71,15.5
246,9/19/2024 2:15,7.43,15.34
247,9/19/2024 2:30,9.37,15.52
248,9/19/2024 2:45,10.22,15.82
249,9/19/2024 3:00,10.28,15.9
250,9/19/2024 3:15,9.9,15.88
251,9/19/2024 3:30,6.95,15.52
252,9/19/2024 3:45,8.02,15.4
253,9/19/2024 4:00,8.43,15.34
254,9/19/2024 4:15,7.86,15.3
255,9/19/2024 4:30,7.74,15.28
256,9/19/2024 4:45,7.23,15.3
257,9/19/2024 5:00,6.92,15.32
258,9/19/2024 5:15,6.22,15.3
259,9/19/2024 5:30,7.26,15.3
260,9/19/2024 5:45,7.01,15.28
261,9/19/2024 6:00,6.46,15.24
262,9/19/2024 6:15,7.79,15.24
263,9/19/2024 6:30,8.12,15.22
264,9/19/2024 6:45,8.28,15.22
265,9/19/2024 7:00,8.17,15.18
266,9/19/2024 7:15,8.44,15.16
267,9/19/2024 7:30,8.55,15.12
268,9/19/2024 7:45,8.37,15.08
269,9/19/2024 8:00,8.22,15.08
270,9/19/2024 8:15,8.18,15.08
271,9/19/2024 8:30,7.69,15.08
272,9/19/2024 8:45,6.9,15.1
273,9/19/2024 9:00,8.78,15.14
274,9/19/2024 9:15,9.03,15.2
275,9/19/2024 9:30,9.1,15.24
276,9/19/2024 9:45,8.99,15.22
277,9/19/2024 10:00,8.96,15.22
278,9/19/2024 10:15,8.86,15.28
279,9/19/2024 10:30,9.2,15.32
280,9/19/2024 10:45,9.44,15.44
281,9/19/2024 11:00,10.24,15.6
282,9/19/2024 11:15,10.62,15.68
283,9/19/2024 11:30,10.69,15.74
284,9/19/2024 11:45,10.28,15.82
285,9/19/2024 12:00,10.5,15.94
286,9/19/2024 12:15,10.79,16.08
287,9/19/2024 12:30,10.79,16.34
288,9/19/2024 12:45,8.77,16.62
289,9/19/2024 13:00,10.77,16.9
290,9/19/2024 13:15,10.98,17.42
291,9/19/2024 13:30,10.82,17.56
292,9/19/2024 13:45,10.18,17.34
293,9/19/2024 14:00,9.67,17.04
294,9/19/2024 14:15,9.96,16.72
295,9/19/2024 14:30,10.52,16.44
296,9/19/2024 14:45,9.74,16.4
297,9/19/2024 15:00,10.13,16.48
298,9/19/2024 15:15,9.2,16.5
299,9/19/2024 15:30,8.12,16.36
300,9/19/2024 15:45,7.68,15.62
301,9/19/2024 16:00,6.88,15.44
302,9/19/2024 16:15,6.59,15.34
303,9/19/2024 16:30,6.92,15.32
304,9/19/2024 16:45,6.83,15.32
305,9/19/2024 17:00,6.75,15.32
306,9/19/2024 17:15,5.99,15.3
307,9/19/2024 17:30,6.75,15.28
308,9/19/2024 17:45,5.49,15.26
309,9/19/2024 18:00,6.57,15.28
310,9/19/2024 18:15,7.02,15.32
311,9/19/2024 18:30,6.78,15.34
312,9/19/2024 18:45,7.03,15.22
313,9/19/2024 19:00,6.17,15.14
314,9/19/2024 19:15,7.1,15.16
315,9/19/2024 19:30,5.99,15.16
316,9/19/2024 19:45,6.59,15.18
317,9/19/2024 20:00,8.11,15.22
318,9/19/2024 20:15,8.82,15.16
319,9/19/2024 20:30,8.3,15.12
320,9/19/2024 20:45,8.86,15.1
321,9/19/2024 21:00,8.8,15.08
322,9/19/2024 21:15,8.61,15.08
323,9/19/2024 21:30,8.48,15.1
324,9/19/2024 21:45,8.81,15.12
325,9/19/2024 22:00,8.93,15.14
326,9/19/2024 22:15,8.88,15.12
327,9/19/2024 22:30,8.8,15.1
328,9/19/2024 22:45,8.68,15.1
329,9/19/2024 23:00,8.61,15.08
330,9/19/2024 23:15,9.14,15.14
331,9/19/2024 23:30,9.1,15.16
332,9/19/2024 23:45,8.72,15.12
333,9/20/2024 0:00,8.55,15.08
334,9/20/2024 0:15,8.11,15.02
335,9/20/2024 0:30,7.24,14.98
336,9/20/2024 0:45,7.27,14.88
337,9/20/2024 1:00,6.39,14.84
338,9/20/2024 1:15,7.52,13.56
339,9/20/2024 1:30,3.6,12.8
340,9/20/2024 1:45,3.81,12.66
341,9/20/2024 2:00,3.73,12.58
342,9/20/2024 2:15,4.93,12.22
343,9/20/2024 2:30,6.34,11.94
344,9/20/2024 2:45,7.53,12.04
345,9/20/2024 3:00,3.72,13.68
346,9/20/2024 3:15,5.72,14.68
347,9/20/2024 3:30,7.87,15
348,9/20/2024 3:45,8.19,15.32
349,9/20/2024 4:00,8.51,15.38
350,9/20/2024 4:15,7.39,15.12
351,9/20/2024 4:30,7.37,15.04
352,9/20/2024 4:45,5.56,15.12
353,9/20/2024 5:00,4.67,15.14
354,9/20/2024 5:15,5.78,15.2
355,9/20/2024 5:30,7.14,15.22
356,9/20/2024 5:45,6.3,15.24
357,9/20/2024 6:00,4.7,15.2
358,9/20/2024 6:15,5.26,15.22
359,9/20/2024 6:30,5.94,15.22
360,9/20/2024 6:45,6.73,15.22
361,9/20/2024 7:00,5.79,15.24
362,9/20/2024 7:15,6.32,15.26
363,9/20/2024 7:30,6.68,15.28
364,9/20/2024 7:45,5.82,15.24
365,9/20/2024 8:00,5.94,15.24
366,9/20/2024 8:15,6.13,15.24
367,9/20/2024 8:30,6.78,15.18
368,9/20/2024 8:45,6.52,15.16
369,9/20/2024 9:00,6.9,15.16
370,9/20/2024 9:15,5.95,15.16
371,9/20/2024 9:30,6.31,15.16
372,9/20/2024 9:45,7.7,15.16
373,9/20/2024 10:00,7.35,15.18
374,9/20/2024 10:15,6.66,15.18
375,9/20/2024 10:30,6.75,15.2
376,9/20/2024 10:45,6.55,15.22
377,9/20/2024 11:00,6.09,15.22
378,9/20/2024 11:15,6.28,15.22
379,9/20/2024 11:30,6.18,15.22
380,9/20/2024 11:45,5.95,15.22
381,9/20/2024 12:00,6.26,15.24
382,9/20/2024 12:15,7.03,15.3
383,9/20/2024 12:30,7.42,15.42
384,9/20/2024 12:45,7.22,15.54
385,9/20/2024 13:00,9.17,15.62
386,9/20/2024 13:15,9.49,15.7
387,9/20/2024 13:30,8.84,15.78
388,9/20/2024 13:45,10.07,15.96
389,9/20/2024 14:00,8.62,16.06
390,9/20/2024 14:15,7.28,16.06
391,9/20/2024 14:30,9.03,16.18
392,9/20/2024 14:45,9.12,16.28
393,9/20/2024 15:00,9.25,16.3
394,9/20/2024 15:15,6.74,16.8
395,9/20/2024 15:30,6.32,16.84
396,9/20/2024 15:45,6.04,16.84
397,9/20/2024 16:00,6.28,16.48
398,9/20/2024 16:15,5.21,16.1
399,9/20/2024 16:30,5.48,15.56
400,9/20/2024 16:45,4.97,15.26
401,9/20/2024 17:00,5.26,15.18
402,9/20/2024 17:15,5.26,15.1
403,9/20/2024 17:30,5.64,15.12
404,9/20/2024 17:45,5.7,15.1
405,9/20/2024 18:00,6.38,15.14
406,9/20/2024 18:15,5.74,15.46
407,9/20/2024 18:30,5.61,15.52
408,9/20/2024 18:45,4.45,15.5
409,9/20/2024 19:00,4.44,15.4
410,9/20/2024 19:15,4.87,15.36
411,9/20/2024 19:30,5.63,15.32
412,9/20/2024 19:45,8.81,15.28
413,9/20/2024 20:00,8.4,15.24
414,9/20/2024 20:15,6.93,15.2
415,9/20/2024 20:30,8.12,15.14
416,9/20/2024 20:45,8.08,15.06
417,9/20/2024 21:00,8.52,15.06
418,9/20/2024 21:15,8.88,15.08
419,9/20/2024 21:30,8.99,15.1
420,9/20/2024 21:45,9.08,15.24
421,9/20/2024 22:00,9.21,15.3
422,9/20/2024 22:15,9.57,15.38
423,9/20/2024 22:30,10.18,15.46
424,9/20/2024 22:45,10.56,15.58
425,9/20/2024 23:00,10.77,15.84
426,9/20/2024 23:15,11.01,16.12
427,9/20/2024 23:30,10.51,15.98
428,9/20/2024 23:45,10.16,15.78
429,9/21/2024 0:00,10.04,15.74
430,9/21/2024 0:15,10.01,15.72
431,9/21/2024 0:30,9.85,15.7
432,9/21/2024 0:45,9.33,15.62
433,9/21/2024 1:00,8.5,15.54
434,9/21/2024 1:15,5.84,15.46
435,9/21/2024 1:30,7.31,12.68
436,9/21/2024 1:45,7.57,11.14
437,9/21/2024 2:00,7.62,10.72
438,9/21/2024 2:15,7.54,10.46
439,9/21/2024 2:30,7.68,10.24
440,9/21/2024 2:45,7.62,10.06
441,9/21/2024 3:00,8.01,9.82
442,9/21/2024 3:15,8.53,9.62
443,9/21/2024 3:30,8.74,9.56
444,9/21/2024 3:45,7.49,9.46
445,9/21/2024 4:00,7.35,9.42
446,9/21/2024 4:15,7.26,14.24
447,9/21/2024 4:30,6.23,14.8
448,9/21/2024 4:45,7.78,15.02
449,9/21/2024 5:00,7.48,15.02
450,9/21/2024 5:15,6.74,14.58
451,9/21/2024 5:30,7.91,14.76
452,9/21/2024 5:45,8.25,14.94
453,9/21/2024 6:00,8.4,14.94
454,9/21/2024 6:15,9.03,15.08
455,9/21/2024 6:30,6.22,15.1
456,9/21/2024 6:45,7.19,15.1
457,9/21/2024 7:00,7.34,15.12
458,9/21/2024 7:15,7.6,15.06
459,9/21/2024 7:30,7.73,14.96
460,9/21/2024 7:45,7.42,14.86
461,9/21/2024 8:00,7.02,14.96
462,9/21/2024 8:15,7.71,15.06
463,9/21/2024 8:30,8.45,15.16
464,9/21/2024 8:45,8.39,15.14
465,9/21/2024 9:00,8.1,15.18
466,9/21/2024 9:15,8.8,15.16
467,9/21/2024 9:30,8.74,15.1
468,9/21/2024 9:45,8.28,15.1
469,9/21/2024 10:00,8.54,15.1
470,9/21/2024 10:15,8.57,15.1
471,9/21/2024 10:30,8.57,15.08
472,9/21/2024 10:45,8.8,15.1
473,9/21/2024 11:00,9.06,15.12
474,9/21/2024 11:15,9.27,15.14
475,9/21/2024 11:30,9.24,15.16
476,9/21/2024 11:45,9.07,15.16
477,9/21/2024 12:00,9.38,15.18
478,9/21/2024 12:15,8.85,15.18
479,9/21/2024 12:30,9.45,15.2
480,9/21/2024 12:45,9.57,15.26
481,9/21/2024 13:00,9.74,15.3
482,9/21/2024 13:15,9.93,15.44
483,9/21/2024 13:30,10.31,16.08
484,9/21/2024 13:45,10.13,16.34
485,9/21/2024 14:00,8.53,16.58
486,9/21/2024 14:15,9.33,16.8
487,9/21/2024 14:30,8.73,16.7
488,9/21/2024 14:45,8.06,16.2
489,9/21/2024 15:00,8.67,15.88
490,9/21/2024 15:15,8.52,15.74
491,9/21/2024 15:30,9.63,15.68
492,9/21/2024 15:45,9.58,15.66
493,9/21/2024 16:00,9.46,15.52
494,9/21/2024 16:15,9.8,15.44
495,9/21/2024 16:30,9.27,15.56
496,9/21/2024 16:45,9.12,15.58
497,9/21/2024 17:00,8.37,15.5
498,9/21/2024 17:15,8.38,15.42
499,9/21/2024 17:30,9.06,15.3
500,9/21/2024 17:45,7.97,15.12
501,9/21/2024 18:00,7.93,15.08
502,9/21/2024 18:15,7.12,15.06
503,9/21/2024 18:30,7.02,15.06
504,9/21/2024 18:45,8.74,15.24
505,9/21/2024 19:00,8.5,15.24
506,9/21/2024 19:15,8.91,15.28
507,9/21/2024 19:30,8.46,15.22
508,9/21/2024 19:45,7.84,15.16
509,9/21/2024 20:00,8.5,15.1
510,9/21/2024 20:15,8.2,15.04
511,9/21/2024 20:30,8.57,15
512,9/21/2024 20:45,8.46,14.98
513,9/21/2024 21:00,8.51,14.98
514,9/21/2024 21:15,8.56,14.98
515,9/21/2024 21:30,8.68,14.98
516,9/21/2024 21:45,8.91,15.08
517,9/21/2024 22:00,9.25,15.2
518,9/21/2024 22:15,9.99,15.34
519,9/21/2024 22:30,9.87,15.36
520,9/21/2024 22:45,9.89,15.34
521,9/21/2024 23:00,9.87,15.4
522,9/21/2024 23:15,10.07,15.52
523,9/21/2024 23:30,10.12,15.72
524,9/21/2024 23:45,10.26,15.76
525,9/22/2024 0:00,10.27,15.82
526,9/22/2024 0:15,10.39,15.78
527,9/22/2024 0:30,10.17,15.76
528,9/22/2024 0:45,10.15,15.74
529,9/22/2024 1:00,10.19,15.7
530,9/22/2024 1:15,9.56,15.6
531,9/22/2024 1:30,8.55,15.46
532,9/22/2024 1:45,7.16,15.32
533,9/22/2024 2:00,4.68,13.36
534,9/22/2024 2:15,11.11,11.34
535,9/22/2024 2:30,11.29,10.84
536,9/22/2024 2:45,11.34,10.7
537,9/22/2024 3:00,11.37,10.58
538,9/22/2024 3:15,11.42,10.46
539,9/22/2024 3:30,11.44,10.28
540,9/22/2024 3:45,11.51,10.12
541,9/22/2024 4:00,11.51,10.12
542,9/22/2024 4:15,11.54,10.04
543,9/22/2024 4:30,11.54,9.98
544,9/22/2024 4:45,11.58,9.92
545,9/22/2024 5:00,6.94,13.24
546,9/22/2024 5:15,7.45,14.7
547,9/22/2024 5:30,8.72,15.04
548,9/22/2024 5:45,7.89,15.08
549,9/22/2024 6:00,6.11,14.56
550,9/22/2024 6:15,7.44,14.68
551,9/22/2024 6:30,7.23,14.84
552,9/22/2024 6:45,5.12,15.04
553,9/22/2024 7:00,5.09,15.2
554,9/22/2024 7:15,5.58,15.22
555,9/22/2024 7:30,4.67,15.24
556,9/22/2024 7:45,6.18,15.22
557,9/22/2024 8:00,5.63,15.22
558,9/22/2024 8:15,6.74,15.24
559,9/22/2024 8:30,7.27,15.22
560,9/22/2024 8:45,5.79,15.12
561,9/22/2024 9:00,4.83,15.02
562,9/22/2024 9:15,5.2,15.06
563,9/22/2024 9:30,5.24,15.04
564,9/22/2024 9:45,5.28,15.06
565,9/22/2024 10:00,7.01,15.2
566,9/22/2024 10:15,8.47,15.22
567,9/22/2024 10:30,8.87,15.2
568,9/22/2024 10:45,9.29,15.22
569,9/22/2024 11:00,9.31,15.22
570,9/22/2024 11:15,9.3,15.22
571,9/22/2024 11:30,9.27,15.18
572,9/22/2024 11:45,8.91,15.16
573,9/22/2024 12:00,8.25,15.16
574,9/22/2024 12:15,8.63,15.18
575,9/22/2024 12:30,9.19,15.2
576,9/22/2024 12:45,9.56,15.22
577,9/22/2024 13:00,9.8,15.26
578,9/22/2024 13:15,9.63,15.26
579,9/22/2024 13:30,9.33,15.28
580,9/22/2024 13:45,9.7,15.32
581,9/22/2024 14:00,10.25,15.38
582,9/22/2024 14:15,10.35,15.7
583,9/22/2024 14:30,10.39,15.88
584,9/22/2024 14:45,10.62,15.96
585,9/22/2024 15:00,8.76,16.22
586,9/22/2024 15:15,8,16.5
587,9/22/2024 15:30,6.68,15.84
588,9/22/2024 15:45,8.26,15.44
589,9/22/2024 16:00,6.84,15.32
590,9/22/2024 16:15,7.34,15.26
591,9/22/2024 16:30,6.25,15.24
592,9/22/2024 16:45,6.74,15.22
593,9/22/2024 17:00,6.81,15.2
594,9/22/2024 17:15,7.26,15.18
595,9/22/2024 17:30,7.63,15.22
596,9/22/2024 17:45,6.75,15.24
597,9/22/2024 18:00,7.39,15.26
598,9/22/2024 18:15,7.73,15.28
599,9/22/2024 18:30,7.1,15.24
600,9/22/2024 18:45,6.58,15.08
601,9/22/2024 19:00,6.16,15
602,9/22/2024 19:15,6.46,14.98
603,9/22/2024 19:30,6.33,14.96
604,9/22/2024 19:45,6.42,14.96
605,9/22/2024 20:00,6.25,14.98
606,9/22/2024 20:15,4.92,14.96
607,9/22/2024 20:30,5.55,14.96
608,9/22/2024 20:45,6.57,14.96
609,9/22/2024 21:00,7.7,14.96
610,9/22/2024 21:15,9.22,15.04
611,9/22/2024 21:30,8.93,15.02
612,9/22/2024 21:45,8.61,14.98
613,9/22/2024 22:00,8.5,14.94
614,9/22/2024 22:15,8.61,14.92
615,9/22/2024 22:30,8.57,14.92
616,9/22/2024 22:45,8.57,14.92
617,9/22/2024 23:00,8.55,14.9
618,9/22/2024 23:15,8.62,14.92
619,9/22/2024 23:30,8.62,14.94
620,9/22/2024 23:45,8.59,14.94
621,9/23/2024 0:00,8.57,14.98
622,9/23/2024 0:15,8.59,14.98
623,9/23/2024 0:30,8.59,15
624,9/23/2024 0:45,8.54,15
625,9/23/2024 1:00,8.48,15
626,9/23/2024 1:15,8.8,15.04
627,9/23/2024 1:30,8.86,15.08
628,9/23/2024 1:45,8.14,15.04
629,9/23/2024 2:00,7.82,15
630,9/23/2024 2:15,6.43,15.04
631,9/23/2024 2:30,5.91,15.06
632,9/23/2024 2:45,10.13,15.32
633,9/23/2024 3:00,10.13,15.36
634,9/23/2024 3:15,10.14,15.36
635,9/23/2024 3:30,10.14,15.38
636,9/23/2024 3:45,10.14,15.42
637,9/23/2024 4:00,10.1,15.48
638,9/23/2024 4:15,10.1,15.52
639,9/23/2024 4:30,10.09,15.58
640,9/23/2024 4:45,10.08,15.66
641,9/23/2024 5:00,10.06,15.72
642,9/23/2024 5:15,10.05,15.78
643,9/23/2024 5:30,10.08,15.8
644,9/23/2024 5:45,7.06,15.44
645,9/23/2024 6:00,9.13,15.66
646,9/23/2024 6:15,8.95,15.76
647,9/23/2024 6:30,9.28,15.76
648,9/23/2024 6:45,8.94,15.82
649,9/23/2024 7:00,8.72,15.52
650,9/23/2024 7:15,6.38,15.44
651,9/23/2024 7:30,5.58,15.46
652,9/23/2024 7:45,5.36,15.42
653,9/23/2024 8:00,4.93,15.34
654,9/23/2024 8:15,4.73,15.36
655,9/23/2024 8:30,5,15.36
656,9/23/2024 8:45,4.83,15.34
657,9/23/2024 9:00,4.67,15.34
658,9/23/2024 9:15,4.7,15.34
659,9/23/2024 9:30,5,15.4
660,9/23/2024 9:45,5.71,15.42
661,9/23/2024 10:00,5.22,15.4
662,9/23/2024 10:15,4.88,15.38
