"Date Time, GMT-07:00",DO_mgL,Temp_C
8/3/2023 9:15,8.87,13.82
8/3/2023 9:30,8.96,13.92
8/3/2023 9:45,8.68,14.2
8/3/2023 10:00,9,14.8
8/3/2023 10:15,10.18,16.14
8/3/2023 10:30,9.5,17.94
8/3/2023 10:45,9.17,19.82
8/3/2023 11:00,8.8,21.6
8/3/2023 11:15,8.38,23.34
8/3/2023 11:30,8.21,24.08
8/3/2023 11:45,8.29,24.28
8/3/2023 12:00,8.23,24.74
8/3/2023 12:15,8.12,25.12
8/3/2023 12:30,8.25,24.6
8/3/2023 12:45,8.08,25.2
8/3/2023 13:00,7.98,25.8
8/3/2023 13:15,7.99,25.94
8/3/2023 13:30,7.99,26.02
8/3/2023 13:45,7.97,26.22
8/3/2023 14:00,7.98,26.02
8/3/2023 14:15,7.95,26.22
8/3/2023 14:30,7.79,27.12
8/3/2023 14:45,17.47,25.3
8/3/2023 15:00,18.91,21.26
8/3/2023 15:15,19.3,19.18
8/3/2023 15:30,15.06,17.84
8/3/2023 15:45,15.64,17.26
8/3/2023 16:00,16.26,17.46
8/3/2023 16:15,13.74,17.52
8/3/2023 16:30,12.51,16.82
8/3/2023 16:45,11.77,16.08
8/3/2023 17:00,11.86,15.78
8/3/2023 17:15,12.04,15.68
8/3/2023 17:30,12.03,15.44
8/3/2023 17:45,11.89,15.14
8/3/2023 18:00,12.32,15.12
8/3/2023 18:15,12.58,15.24
8/3/2023 18:30,12.45,15.22
8/3/2023 18:45,12.03,14.84
8/3/2023 19:00,11.97,14.7
8/3/2023 19:15,11.9,14.68
8/3/2023 19:30,11.8,14.66
8/3/2023 19:45,11.62,14.52
8/3/2023 20:00,11.18,14.26
8/3/2023 20:15,10.29,13.98
8/3/2023 20:30,9.42,13.58
8/3/2023 20:45,8.9,13.2
8/3/2023 21:00,8.82,13.12
8/3/2023 21:15,8.55,13.02
8/3/2023 21:30,8.53,13.06
8/3/2023 21:45,8.4,13.18
8/3/2023 22:00,7.6,12.74
8/3/2023 22:15,7.74,12.58
8/3/2023 22:30,7.41,12.58
8/3/2023 22:45,7.27,12.64
8/3/2023 23:00,6.51,12.74
8/3/2023 23:15,6.29,12.84
8/3/2023 23:30,6.1,12.9
8/3/2023 23:45,6.27,12.98
8/4/2023 0:00,5.98,13
8/4/2023 0:15,6.39,12.98
8/4/2023 0:30,6.25,12.98
8/4/2023 0:45,5.9,13.04
8/4/2023 1:00,5.35,13.1
8/4/2023 1:15,5.2,13.14
8/4/2023 1:30,5.3,13.24
8/4/2023 1:45,5.57,13.4
8/4/2023 2:00,5.53,13.54
8/4/2023 2:15,7.49,13.6
8/4/2023 2:30,9.19,13.76
8/4/2023 2:45,9.4,13.86
8/4/2023 3:00,9.74,13.9
8/4/2023 3:15,10.23,13.96
8/4/2023 3:30,10.17,14.08
8/4/2023 3:45,10.29,14.08
8/4/2023 4:00,10.07,14.06
8/4/2023 4:15,10.06,14.04
8/4/2023 4:30,8.27,13.96
8/4/2023 4:45,8.74,13.94
8/4/2023 5:00,8.11,13.9
8/4/2023 5:15,8.26,13.9
8/4/2023 5:30,8.87,13.86
8/4/2023 5:45,8.9,13.8
8/4/2023 6:00,9.25,13.76
8/4/2023 6:15,9.37,13.7
8/4/2023 6:30,9.35,13.64
8/4/2023 6:45,9.36,13.58
8/4/2023 7:00,9.4,13.54
8/4/2023 7:15,9.38,13.56
8/4/2023 7:30,9.55,13.6
8/4/2023 7:45,9.5,13.62
8/4/2023 8:00,9.49,13.64
8/4/2023 8:15,9.25,13.74
8/4/2023 8:30,9.66,13.78
8/4/2023 8:45,9.92,13.84
8/4/2023 9:00,9.95,13.88
8/4/2023 9:15,10.04,13.96
8/4/2023 9:30,9.84,14.04
8/4/2023 9:45,9.81,14.12
8/4/2023 10:00,9.84,14.22
8/4/2023 10:15,9.95,14.32
8/4/2023 10:30,9.8,14.48
8/4/2023 10:45,9.33,14.76
8/4/2023 11:00,9.48,15.3
8/4/2023 11:15,10.32,16.72
8/4/2023 11:30,9.3,19.46
8/4/2023 11:45,8.59,22.26
8/4/2023 12:00,8.39,22.74
8/4/2023 12:15,8.35,22.98
8/4/2023 12:30,8.25,23.6
8/4/2023 12:45,8.13,24.7
8/4/2023 13:00,7.88,26.32
8/4/2023 13:15,7.88,26.94
8/4/2023 13:30,7.76,27.76
8/4/2023 13:45,7.7,27.68
8/4/2023 14:00,7.79,26.88
8/4/2023 14:15,7.74,27.78
8/4/2023 14:30,7.73,27.38
8/4/2023 14:45,7.78,26.62
8/4/2023 15:00,7.79,27.14
8/4/2023 15:15,17.84,23.82
8/4/2023 15:30,18.6,20.1
8/4/2023 15:45,19.82,18.78
8/4/2023 16:00,17.47,17.6
8/4/2023 16:15,14.81,16.66
8/4/2023 16:30,15.01,16.78
8/4/2023 16:45,15.24,16.9
8/4/2023 17:00,11.89,16.34
8/4/2023 17:15,11.63,15.84
8/4/2023 17:30,11.83,15.9
8/4/2023 17:45,11.93,16
8/4/2023 18:00,11.6,15.8
8/4/2023 18:15,11.25,15.14
8/4/2023 18:30,10.93,14.94
8/4/2023 18:45,11.17,14.82
8/4/2023 19:00,11.52,15.06
8/4/2023 19:15,11.59,15.12
8/4/2023 19:30,11.73,15.08
8/4/2023 19:45,11.93,15.1
8/4/2023 20:00,12.08,15.14
8/4/2023 20:15,11.89,15.12
8/4/2023 20:30,11.69,14.98
8/4/2023 20:45,11.41,14.78
8/4/2023 21:00,11.1,14.52
8/4/2023 21:15,10.67,14.26
8/4/2023 21:30,10.3,13.96
8/4/2023 21:45,9.95,13.74
8/4/2023 22:00,8.92,13.38
8/4/2023 22:15,8.62,13.1
8/4/2023 22:30,8.43,12.94
8/4/2023 22:45,8.34,12.88
8/4/2023 23:00,7.79,12.94
8/4/2023 23:15,7.6,12.98
8/4/2023 23:30,7.46,13.06
8/4/2023 23:45,6.71,13.12
8/5/2023 0:00,6.51,13.22
8/5/2023 0:15,6.89,13.34
8/5/2023 0:30,6.81,13.44
8/5/2023 0:45,6.64,13.4
8/5/2023 1:00,6.67,13.38
8/5/2023 1:15,6.56,13.38
8/5/2023 1:30,5.85,13.44
8/5/2023 1:45,5.68,13.5
8/5/2023 2:00,6.71,13.72
8/5/2023 2:15,7.5,13.88
8/5/2023 2:30,7.54,14.04
8/5/2023 2:45,7.46,14.04
8/5/2023 3:00,7.61,14.08
8/5/2023 3:15,8.02,14.08
8/5/2023 3:30,8.68,14.12
8/5/2023 3:45,8.76,14.24
8/5/2023 4:00,9.35,14.34
8/5/2023 4:15,9.5,14.38
8/5/2023 4:30,9.61,14.38
8/5/2023 4:45,9.52,14.36
8/5/2023 5:00,9.29,14.34
8/5/2023 5:15,7.2,14.26
8/5/2023 5:30,8.31,14.24
8/5/2023 5:45,8.31,14.24
8/5/2023 6:00,8.56,14.2
8/5/2023 6:15,8.47,14.2
8/5/2023 6:30,8.9,14.12
8/5/2023 6:45,9.14,14.06
8/5/2023 7:00,9.22,14.06
8/5/2023 7:15,9.35,14.08
8/5/2023 7:30,9.36,14.08
8/5/2023 7:45,9.4,14.08
8/5/2023 8:00,9.44,14.1
8/5/2023 8:15,9.48,14.1
8/5/2023 8:30,9.57,14.08
8/5/2023 8:45,9.22,14.02
8/5/2023 9:00,9.22,13.98
8/5/2023 9:15,9.29,14
8/5/2023 9:30,9.16,14.06
8/5/2023 9:45,9.31,14.06
8/5/2023 10:00,9.14,14.04
8/5/2023 10:15,9.09,14.04
8/5/2023 10:30,9.04,14.1
8/5/2023 10:45,8.71,14.14
8/5/2023 11:00,8.82,14.16
8/5/2023 11:15,8.72,14.2
8/5/2023 11:30,8.43,14.26
8/5/2023 11:45,8.35,14.38
8/5/2023 12:00,8.69,14.52
8/5/2023 12:15,9.2,14.8
8/5/2023 12:30,9.91,15.62
8/5/2023 12:45,9.67,17.24
8/5/2023 13:00,9.49,17.84
8/5/2023 13:15,9.49,18
8/5/2023 13:30,9.47,17.94
8/5/2023 13:45,9.45,18.22
8/5/2023 14:00,9.3,19.14
8/5/2023 14:15,9.05,20.26
8/5/2023 14:30,8.89,20.82
8/5/2023 14:45,8.96,20.12
8/5/2023 15:00,9.11,19.66
8/5/2023 15:15,9.01,19.84
8/5/2023 15:30,14.29,17.22
8/5/2023 15:45,12.53,16.12
8/5/2023 16:00,12.82,15.7
8/5/2023 16:15,12.61,15.44
8/5/2023 16:30,12.41,15.46
8/5/2023 16:45,12.42,15.46
8/5/2023 17:00,12.66,15.54
8/5/2023 17:15,12.47,15.42
8/5/2023 17:30,12.14,15.32
8/5/2023 17:45,11.81,15.1
8/5/2023 18:00,11.54,15.04
8/5/2023 18:15,11.07,14.86
8/5/2023 18:30,10.91,14.72
8/5/2023 18:45,10.89,14.7
8/5/2023 19:00,10.88,14.68
8/5/2023 19:15,10.28,14.44
8/5/2023 19:30,9.61,14.02
8/5/2023 19:45,9.36,13.74
8/5/2023 20:00,9.23,13.56
8/5/2023 20:15,9.14,13.46
8/5/2023 20:30,9.09,13.44
8/5/2023 20:45,9.23,13.48
8/5/2023 21:00,9.32,13.52
8/5/2023 21:15,9.45,13.58
8/5/2023 21:30,9.6,13.64
8/5/2023 21:45,9.65,13.68
8/5/2023 22:00,9.64,13.7
8/5/2023 22:15,9.5,13.64
8/5/2023 22:30,9.34,13.6
8/5/2023 22:45,9.31,13.6
8/5/2023 23:00,9.23,13.72
8/5/2023 23:15,9.04,13.9
8/5/2023 23:30,8.8,13.56
8/5/2023 23:45,8.59,13.2
8/6/2023 0:00,8.44,13.04
8/6/2023 0:15,8.35,12.98
8/6/2023 0:30,7.99,12.96
8/6/2023 0:45,7.88,12.98
8/6/2023 1:00,7.49,13.02
8/6/2023 1:15,6.97,13.08
8/6/2023 1:30,6.76,13.16
8/6/2023 1:45,6.43,13.2
8/6/2023 2:00,6.33,13.26
8/6/2023 2:15,6.38,13.38
8/6/2023 2:30,5.98,13.5
8/6/2023 2:45,6.5,13.66
8/6/2023 3:00,6.42,13.72
8/6/2023 3:15,6.07,13.74
8/6/2023 3:30,5.52,13.76
8/6/2023 3:45,5.86,13.72
8/6/2023 4:00,6.07,13.66
8/6/2023 4:15,6.63,13.62
8/6/2023 4:30,7.3,13.72
8/6/2023 4:45,7.82,13.78
8/6/2023 5:00,8.22,13.78
8/6/2023 5:15,8.61,13.88
8/6/2023 5:30,8.7,13.96
8/6/2023 5:45,8.35,13.94
8/6/2023 6:00,7.19,13.88
8/6/2023 6:15,6.88,13.8
8/6/2023 6:30,7.26,13.8
8/6/2023 6:45,7.42,13.8
8/6/2023 7:00,6.86,13.84
8/6/2023 7:15,6.67,13.9
8/6/2023 7:30,6.83,14
8/6/2023 7:45,8.36,14.1
8/6/2023 8:00,7.88,14.12
8/6/2023 8:15,7.01,14.08
8/6/2023 8:30,8.02,13.96
8/6/2023 8:45,8.33,13.94
8/6/2023 9:00,8.92,13.94
8/6/2023 9:15,9.07,13.9
8/6/2023 9:30,9.17,13.84
8/6/2023 9:45,9.17,13.84
8/6/2023 10:00,9.24,13.86
8/6/2023 10:15,9.42,13.88
8/6/2023 10:30,9.34,13.9
8/6/2023 10:45,9.62,13.96
8/6/2023 11:00,9.52,14.04
8/6/2023 11:15,9.52,14.08
8/6/2023 11:30,9.7,14.14
8/6/2023 11:45,9.84,14.24
8/6/2023 12:00,9.95,14.38
8/6/2023 12:15,10.1,14.48
8/6/2023 12:30,10.23,14.62
8/6/2023 12:45,9.95,14.86
8/6/2023 13:00,10.47,15.1
8/6/2023 13:15,10.92,15.42
8/6/2023 13:30,11.55,15.82
8/6/2023 13:45,12.56,16.14
8/6/2023 14:00,12.82,16.6
8/6/2023 14:15,13.05,17.22
8/6/2023 14:30,13.65,17.62
8/6/2023 14:45,16.45,18.14
8/6/2023 15:00,15.29,18.44
8/6/2023 15:15,16.75,18.66
8/6/2023 15:30,19.3,18.92
8/6/2023 15:45,16.09,18.74
8/6/2023 16:00,14.74,18.42
8/6/2023 16:15,13.66,18.18
8/6/2023 16:30,13.13,17.94
8/6/2023 16:45,12.96,17.68
8/6/2023 17:00,12.76,17.68
8/6/2023 17:15,12.82,17.68
8/6/2023 17:30,12.82,17.62
8/6/2023 17:45,12.86,17.54
8/6/2023 18:00,12.86,17.48
8/6/2023 18:15,12.76,17.34
8/6/2023 18:30,12.8,17.32
8/6/2023 18:45,12.77,17.34
8/6/2023 19:00,12.39,17.4
8/6/2023 19:15,12.19,17.48
8/6/2023 19:30,11.99,16.8
8/6/2023 19:45,11.59,16.16
8/6/2023 20:00,11.4,16.04
8/6/2023 20:15,11.44,16.24
8/6/2023 20:30,11.4,16.52
8/6/2023 20:45,11.17,16.32
8/6/2023 21:00,10.9,16
8/6/2023 21:15,10.68,15.66
8/6/2023 21:30,10.76,15.46
8/6/2023 21:45,10.55,15.36
8/6/2023 22:00,10.4,15.12
8/6/2023 22:15,10.33,14.98
8/6/2023 22:30,10.25,14.92
8/6/2023 22:45,10.04,14.9
8/6/2023 23:00,9.86,14.8
8/6/2023 23:15,9.9,14.7
8/6/2023 23:30,9.62,14.6
8/6/2023 23:45,9.12,14.28
8/7/2023 0:00,9.16,13.92
8/7/2023 0:15,8.77,13.88
8/7/2023 0:30,8.38,14.12
8/7/2023 0:45,8.39,14.08
8/7/2023 1:00,8.26,14.08
8/7/2023 1:15,8.33,14.1
8/7/2023 1:30,8.11,14.16
8/7/2023 1:45,7.87,14.26
8/7/2023 2:00,7.66,14.42
8/7/2023 2:15,7.27,14.54
8/7/2023 2:30,6.92,14.78
8/7/2023 2:45,7.67,15.32
8/7/2023 3:00,7.28,15.52
8/7/2023 3:15,6.95,15.58
8/7/2023 3:30,6.46,15.56
8/7/2023 3:45,5.52,15.56
8/7/2023 4:00,5.07,15.56
8/7/2023 4:15,4.21,15.56
8/7/2023 4:30,4.13,15.56
8/7/2023 4:45,4.11,15.56
8/7/2023 5:00,4.72,15.62
8/7/2023 5:15,5.42,15.72
8/7/2023 5:30,6.77,15.6
8/7/2023 5:45,7.53,15.56
8/7/2023 6:00,8.67,15.74
8/7/2023 6:15,9.24,15.94
8/7/2023 6:30,9.23,15.92
8/7/2023 6:45,8.88,15.88
8/7/2023 7:00,6.29,15.76
8/7/2023 7:15,6.06,15.68
8/7/2023 7:30,6.15,15.68
8/7/2023 7:45,6.76,15.62
8/7/2023 8:00,7.91,15.44
8/7/2023 8:15,8.46,15.36
8/7/2023 8:30,8.76,15.34
8/7/2023 8:45,8.68,15.34
8/7/2023 9:00,8.97,15.3
8/7/2023 9:15,9.14,15.24
8/7/2023 9:30,9.24,15.22
8/7/2023 9:45,9.3,15.22
8/7/2023 10:00,9.18,15.24
8/7/2023 10:15,8.98,15.28
8/7/2023 10:30,8.96,15.28
8/7/2023 10:45,9.05,15.34
8/7/2023 11:00,8.43,15.34
8/7/2023 11:15,9.48,15.28
8/7/2023 11:30,9.53,15.24
8/7/2023 11:45,9.57,15.18
8/7/2023 12:00,9.75,15.2
8/7/2023 12:15,9.37,15.22
8/7/2023 12:30,9.16,15.3
8/7/2023 12:45,9.69,15.46
8/7/2023 13:00,10.11,15.52
8/7/2023 13:15,10.52,15.52
8/7/2023 13:30,10.25,15.56
8/7/2023 13:45,10.25,15.62
8/7/2023 14:00,10.7,15.78
8/7/2023 14:15,10.62,15.88
8/7/2023 14:30,10.94,16.02
8/7/2023 14:45,11.24,16.22
8/7/2023 15:00,11.79,16.44
8/7/2023 15:15,13,16.5
8/7/2023 15:30,12.68,16.62
8/7/2023 15:45,11.73,16.8
8/7/2023 16:00,11.35,17.02
8/7/2023 16:15,12.05,17.22
8/7/2023 16:30,11.68,17.44
8/7/2023 16:45,11.63,17.62
8/7/2023 17:00,11.83,17.86
8/7/2023 17:15,12.17,18.24
8/7/2023 17:30,12.35,18.62
8/7/2023 17:45,12.26,18.78
8/7/2023 18:00,10.66,18.42
8/7/2023 18:15,10.35,18.5
8/7/2023 18:30,10.54,18.54
8/7/2023 18:45,10.56,18.56
8/7/2023 19:00,10.49,18.56
8/7/2023 19:15,11.24,18.4
8/7/2023 19:30,11.66,18.16
8/7/2023 19:45,13.84,17.54
8/7/2023 20:00,13.18,17.5
8/7/2023 20:15,13.63,17.42
8/7/2023 20:30,13.1,16.82
8/7/2023 20:45,12.25,16.16
8/7/2023 21:00,11.81,15.98
8/7/2023 21:15,11.12,15.68
8/7/2023 21:30,10.78,15.4
8/7/2023 21:45,10.78,15.3
8/7/2023 22:00,10.69,15.34
8/7/2023 22:15,10.67,15.42
8/7/2023 22:30,10.74,15.54
8/7/2023 22:45,10.86,15.72
8/7/2023 23:00,10.99,15.88
8/7/2023 23:15,10.95,15.96
8/7/2023 23:30,10.87,16.02
8/7/2023 23:45,11,16.04
8/8/2023 0:00,10.86,15.96
8/8/2023 0:15,10.76,16.04
8/8/2023 0:30,10.7,16.1
8/8/2023 0:45,10.49,16.08
8/8/2023 1:00,9.89,16.02
8/8/2023 1:15,10.35,16.06
8/8/2023 1:30,10.35,15.92
8/8/2023 1:45,10.09,15.88
8/8/2023 2:00,9.92,15.96
8/8/2023 2:15,9.47,16.1
8/8/2023 2:30,8.9,16.18
8/8/2023 2:45,8.39,16.08
8/8/2023 3:00,7.77,16.18
8/8/2023 3:15,7.91,16.22
8/8/2023 3:30,7.55,16.22
8/8/2023 3:45,7.08,16.22
8/8/2023 4:00,6.61,16.22
8/8/2023 4:15,3.76,16.12
8/8/2023 4:30,1.95,15.32
8/8/2023 4:45,10.14,14.98
8/8/2023 5:00,10.16,14.86
8/8/2023 5:15,10.15,14.96
8/8/2023 5:30,10.14,15
8/8/2023 5:45,2.44,15.08
8/8/2023 6:00,4.35,15.84
8/8/2023 6:15,4.98,16
8/8/2023 6:30,6.43,15.98
8/8/2023 6:45,7.97,16.08
8/8/2023 7:00,8.08,16.1
8/8/2023 7:15,7.89,16.06
8/8/2023 7:30,5.98,16.02
8/8/2023 7:45,5.89,16
8/8/2023 8:00,5.52,16.02
8/8/2023 8:15,5.22,16.02
8/8/2023 8:30,6.46,16.04
8/8/2023 8:45,8.78,16.02
8/8/2023 9:00,9.94,15.88
8/8/2023 9:15,10.31,15.76
8/8/2023 9:30,10.58,15.74
8/8/2023 9:45,10.6,15.7
8/8/2023 10:00,10.68,15.68
8/8/2023 10:15,10.68,15.68
8/8/2023 10:30,10.87,15.7
8/8/2023 10:45,10.84,15.72
8/8/2023 11:00,10.91,15.72
8/8/2023 11:15,10.83,15.72
8/8/2023 11:30,11.03,15.7
8/8/2023 11:45,11.23,15.7
8/8/2023 12:00,11.39,15.74
8/8/2023 12:15,11.78,15.78
8/8/2023 12:30,11.4,15.7
8/8/2023 12:45,11.32,15.68
8/8/2023 13:00,11.38,15.68
8/8/2023 13:15,11.39,15.8
8/8/2023 13:30,10.93,15.92
8/8/2023 13:45,11.62,15.86
8/8/2023 14:00,11.39,15.86
8/8/2023 14:15,11.08,15.94
8/8/2023 14:30,11.77,16.12
8/8/2023 14:45,11.71,16.34
8/8/2023 15:00,11.79,16.56
8/8/2023 15:15,11.97,16.76
8/8/2023 15:30,12.88,16.92
8/8/2023 15:45,13.53,17.06
8/8/2023 16:00,13.87,17.14
8/8/2023 16:15,15.77,17.14
8/8/2023 16:30,17.17,17.2
8/8/2023 16:45,16.41,17.16
8/8/2023 17:00,16.45,17.28
8/8/2023 17:15,15.02,17.64
8/8/2023 17:30,15.09,17.66
8/8/2023 17:45,14.19,17.94
8/8/2023 18:00,15.16,17.96
8/8/2023 18:15,12.76,18.12
8/8/2023 18:30,12.32,18.18
8/8/2023 18:45,12.39,18.24
8/8/2023 19:00,13.04,18.04
8/8/2023 19:15,12.39,18.12
8/8/2023 19:30,11.83,18.16
8/8/2023 19:45,11.73,18.16
8/8/2023 20:00,10.72,18.16
8/8/2023 20:15,10.13,18.14
8/8/2023 20:30,10.63,18.16
8/8/2023 20:45,11.76,18.04
8/8/2023 21:00,11.68,18
8/8/2023 21:15,11.83,17.96
8/8/2023 21:30,11.93,17.66
8/8/2023 21:45,11.95,17.54
8/8/2023 22:00,11.76,17.54
8/8/2023 22:15,11.89,17.38
8/8/2023 22:30,11.61,17.36
8/8/2023 22:45,11.81,17.38
8/8/2023 23:00,11.61,17.44
8/8/2023 23:15,11.2,17.48
8/8/2023 23:30,11.04,17.56
8/8/2023 23:45,11.14,17.6
8/9/2023 0:00,11.36,17.6
8/9/2023 0:15,11,17.54
8/9/2023 0:30,11.01,17.5
8/9/2023 0:45,10.07,17.2
8/9/2023 1:00,10.31,16.5
8/9/2023 1:15,9.84,15.72
8/9/2023 1:30,9.61,15.4
8/9/2023 1:45,9.37,15.42
8/9/2023 2:00,8.94,15.52
8/9/2023 2:15,9.79,15.94
8/9/2023 2:30,9.53,16.34
8/9/2023 2:45,9.89,16.54
8/9/2023 3:00,8.68,16.56
8/9/2023 3:15,7.82,16.48
8/9/2023 3:30,8.74,16.72
8/9/2023 3:45,7.22,16.88
8/9/2023 4:00,7.34,17.32
8/9/2023 4:15,6.61,17.26
8/9/2023 4:30,5.06,17.06
8/9/2023 4:45,3.54,16.68
8/9/2023 5:00,9.92,15.78
8/9/2023 5:15,9.96,15.42
8/9/2023 5:30,9.99,15.24
8/9/2023 5:45,10.01,15.3
8/9/2023 6:00,10.01,15.3
8/9/2023 6:15,9.99,15.44
8/9/2023 6:30,9.97,15.46
8/9/2023 6:45,9.97,15.48
8/9/2023 7:00,9.95,15.64
8/9/2023 7:15,3.25,16.18
8/9/2023 7:30,4.36,16.66
8/9/2023 7:45,5.28,16.78
8/9/2023 8:00,5.68,16.82
8/9/2023 8:15,5.9,16.82
8/9/2023 8:30,5.57,16.84
8/9/2023 8:45,6.3,16.8
8/9/2023 9:00,7.1,16.78
8/9/2023 9:15,7.04,16.78
8/9/2023 9:30,6.29,16.82
8/9/2023 9:45,7.44,16.84
8/9/2023 10:00,7.59,16.78
8/9/2023 10:15,7.58,16.74
8/9/2023 10:30,8.68,16.74
8/9/2023 10:45,9.97,16.7
8/9/2023 11:00,10.8,16.48
8/9/2023 11:15,10.83,16.4
8/9/2023 11:30,10.88,16.3
8/9/2023 11:45,10.93,16.26
8/9/2023 12:00,11,16.22
8/9/2023 12:15,11.1,16.2
8/9/2023 12:30,10.94,16
8/9/2023 12:45,10.8,15.68
8/9/2023 13:00,10.78,15.42
8/9/2023 13:15,10.09,14.96
8/9/2023 13:30,9.91,14.48
8/9/2023 13:45,9.87,14.36
8/9/2023 14:00,9.94,14.34
8/9/2023 14:15,9.97,14.34
8/9/2023 14:30,10.26,14.48
8/9/2023 14:45,10.37,14.54
8/9/2023 15:00,10.35,14.6
8/9/2023 15:15,10.4,14.64
8/9/2023 15:30,10.46,14.68
8/9/2023 15:45,10.57,14.74
8/9/2023 16:00,10.59,14.74
8/9/2023 16:15,10.25,14.64
8/9/2023 16:30,10.4,14.66
8/9/2023 16:45,10.5,14.76
8/9/2023 17:00,10.64,14.76
8/9/2023 17:15,10.51,14.78
8/9/2023 17:30,10.52,14.8
8/9/2023 17:45,10.33,14.82
8/9/2023 18:00,10.27,14.88
8/9/2023 18:15,10.29,14.92
8/9/2023 18:30,10.15,14.94
8/9/2023 18:45,10.09,14.96
8/9/2023 19:00,10.44,14.76
8/9/2023 19:15,10.3,14.6
8/9/2023 19:30,10.21,14.56
8/9/2023 19:45,10.18,14.56
8/9/2023 20:00,9.62,14.7
8/9/2023 20:15,9.4,14.94
8/9/2023 20:30,8.8,15.08
8/9/2023 20:45,9.5,15.26
8/9/2023 21:00,9.72,15.4
8/9/2023 21:15,9.62,15.48
8/9/2023 21:30,9.9,15.58
8/9/2023 21:45,9.69,15.68
8/9/2023 22:00,9.6,15.76
8/9/2023 22:15,9.67,15.9
8/9/2023 22:30,9.35,15.92
8/9/2023 22:45,8.96,16
8/9/2023 23:00,8.86,16.12
8/9/2023 23:15,8.04,16.1
8/9/2023 23:30,9.31,16.18
8/9/2023 23:45,9.13,16.24
8/10/2023 0:00,9.49,16.24
8/10/2023 0:15,9.73,16.24
8/10/2023 0:30,9.08,16.2
8/10/2023 0:45,9.33,16.24
8/10/2023 1:00,9.82,16.3
8/10/2023 1:15,9.5,16.3
8/10/2023 1:30,8.57,16.3
8/10/2023 1:45,7.93,16.28
8/10/2023 2:00,7.83,16.3
8/10/2023 2:15,10.05,16.34
8/10/2023 2:30,10.09,16.36
8/10/2023 2:45,10.58,16.38
8/10/2023 3:00,10.64,16.36
8/10/2023 3:15,10.41,16.36
8/10/2023 3:30,10.17,16.36
8/10/2023 3:45,9.98,16.36
8/10/2023 4:00,9.72,16.38
8/10/2023 4:15,8.08,16.38
8/10/2023 4:30,8.43,16.36
8/10/2023 4:45,7.62,16.34
8/10/2023 5:00,6.34,16.32
8/10/2023 5:15,4.7,16.24
8/10/2023 5:30,9.96,15.56
