"Date Time, GMT-07:00",DO_mgL,Temp_C
6/6/2023 19:07,13.69,12.54
6/6/2023 19:22,13.57,12.46
6/6/2023 19:37,13.29,12.34
6/6/2023 19:52,12.98,12.22
6/6/2023 20:07,12.77,12.1
6/6/2023 20:22,12.58,12.04
6/6/2023 20:37,12.35,11.98
6/6/2023 20:52,11.9,11.84
6/6/2023 21:07,10.99,11.58
6/6/2023 21:22,10.38,11.3
6/6/2023 21:37,9.97,11.12
6/6/2023 21:52,9.75,11.04
6/6/2023 22:07,9.56,10.96
6/6/2023 22:22,9.22,10.84
6/6/2023 22:37,8.98,10.7
6/6/2023 22:52,8.85,10.64
6/6/2023 23:07,8.57,10.54
6/6/2023 23:22,8.14,10.32
6/6/2023 23:37,8.07,10.22
6/6/2023 23:52,8.14,10.22
6/7/2023 0:07,8.21,10.24
6/7/2023 0:22,7.89,10.36
6/7/2023 0:37,7.4,10.36
6/7/2023 0:52,7.29,10.36
6/7/2023 1:07,7.15,10.38
6/7/2023 1:22,6.93,10.44
6/7/2023 1:37,6.74,10.5
6/7/2023 1:52,6.21,10.56
6/7/2023 2:07,4.43,10.6
6/7/2023 2:22,5.16,10.64
6/7/2023 2:37,5.07,10.72
6/7/2023 2:52,7.08,10.76
6/7/2023 3:07,5.96,10.74
6/7/2023 3:22,5.57,10.74
6/7/2023 3:37,5.82,10.74
6/7/2023 3:52,5.7,10.76
6/7/2023 4:07,5.55,10.76
6/7/2023 4:22,4.39,10.78
6/7/2023 4:37,4.49,10.8
6/7/2023 4:52,5.5,10.82
6/7/2023 5:07,5.34,10.84
6/7/2023 5:22,6.59,10.86
6/7/2023 5:37,6.42,10.86
6/7/2023 5:52,6.64,10.88
6/7/2023 6:07,6.5,10.88
6/7/2023 6:22,7.74,10.92
6/7/2023 6:37,8.85,10.96
6/7/2023 6:52,8.8,11.04
6/7/2023 7:07,8.61,11.06
6/7/2023 7:22,9.91,11.24
6/7/2023 7:37,10.3,11.34
6/7/2023 7:52,10.47,11.42
6/7/2023 8:07,10.72,11.46
6/7/2023 8:22,11.11,11.52
6/7/2023 8:37,11.07,11.56
6/7/2023 8:52,11.25,11.62
6/7/2023 9:07,11.18,11.7
6/7/2023 9:22,11.3,11.76
6/7/2023 9:37,11.63,11.82
6/7/2023 9:52,11.49,11.92
6/7/2023 10:07,11.43,12.02
6/7/2023 10:22,11.6,12.12
6/7/2023 10:37,10.38,12.38
6/7/2023 10:52,10.09,12.82
6/7/2023 11:07,11.44,14
6/7/2023 11:22,14.34,16.46
6/7/2023 11:37,9.56,17.36
6/7/2023 11:52,9.21,18.66
6/7/2023 12:07,8.93,20.14
6/7/2023 12:22,9.01,19.72
6/7/2023 12:37,8.92,20.2
6/7/2023 12:52,8.65,21.48
6/7/2023 13:07,8.37,23.04
6/7/2023 13:22,7.93,25.38
6/7/2023 13:37,7.63,27.42
6/7/2023 13:52,7.62,27.38
6/7/2023 14:07,7.71,26.82
6/7/2023 14:22,7.62,27.52
6/7/2023 14:37,7.62,27.32
6/7/2023 14:52,7.67,27.04
6/7/2023 15:07,7.65,27.16
6/7/2023 15:22,7.7,27.02
6/7/2023 15:37,7.63,27.56
6/7/2023 15:52,7.63,27.26
6/7/2023 16:07,16.3,27.02
6/7/2023 16:22,17.49,21.5
6/7/2023 16:37,18.08,18.16
6/7/2023 16:52,16.94,17.06
6/7/2023 17:07,16.01,16.54
6/7/2023 17:22,16.26,16.62
6/7/2023 17:37,16.32,16.76
6/7/2023 17:52,15.49,16.92
6/7/2023 18:07,14.22,16.22
6/7/2023 18:22,14.03,15.62
6/7/2023 18:37,13.86,15.4
6/7/2023 18:52,13.6,15.18
6/7/2023 19:07,13.09,13.66
6/7/2023 19:22,13.17,13.52
6/7/2023 19:37,13.37,13.3
6/7/2023 19:52,13.59,13.4
6/7/2023 20:07,13.77,13.58
6/7/2023 20:22,13.85,13.72
6/7/2023 20:37,14,13.78
6/7/2023 20:52,13.94,13.8
6/7/2023 21:07,13.19,13.46
6/7/2023 21:22,11.68,12.38
6/7/2023 21:37,11.3,12.02
6/7/2023 21:52,11.13,11.9
6/7/2023 22:07,11.01,11.88
6/7/2023 22:22,10.3,11.94
6/7/2023 22:37,9.81,12.06
6/7/2023 22:52,10.29,12.34
6/7/2023 23:07,9.46,12.38
6/7/2023 23:22,9.47,12.52
6/7/2023 23:37,9.13,12.62
6/7/2023 23:52,9.1,12.78
6/8/2023 0:07,9.4,12.9
6/8/2023 0:22,9.22,13.02
6/8/2023 0:37,9.58,13.2
6/8/2023 0:52,11.39,13.4
6/8/2023 1:07,11.65,13.46
6/8/2023 1:22,12.77,13.6
6/8/2023 1:37,12.38,13.6
6/8/2023 1:52,12.23,13.52
6/8/2023 2:07,12.17,13.48
6/8/2023 2:22,12,13.46
6/8/2023 2:37,12,13.38
6/8/2023 2:52,11.32,13.26
6/8/2023 3:07,10.88,13.14
6/8/2023 3:22,10.4,13.12
6/8/2023 3:37,9.94,13.1
6/8/2023 3:52,10.93,13.12
6/8/2023 4:07,10.19,13.16
6/8/2023 4:22,8.76,13.12
6/8/2023 4:37,10.15,13.18
6/8/2023 4:52,11.98,13.66
6/8/2023 5:07,12.02,13.86
6/8/2023 5:22,11.84,13.96
6/8/2023 5:37,9.35,13.8
6/8/2023 5:52,9.06,13.7
6/8/2023 6:07,8.83,13.68
6/8/2023 6:22,7.65,13.68
6/8/2023 6:37,8.83,13.7
6/8/2023 6:52,10.2,13.74
6/8/2023 7:07,10.81,13.78
6/8/2023 7:22,11.28,13.76
6/8/2023 7:37,11.18,13.72
6/8/2023 7:52,10.32,13.64
6/8/2023 8:07,10.21,13.46
6/8/2023 8:22,9.73,13.4
6/8/2023 8:37,11.56,13.5
6/8/2023 8:52,11.56,13.52
6/8/2023 9:07,11.93,13.3
6/8/2023 9:22,12.69,13.2
6/8/2023 9:37,12.42,13.22
6/8/2023 9:52,12.37,13.28
6/8/2023 10:07,12.76,13.38
6/8/2023 10:22,13.2,13.58
6/8/2023 10:37,12.28,13.78
6/8/2023 10:52,12.9,13.84
6/8/2023 11:07,13.47,14.04
6/8/2023 11:22,13.84,14.36
6/8/2023 11:37,14.08,14.86
6/8/2023 11:52,12.97,15.88
6/8/2023 12:07,11.95,17.18
6/8/2023 12:22,10.07,18.06
6/8/2023 12:37,8.95,20.18
6/8/2023 12:52,8.57,22.6
6/8/2023 13:07,8.39,23.66
6/8/2023 13:22,8.14,24.88
6/8/2023 13:37,8,25.6
6/8/2023 13:52,7.78,26.64
6/8/2023 14:07,7.88,26.1
6/8/2023 14:22,7.49,28.02
6/8/2023 14:37,7.38,28.4
6/8/2023 14:52,7.28,28.8
6/8/2023 15:07,7.22,29.36
6/8/2023 15:22,7.15,29.8
6/8/2023 15:37,7.14,30.02
6/8/2023 15:52,7.05,30.98
6/8/2023 16:07,7.06,30.46
6/8/2023 16:22,7.29,28.26
6/8/2023 16:37,7.72,26.22
6/8/2023 16:52,18.66,25.48
6/8/2023 17:07,16.51,19.56
6/8/2023 17:22,16.81,17.94
6/8/2023 17:37,17.84,17.86
6/8/2023 17:52,17.43,18.04
6/8/2023 18:07,17.21,18.4
6/8/2023 18:22,14.89,17.7
6/8/2023 18:37,14.26,16.78
6/8/2023 18:52,14.2,16.22
6/8/2023 19:07,13.97,16.04
6/8/2023 19:22,13.92,16.02
6/8/2023 19:37,13.78,16.06
6/8/2023 19:52,13.63,16.16
6/8/2023 20:07,13.46,15.52
6/8/2023 20:22,13.37,15.36
6/8/2023 20:37,13.07,15.4
6/8/2023 20:52,13,15.48
6/8/2023 21:07,13.01,15.18
6/8/2023 21:22,12.84,14.24
6/8/2023 21:37,12.74,13.76
6/8/2023 21:52,12.59,13.88
6/8/2023 22:07,12.27,14.22
6/8/2023 22:22,12.16,14.66
6/8/2023 22:37,11.96,14.9
6/8/2023 22:52,11.78,15.12
6/8/2023 23:07,11.43,15.24
6/8/2023 23:22,10.81,15.22
6/8/2023 23:37,10.71,15.3
6/8/2023 23:52,11.72,15.56
6/9/2023 0:07,11.79,15.8
6/9/2023 0:22,9.91,15.76
6/9/2023 0:37,10.34,15.84
6/9/2023 0:52,9.04,15.94
6/9/2023 1:07,8.52,15.92
6/9/2023 1:22,9.9,15.96
6/9/2023 1:37,10.54,16.04
6/9/2023 1:52,10.47,16.06
6/9/2023 2:07,10.52,16.08
6/9/2023 2:22,10.28,16.1
6/9/2023 2:37,10.18,16.1
6/9/2023 2:52,9.98,16.1
6/9/2023 3:07,9.31,15.54
6/9/2023 3:22,10.05,14.82
6/9/2023 3:37,9.57,14.22
6/9/2023 3:52,9.81,14.04
6/9/2023 4:07,9.1,14.06
6/9/2023 4:22,8.9,14.12
6/9/2023 4:37,9.29,14.12
6/9/2023 4:52,9.61,14.12
6/9/2023 5:07,9.73,14.08
6/9/2023 5:22,9.47,14.06
6/9/2023 5:37,9.05,14.1
6/9/2023 5:52,8.69,14.16
6/9/2023 6:07,8.22,14.24
6/9/2023 6:22,7.91,14.36
6/9/2023 6:37,8.44,14.54
6/9/2023 6:52,8.7,14.7
6/9/2023 7:07,7.48,14.7
6/9/2023 7:22,7.87,14.8
6/9/2023 7:37,7.19,14.84
6/9/2023 7:52,7.48,14.92
6/9/2023 8:07,6.42,14.9
6/9/2023 8:22,7.47,14.98
6/9/2023 8:37,8.25,15.06
6/9/2023 8:52,9.92,15.14
6/9/2023 9:07,10.35,15.22
6/9/2023 9:22,10.23,15.28
6/9/2023 9:37,10.52,15.32
6/9/2023 9:52,10.51,15.34
6/9/2023 10:07,10.6,15.34
6/9/2023 10:22,10.27,15.36
6/9/2023 10:37,10.38,15.4
6/9/2023 10:52,10.15,15.42
6/9/2023 11:07,10.33,15.46
6/9/2023 11:22,10.28,15.48
6/9/2023 11:37,10.1,15.5
6/9/2023 11:52,10.21,15.54
6/9/2023 12:07,10.03,15.56
6/9/2023 12:22,9.21,15.62
6/9/2023 12:37,9.12,15.68
6/9/2023 12:52,9.05,15.7
6/9/2023 13:07,9.19,15.76
6/9/2023 13:22,8.21,15.82
6/9/2023 13:37,7.51,15.82
6/9/2023 13:52,10.27,14.82
6/9/2023 14:07,10.34,13.76
6/9/2023 14:22,10.42,13.56
6/9/2023 14:37,10.41,13.58
6/9/2023 14:52,10.44,13.76
6/9/2023 15:07,10.42,13.86
6/9/2023 15:22,10.35,14.14
6/9/2023 15:37,10.32,14.22
6/9/2023 15:52,10.28,14.48
6/9/2023 16:07,10.27,14.62
6/9/2023 16:22,10.17,14.88
6/9/2023 16:37,10.14,15.34
6/9/2023 16:52,10.04,15.64
6/9/2023 17:07,10.01,15.82
6/9/2023 17:22,15.38,15.7
6/9/2023 17:37,13.15,15.68
6/9/2023 17:52,13.93,15.68
6/9/2023 18:07,12.8,15.68
6/9/2023 18:22,11.66,15.68
6/9/2023 18:37,11.27,15.7
6/9/2023 18:52,13.08,15.68
6/9/2023 19:07,13.12,15.7
6/9/2023 19:22,12.77,15.58
6/9/2023 19:37,12.76,15.46
6/9/2023 19:52,12.49,15.4
6/9/2023 20:07,12.13,15.38
6/9/2023 20:22,7.15,15.2
6/9/2023 20:37,8.73,15.08
6/9/2023 20:52,11.59,14.9
6/9/2023 21:07,12.38,14.82
6/9/2023 21:22,11.97,14.78
6/9/2023 21:37,12.13,14.7
6/9/2023 21:52,12.15,14.44
6/9/2023 22:07,12.12,14.28
6/9/2023 22:22,12.2,14.24
6/9/2023 22:37,12.09,14.22
6/9/2023 22:52,11.93,14.18
6/9/2023 23:07,12,14.12
6/9/2023 23:22,11.85,13.92
6/9/2023 23:37,11.03,13.3
6/9/2023 23:52,11.06,13.02
6/10/2023 0:07,10.72,12.86
6/10/2023 0:22,10.47,12.64
6/10/2023 0:37,10.05,12.58
6/10/2023 0:52,8.81,12.58
6/10/2023 1:07,9.68,12.52
6/10/2023 1:22,9.41,12.6
6/10/2023 1:37,9.73,12.76
6/10/2023 1:52,9.72,12.96
6/10/2023 2:07,9.53,13.16
6/10/2023 2:22,9.59,13.36
6/10/2023 2:37,9.07,13.48
6/10/2023 2:52,8.77,13.6
6/10/2023 3:07,8.58,13.72
6/10/2023 3:22,8.97,13.82
6/10/2023 3:37,9.08,14.02
6/10/2023 3:52,8.56,14.34
6/10/2023 4:07,9.62,14.52
6/10/2023 4:22,9.13,14.58
6/10/2023 4:37,8.57,14.52
6/10/2023 4:52,8.2,14.52
6/10/2023 5:07,8.34,14.54
6/10/2023 5:22,9.18,14.56
6/10/2023 5:37,8.86,14.6
6/10/2023 5:52,8.73,14.68
6/10/2023 6:07,9.19,14.7
6/10/2023 6:22,9.26,14.74
6/10/2023 6:37,7.78,14.78
6/10/2023 6:52,9.67,14.84
6/10/2023 7:07,8.89,14.84
6/10/2023 7:22,7.31,14.8
6/10/2023 7:37,7.28,14.8
6/10/2023 7:52,7.02,14.8
6/10/2023 8:07,6.49,14.82
6/10/2023 8:22,7.11,14.86
6/10/2023 8:37,7.9,14.9
6/10/2023 8:52,8.17,14.92
6/10/2023 9:07,7.08,14.92
6/10/2023 9:22,7.48,14.94
6/10/2023 9:37,7.68,14.96
6/10/2023 9:52,7.67,14.98
6/10/2023 10:07,6.85,15
6/10/2023 10:22,7.58,15.04
6/10/2023 10:37,7.5,15.06
6/10/2023 10:52,8.01,15.08
6/10/2023 11:07,7.35,15.1
6/10/2023 11:22,7.58,15.14
6/10/2023 11:37,7.97,15.18
6/10/2023 11:52,7.13,15.22
6/10/2023 12:07,6.56,15.24
6/10/2023 12:22,7.39,15.18
6/10/2023 12:37,10.13,15.08
6/10/2023 12:52,9.33,15.06
6/10/2023 13:07,10.67,15.1
6/10/2023 13:22,11.91,15.2
6/10/2023 13:37,12.61,15.4
6/10/2023 13:52,12.44,15.5
6/10/2023 14:07,11.36,15.64
6/10/2023 14:22,11.6,15.8
6/10/2023 14:37,11.81,16.08
6/10/2023 14:52,12.2,16.42
6/10/2023 15:07,13.85,16.9
6/10/2023 15:22,15.74,17.76
6/10/2023 15:37,18.43,17.86
6/10/2023 15:52,9.44,18.76
6/10/2023 16:07,9.22,20.5
6/10/2023 16:22,8.85,21.7
6/10/2023 16:37,9.04,20.38
6/10/2023 16:52,9.28,19.26
6/10/2023 17:07,9.43,18.6
6/10/2023 17:22,9.5,18.36
6/10/2023 17:37,18.32,17.86
6/10/2023 17:52,17.18,18.1
6/10/2023 18:07,17.52,17.98
6/10/2023 18:22,16.84,17.36
6/10/2023 18:37,15.78,16.82
6/10/2023 18:52,15.02,16.52
6/10/2023 19:07,14.67,16.4
6/10/2023 19:22,14.66,16.36
6/10/2023 19:37,14.58,16.34
6/10/2023 19:52,14.38,16.32
6/10/2023 20:07,14.28,16.32
6/10/2023 20:22,13.55,16.18
6/10/2023 20:37,13.38,15.74
6/10/2023 20:52,13.36,15.4
6/10/2023 21:07,13.31,15.26
6/10/2023 21:22,13.14,15.12
6/10/2023 21:37,13.08,14.74
6/10/2023 21:52,12.87,14.5
6/10/2023 22:07,12.73,14.34
6/10/2023 22:22,12.74,14.2
6/10/2023 22:37,12.64,14.2
6/10/2023 22:52,12.46,14.18
6/10/2023 23:07,12.45,14.18
6/10/2023 23:22,12.49,14.1
6/10/2023 23:37,12.17,13.88
6/10/2023 23:52,11.92,13.64
6/11/2023 0:07,11.71,13.52
6/11/2023 0:22,11.52,13.42
6/11/2023 0:37,11.41,13.22
6/11/2023 0:52,11.31,13.08
6/11/2023 1:07,11.07,12.98
6/11/2023 1:22,10.93,12.9
6/11/2023 1:37,11.05,12.8
6/11/2023 1:52,10.43,12.82
6/11/2023 2:07,10.29,12.76
6/11/2023 2:22,9.91,12.8
6/11/2023 2:37,9.44,12.84
6/11/2023 2:52,9.86,12.9
6/11/2023 3:07,9.52,13
6/11/2023 3:22,9.62,13.06
6/11/2023 3:37,9.59,13.14
6/11/2023 3:52,9.65,13.26
6/11/2023 4:07,9.8,13.36
6/11/2023 4:22,9.84,13.42
6/11/2023 4:37,9.23,13.46
6/11/2023 4:52,8.36,13.5
6/11/2023 5:07,8.34,13.56
6/11/2023 5:22,8.36,13.64
6/11/2023 5:37,8.25,13.78
6/11/2023 5:52,7.48,13.84
6/11/2023 6:07,7.5,13.9
6/11/2023 6:22,8.76,13.96
6/11/2023 6:37,9.47,14.02
6/11/2023 6:52,9.8,14.04
6/11/2023 7:07,10.19,14.04
6/11/2023 7:22,10.35,14.06
6/11/2023 7:37,10.75,14.12
6/11/2023 7:52,11.03,14.2
6/11/2023 8:07,11.54,14.34
6/11/2023 8:22,11.9,14.56
6/11/2023 8:37,12.61,14.82
6/11/2023 8:52,13.44,15.02
6/11/2023 9:07,13.93,15.08
6/11/2023 9:22,14.68,15.14
6/11/2023 9:37,14.48,15.18
6/11/2023 9:52,14.15,15.22
6/11/2023 10:07,13.79,15.32
6/11/2023 10:22,14.8,15.34
6/11/2023 10:37,14.97,15.38
6/11/2023 10:52,15.07,15.24
6/11/2023 11:07,15.29,15.26
6/11/2023 11:22,15.38,15.24
6/11/2023 11:37,15.7,15.26
6/11/2023 11:52,16.05,15.12
6/11/2023 12:07,16.25,15.08
6/11/2023 12:22,15.89,15.02
6/11/2023 12:37,15.63,15.02
6/11/2023 12:52,15.99,15.06
6/11/2023 13:07,16.26,15.14
6/11/2023 13:22,16.65,15.24
6/11/2023 13:37,16.82,15.32
6/11/2023 13:52,17.13,15.4
6/11/2023 14:07,17.57,15.5
6/11/2023 14:22,17.88,15.58
6/11/2023 14:37,18.48,15.74
6/11/2023 14:52,18.76,15.94
6/11/2023 15:07,18.55,16.24
6/11/2023 15:22,16.38,16.56
6/11/2023 15:37,16.38,16.7
6/11/2023 15:52,16.58,16.78
6/11/2023 16:07,16.45,16.86
6/11/2023 16:22,16.06,16.98
6/11/2023 16:37,15.87,17.16
6/11/2023 16:52,15.73,17.36
6/11/2023 17:07,15.68,17.64
6/11/2023 17:22,15.64,17.92
6/11/2023 17:37,15.7,18.14
6/11/2023 17:52,15.49,18.32
6/11/2023 18:07,15.4,18.46
6/11/2023 18:22,14.64,18.54
6/11/2023 18:37,14.82,18.06
6/11/2023 18:52,15.06,17.42
6/11/2023 19:07,15.16,17.16
6/11/2023 19:22,15.17,16.86
6/11/2023 19:37,15.06,16.86
6/11/2023 19:52,14.97,17.04
6/11/2023 20:07,15.13,17.3
6/11/2023 20:22,15.66,17.38
6/11/2023 20:37,16.17,17.36
6/11/2023 20:52,15.54,16.96
6/11/2023 21:07,15.61,16.48
6/11/2023 21:22,14.62,16.12
6/11/2023 21:37,14.34,15.9
6/11/2023 21:52,14.31,15.68
6/11/2023 22:07,14.22,15.38
6/11/2023 22:22,14.15,15.06
6/11/2023 22:37,14.07,14.88
6/11/2023 22:52,13.97,14.82
6/11/2023 23:07,14.06,14.76
6/11/2023 23:22,13.83,14.7
6/11/2023 23:37,13.79,14.5
6/11/2023 23:52,13.78,14.42
6/12/2023 0:07,13.91,14.4
6/12/2023 0:22,13.3,14.24
6/12/2023 0:37,12.58,13.74
6/12/2023 0:52,12.02,13.34
6/12/2023 1:07,12.03,13.18
6/12/2023 1:22,12.19,13.16
6/12/2023 1:37,12.23,13.16
6/12/2023 1:52,12.04,13.16
6/12/2023 2:07,11.92,13.12
6/12/2023 2:22,11.92,13.14
6/12/2023 2:37,12.07,13.16
6/12/2023 2:52,11.72,13.08
6/12/2023 3:07,11.54,13.04
6/12/2023 3:22,11.45,13.06
6/12/2023 3:37,11.45,13.08
6/12/2023 3:52,11.19,13.1
6/12/2023 4:07,11.07,13.12
6/12/2023 4:22,10.59,13.14
6/12/2023 4:37,10.44,13.18
6/12/2023 4:52,9.18,13.22
6/12/2023 5:07,10.31,13.22
6/12/2023 5:22,10.09,13.24
6/12/2023 5:37,10.22,13.22
6/12/2023 5:52,10.14,13.22
6/12/2023 6:07,10.14,13.22
6/12/2023 6:22,9.96,13.24
6/12/2023 6:37,9.83,13.26
6/12/2023 6:52,9.59,13.28
6/12/2023 7:07,9.87,13.34
6/12/2023 7:22,10.55,13.4
6/12/2023 7:37,10.69,13.48
6/12/2023 7:52,10.25,13.58
6/12/2023 8:07,9.96,13.66
6/12/2023 8:22,10.95,13.76
6/12/2023 8:37,11.79,13.68
6/12/2023 8:52,11.93,13.58
6/12/2023 9:07,12.26,13.56
6/12/2023 9:22,12.54,13.58
6/12/2023 9:37,12.69,13.66
6/12/2023 9:52,13.02,13.82
6/12/2023 10:07,13.33,13.88
6/12/2023 10:22,13.53,14.02
6/12/2023 10:37,13.82,14.24
6/12/2023 10:52,13.87,14.48
6/12/2023 11:07,13.01,14.6
6/12/2023 11:22,13.17,14.56
6/12/2023 11:37,13.38,14.5
6/12/2023 11:52,13.43,14.52
6/12/2023 12:07,14.11,14.6
6/12/2023 12:22,13.8,14.68
6/12/2023 12:37,14.03,14.8
6/12/2023 12:52,13.95,15.06
6/12/2023 13:07,14.24,15.3
6/12/2023 13:22,14.24,15.48
6/12/2023 13:37,14.12,15.62
6/12/2023 13:52,13.87,15.76
6/12/2023 14:07,14.29,15.86
6/12/2023 14:22,14.84,15.94
6/12/2023 14:37,15.15,16.06
6/12/2023 14:52,15,16.2
6/12/2023 15:07,15.2,16.26
6/12/2023 15:22,16.32,16.38
6/12/2023 15:37,15.96,16.54
6/12/2023 15:52,15.2,16.74
6/12/2023 16:07,14.88,16.9
6/12/2023 16:22,14.63,17.06
6/12/2023 16:37,14.36,17.28
6/12/2023 16:52,13.73,17.48
6/12/2023 17:07,14.4,17.42
6/12/2023 17:22,14.92,17.46
6/12/2023 17:37,15.47,17.56
6/12/2023 17:52,15.37,17.62
6/12/2023 18:07,15.64,17.7
6/12/2023 18:22,15.62,17.74
6/12/2023 18:37,15.84,17.8
6/12/2023 18:52,15.66,17.84
6/12/2023 19:07,15.21,17.88
6/12/2023 19:22,15.54,17.9
6/12/2023 19:37,15.44,17.9
6/12/2023 19:52,15.56,17.92
6/12/2023 20:07,15.54,18.02
6/12/2023 20:22,15.7,18
6/12/2023 20:37,15.85,17.96
6/12/2023 20:52,15.86,17.74
6/12/2023 21:07,16.27,17.46
6/12/2023 21:22,15.85,17.46
6/12/2023 21:37,15.59,17.54
6/12/2023 21:52,15.09,17.44
6/12/2023 22:07,15.69,17.08
6/12/2023 22:22,16.09,16.88
6/12/2023 22:37,16.27,16.72
6/12/2023 22:52,16.61,16.54
6/12/2023 23:07,16.42,16.42
6/12/2023 23:22,16.26,16.38
6/12/2023 23:37,16.18,16.28
6/12/2023 23:52,16.13,15.82
6/13/2023 0:07,15.42,14.74
6/13/2023 0:22,15.69,14.68
6/13/2023 0:37,14.97,14.46
6/13/2023 0:52,14.24,14.22
6/13/2023 1:07,14.04,13.98
6/13/2023 1:22,14.21,14.06
6/13/2023 1:37,14.67,14.28
6/13/2023 1:52,14.9,14.46
6/13/2023 2:07,15.23,14.52
6/13/2023 2:22,15.03,14.52
6/13/2023 2:37,15.13,14.48
6/13/2023 2:52,15.35,14.44
6/13/2023 3:07,15.18,14.38
6/13/2023 3:22,15.09,14.32
6/13/2023 3:37,14.88,14.28
6/13/2023 3:52,14.6,14.22
6/13/2023 4:07,13.61,14.2
6/13/2023 4:22,14.16,14.18
6/13/2023 4:37,13.31,14.14
6/13/2023 4:52,13.57,13.92
6/13/2023 5:07,13.27,13.9
6/13/2023 5:22,13.05,13.92
6/13/2023 5:37,12.49,13.96
6/13/2023 5:52,12.22,14.1
