#,"Date Time, GMT-07:00",DO_mgL,Temp_C
156,5/11/2024 7:45,11.08,11.62
157,5/11/2024 8:00,11.13,11.6
158,5/11/2024 8:15,11.2,11.62
159,5/11/2024 8:30,11.23,11.66
160,5/11/2024 8:45,11.51,11.7
161,5/11/2024 9:00,11.56,11.74
162,5/11/2024 9:15,11.71,11.78
163,5/11/2024 9:30,11.85,11.78
164,5/11/2024 9:45,11.88,11.8
165,5/11/2024 10:00,11.96,11.84
166,5/11/2024 10:15,12.26,12.02
167,5/11/2024 10:30,12.65,12.2
168,5/11/2024 10:45,13.05,12.32
169,5/11/2024 11:00,13.23,12.46
170,5/11/2024 11:15,13.41,12.76
171,5/11/2024 11:30,13.46,12.92
172,5/11/2024 11:45,13.77,13.38
173,5/11/2024 12:00,13.85,13.58
174,5/11/2024 12:15,13.9,13.7
175,5/11/2024 12:30,13.49,14.26
176,5/11/2024 12:45,13.84,15.02
177,5/11/2024 13:00,13.34,16.74
178,5/11/2024 13:15,9.54,19.5
179,5/11/2024 13:30,9.03,22.7
180,5/11/2024 13:45,8.73,25.12
181,5/11/2024 14:00,8.42,26.7
182,5/11/2024 14:15,8.12,27.9
183,5/11/2024 14:30,8.06,28.34
184,5/11/2024 14:45,8.11,28.82
185,5/11/2024 15:00,8.02,29.42
186,5/11/2024 15:15,7.87,30.72
187,5/11/2024 15:30,7.71,31.52
188,5/11/2024 15:45,7.66,32.3
189,5/11/2024 16:00,7.57,33.3
190,5/11/2024 16:15,7.33,34.06
191,5/11/2024 16:30,9.85,30.98
192,5/11/2024 16:45,13.93,21.12
193,5/11/2024 17:00,14.66,17.46
194,5/11/2024 17:15,16.83,16.4
195,5/11/2024 17:30,16.71,18.62
196,5/11/2024 17:45,16.38,17.86
197,5/11/2024 18:00,15.99,16.14
198,5/11/2024 18:15,16.3,15.54
199,5/11/2024 18:30,16.2,14.92
200,5/11/2024 18:45,15.7,14.5
201,5/11/2024 19:00,14.94,13.98
202,5/11/2024 19:15,14.42,13.48
203,5/11/2024 19:30,14.16,13.26
204,5/11/2024 19:45,13.88,13.14
205,5/11/2024 20:00,13.58,13.06
206,5/11/2024 20:15,13.51,12.88
207,5/11/2024 20:30,13.22,12.78
208,5/11/2024 20:45,13.49,12.72
209,5/11/2024 21:00,12.86,12.72
210,5/11/2024 21:15,12.69,12.68
211,5/11/2024 21:30,13.52,12.74
212,5/11/2024 21:45,12.12,12.4
213,5/11/2024 22:00,11.75,12.04
214,5/11/2024 22:15,11.76,11.94
215,5/11/2024 22:30,11.83,11.92
216,5/11/2024 22:45,11.9,11.9
217,5/11/2024 23:00,12.05,11.94
218,5/11/2024 23:15,11.93,11.82
219,5/11/2024 23:30,11.8,11.76
220,5/11/2024 23:45,11.73,11.72
221,5/12/2024 0:00,11.58,11.72
222,5/12/2024 0:15,11.47,11.72
223,5/12/2024 0:30,11.52,11.68
224,5/12/2024 0:45,11.53,11.68
225,5/12/2024 1:00,11.59,11.72
226,5/12/2024 1:15,11.62,11.76
227,5/12/2024 1:30,11.63,11.8
228,5/12/2024 1:45,11.7,11.84
229,5/12/2024 2:00,11.76,11.86
230,5/12/2024 2:15,11.71,11.86
231,5/12/2024 2:30,11.69,11.88
232,5/12/2024 2:45,11.63,11.86
233,5/12/2024 3:00,13.6,12.92
234,5/12/2024 3:15,14.5,13.88
235,5/12/2024 3:30,15.33,14.74
236,5/12/2024 3:45,15.95,15.2
237,5/12/2024 4:00,12.17,15
238,5/12/2024 4:15,11.51,13.26
239,5/12/2024 4:30,10.9,12.72
240,5/12/2024 4:45,10.41,12.14
241,5/12/2024 5:00,11.67,12.44
242,5/12/2024 5:15,11.54,13.06
243,5/12/2024 5:30,10.07,12.68
244,5/12/2024 5:45,10.72,11.92
245,5/12/2024 6:00,10.74,11.8
246,5/12/2024 6:15,10.66,11.84
247,5/12/2024 6:30,10.67,11.86
248,5/12/2024 6:45,10.69,11.86
249,5/12/2024 7:00,9.88,11.7
250,5/12/2024 7:15,10.19,11.82
251,5/12/2024 7:30,10.49,11.88
252,5/12/2024 7:45,10.86,11.84
253,5/12/2024 8:00,11.26,11.84
254,5/12/2024 8:15,11.17,11.82
255,5/12/2024 8:30,11.09,11.78
256,5/12/2024 8:45,11.03,11.8
257,5/12/2024 9:00,11.32,11.84
258,5/12/2024 9:15,11.81,12.28
259,5/12/2024 9:30,11.43,12.42
260,5/12/2024 9:45,11.49,12.28
261,5/12/2024 10:00,11.79,12.62
262,5/12/2024 10:15,14.17,13.36
263,5/12/2024 10:30,15.59,14.32
264,5/12/2024 10:45,14.91,14.58
265,5/12/2024 11:00,14.48,13.34
266,5/12/2024 11:15,14.6,13.24
267,5/12/2024 11:30,14.42,13.18
268,5/12/2024 11:45,14.36,13.2
269,5/12/2024 12:00,14.18,13.08
270,5/12/2024 12:15,14.27,13.1
271,5/12/2024 12:30,14.29,13.18
272,5/12/2024 12:45,14.48,13.42
273,5/12/2024 13:00,14.74,13.72
274,5/12/2024 13:15,15.09,16.28
275,5/12/2024 13:30,14.94,17.1
276,5/12/2024 13:45,14.73,17.26
277,5/12/2024 14:00,12.15,18.3
278,5/12/2024 14:15,9.32,20.46
279,5/12/2024 14:30,8.72,23.1
280,5/12/2024 14:45,8.48,24.66
281,5/12/2024 15:00,8.13,26.36
282,5/12/2024 15:15,8.21,26.96
283,5/12/2024 15:30,8.27,27.5
284,5/12/2024 15:45,7.97,28.62
285,5/12/2024 16:00,7.95,28.5
286,5/12/2024 16:15,7.88,28.7
287,5/12/2024 16:30,7.77,29.22
288,5/12/2024 16:45,7.7,29.26
289,5/12/2024 17:00,8.04,27.48
290,5/12/2024 17:15,13.39,21.14
291,5/12/2024 17:30,14,19.76
292,5/12/2024 17:45,13.86,15.88
293,5/12/2024 18:00,13.99,13.56
294,5/12/2024 18:15,14.17,13.1
295,5/12/2024 18:30,14.94,13.8
296,5/12/2024 18:45,15.26,14.72
297,5/12/2024 19:00,15.48,15.16
298,5/12/2024 19:15,15.94,14.56
299,5/12/2024 19:30,15.05,13.88
300,5/12/2024 19:45,14.33,13.58
301,5/12/2024 20:00,14.1,13.3
302,5/12/2024 20:15,13.79,13.3
303,5/12/2024 20:30,13.35,13.06
304,5/12/2024 20:45,13.05,12.82
305,5/12/2024 21:00,12.88,12.7
306,5/12/2024 21:15,12.62,12.64
307,5/12/2024 21:30,12.44,12.56
308,5/12/2024 21:45,12.31,12.42
309,5/12/2024 22:00,12.18,12.34
310,5/12/2024 22:15,12.47,12.4
311,5/12/2024 22:30,12.65,12.48
312,5/12/2024 22:45,12.36,12.38
313,5/12/2024 23:00,12.18,12.26
314,5/12/2024 23:15,12.09,12.16
315,5/12/2024 23:30,12.01,12.12
316,5/12/2024 23:45,12,12.08
317,5/13/2024 0:00,11.7,12.06
318,5/13/2024 0:15,11.62,12.02
319,5/13/2024 0:30,11.5,11.98
320,5/13/2024 0:45,11.43,11.98
321,5/13/2024 1:00,11.47,12
322,5/13/2024 1:15,11.58,12
323,5/13/2024 1:30,11.47,11.96
324,5/13/2024 1:45,11.56,11.94
325,5/13/2024 2:00,11.49,11.94
326,5/13/2024 2:15,11.46,11.96
327,5/13/2024 2:30,11.44,11.98
328,5/13/2024 2:45,11.43,12
329,5/13/2024 3:00,11.42,12.02
330,5/13/2024 3:15,11.44,12.02
331,5/13/2024 3:30,11.61,12.06
332,5/13/2024 3:45,13.24,12.96
333,5/13/2024 4:00,13.32,13.5
334,5/13/2024 4:15,13.73,13.72
335,5/13/2024 4:30,13.69,13.86
336,5/13/2024 4:45,13.82,14.02
337,5/13/2024 5:00,13.75,14.06
338,5/13/2024 5:15,13.71,14.08
339,5/13/2024 5:30,10.27,12.8
340,5/13/2024 5:45,12.04,12.96
341,5/13/2024 6:00,13.3,13.82
342,5/13/2024 6:15,13.03,13.8
343,5/13/2024 6:30,13.06,13.78
344,5/13/2024 6:45,12.37,13.72
345,5/13/2024 7:00,10.69,12.64
346,5/13/2024 7:15,10.61,12.18
347,5/13/2024 7:30,10.42,12.04
348,5/13/2024 7:45,10.48,11.98
349,5/13/2024 8:00,10.87,12
350,5/13/2024 8:15,10.56,12.04
351,5/13/2024 8:30,10.9,12.16
352,5/13/2024 8:45,10.68,12.18
353,5/13/2024 9:00,10.84,12.2
354,5/13/2024 9:15,10.91,12.22
355,5/13/2024 9:30,11.49,12.32
356,5/13/2024 9:45,12.01,12.56
357,5/13/2024 10:00,12.19,12.78
358,5/13/2024 10:15,12.22,12.96
359,5/13/2024 10:30,11.94,12.84
360,5/13/2024 10:45,11.49,12.64
361,5/13/2024 11:00,11.69,12.64
362,5/13/2024 11:15,13,12.82
363,5/13/2024 11:30,13.22,12.86
364,5/13/2024 11:45,13.21,12.82
365,5/13/2024 12:00,13.29,12.76
366,5/13/2024 12:15,13.32,12.76
367,5/13/2024 12:30,13.31,12.74
368,5/13/2024 12:45,13.41,12.78
369,5/13/2024 13:00,13.59,12.84
370,5/13/2024 13:15,13.72,12.92
371,5/13/2024 13:30,13.76,13.06
372,5/13/2024 13:45,14.01,13.36
373,5/13/2024 14:00,14.5,13.76
374,5/13/2024 14:15,14.37,13.98
375,5/13/2024 14:30,14.1,14.38
376,5/13/2024 14:45,13.91,14.78
377,5/13/2024 15:00,13.95,16.22
378,5/13/2024 15:15,9.53,16.76
379,5/13/2024 15:30,9.21,19.68
380,5/13/2024 15:45,9.11,21.16
381,5/13/2024 16:00,8.63,22.36
382,5/13/2024 16:15,8.61,22.9
383,5/13/2024 16:30,8.47,23.92
384,5/13/2024 16:45,8.23,24.44
385,5/13/2024 17:00,8.22,24.58
386,5/13/2024 17:15,8.87,21.64
387,5/13/2024 17:30,10.1,19.9
388,5/13/2024 17:45,12.87,17.18
389,5/13/2024 18:00,13.94,14.96
390,5/13/2024 18:15,13.85,14.08
391,5/13/2024 18:30,13.89,13.58
392,5/13/2024 18:45,13.45,12.96
393,5/13/2024 19:00,13.49,12.74
394,5/13/2024 19:15,12.97,12.58
395,5/13/2024 19:30,12.95,12.56
396,5/13/2024 19:45,13.72,13.04
397,5/13/2024 20:00,13.41,13.06
398,5/13/2024 20:15,13.43,12.84
399,5/13/2024 20:30,13.08,12.48
400,5/13/2024 20:45,13.54,12.62
401,5/13/2024 21:00,13.86,13.04
402,5/13/2024 21:15,14,13.48
403,5/13/2024 21:30,13.17,13.12
404,5/13/2024 21:45,12.96,13.1
405,5/13/2024 22:00,12.98,13.14
406,5/13/2024 22:15,12.65,13.1
407,5/13/2024 22:30,12.57,13.04
408,5/13/2024 22:45,12.52,13.04
409,5/13/2024 23:00,11.92,12.86
410,5/13/2024 23:15,12.55,12.7
411,5/13/2024 23:30,12.47,12.84
412,5/13/2024 23:45,11.81,12.58
413,5/14/2024 0:00,11.67,12.42
414,5/14/2024 0:15,11.6,12.34
415,5/14/2024 0:30,11.86,12.32
416,5/14/2024 0:45,11.85,12.3
417,5/14/2024 1:00,12.01,12.28
418,5/14/2024 1:15,11.87,12.24
419,5/14/2024 1:30,11.94,12.22
420,5/14/2024 1:45,11.89,12.2
421,5/14/2024 2:00,11.85,12.2
422,5/14/2024 2:15,11.81,12.2
423,5/14/2024 2:30,11.75,12.2
424,5/14/2024 2:45,11.71,12.16
425,5/14/2024 3:00,11.7,12.16
426,5/14/2024 3:15,11.59,12.14
427,5/14/2024 3:30,11.66,12.12
428,5/14/2024 3:45,12.48,12.34
429,5/14/2024 4:00,13.22,12.9
430,5/14/2024 4:15,13.33,13.26
431,5/14/2024 4:30,13.71,13.66
432,5/14/2024 4:45,13.73,13.84
433,5/14/2024 5:00,13.86,14
434,5/14/2024 5:15,13.79,14.06
435,5/14/2024 5:30,13.65,14.04
436,5/14/2024 5:45,13.51,13.98
437,5/14/2024 6:00,12.35,13.8
438,5/14/2024 6:15,13.12,13.58
439,5/14/2024 6:30,13.05,13.46
440,5/14/2024 6:45,13.05,13.4
441,5/14/2024 7:00,13.22,13.34
442,5/14/2024 7:15,13.17,13.32
443,5/14/2024 7:30,11.67,13.16
444,5/14/2024 7:45,10.49,13.02
445,5/14/2024 8:00,9.97,12.42
446,5/14/2024 8:15,10.65,12.36
447,5/14/2024 8:30,10.73,12.24
448,5/14/2024 8:45,11.15,12.1
449,5/14/2024 9:00,11.46,12.08
450,5/14/2024 9:15,11.44,12.22
451,5/14/2024 9:30,11.77,12.46
452,5/14/2024 9:45,11.6,12.7
453,5/14/2024 10:00,11.95,13.04
454,5/14/2024 10:15,10.74,12.94
455,5/14/2024 10:30,10.48,12.76
456,5/14/2024 10:45,11.15,12.78
457,5/14/2024 11:00,12.65,12.96
458,5/14/2024 11:15,13.46,13.2
459,5/14/2024 11:30,13.8,13.36
460,5/14/2024 11:45,13.85,13.46
461,5/14/2024 12:00,14.1,13.56
462,5/14/2024 12:15,14.51,13.72
463,5/14/2024 12:30,14.62,13.76
464,5/14/2024 12:45,14.75,13.8
465,5/14/2024 13:00,14.63,13.84
466,5/14/2024 13:15,14.39,13.7
467,5/14/2024 13:30,14.07,13.5
468,5/14/2024 13:45,14.42,13.64
469,5/14/2024 14:00,15.23,14.18
470,5/14/2024 14:15,15.9,14.6
471,5/14/2024 14:30,14.78,16.32
472,5/14/2024 14:45,14.12,17.26
473,5/14/2024 15:00,14.18,17.72
474,5/14/2024 15:15,14.01,17.8
475,5/14/2024 15:30,14.01,17.92
476,5/14/2024 15:45,13.71,18.16
477,5/14/2024 16:00,12.92,18.18
478,5/14/2024 16:15,13.66,18.08
479,5/14/2024 16:30,13.85,18.7
480,5/14/2024 16:45,14.62,18.92
481,5/14/2024 17:00,16.67,19.76
482,5/14/2024 17:15,15.96,20.02
483,5/14/2024 17:30,15.42,19.9
484,5/14/2024 17:45,15.03,19.32
485,5/14/2024 18:00,14.5,18.74
486,5/14/2024 18:15,13.8,18.22
487,5/14/2024 18:30,13.73,17.88
488,5/14/2024 18:45,13.71,17.66
489,5/14/2024 19:00,13.67,17.56
490,5/14/2024 19:15,13.67,17.34
491,5/14/2024 19:30,13.81,17.12
492,5/14/2024 19:45,13.9,16.94
493,5/14/2024 20:00,13.82,16.84
494,5/14/2024 20:15,13.66,16.74
495,5/14/2024 20:30,13.86,16.54
496,5/14/2024 20:45,13.98,16.4
497,5/14/2024 21:00,13.77,15.82
498,5/14/2024 21:15,13.6,15.12
499,5/14/2024 21:30,13.52,14.7
500,5/14/2024 21:45,13.38,14.24
501,5/14/2024 22:00,13.25,14
502,5/14/2024 22:15,13.15,13.82
503,5/14/2024 22:30,12.98,13.66
504,5/14/2024 22:45,12.88,13.32
505,5/14/2024 23:00,12.6,13.18
506,5/14/2024 23:15,12.68,13.18
507,5/14/2024 23:30,12.72,13.16
508,5/14/2024 23:45,12.55,13.28
509,5/15/2024 0:00,12.6,13.22
510,5/15/2024 0:15,12.92,13.16
511,5/15/2024 0:30,12.89,13.1
512,5/15/2024 0:45,12.83,13.06
513,5/15/2024 1:00,12.6,12.96
514,5/15/2024 1:15,12.52,12.86
515,5/15/2024 1:30,12.26,12.74
516,5/15/2024 1:45,12.43,12.7
517,5/15/2024 2:00,12.41,12.68
518,5/15/2024 2:15,12.27,12.56
519,5/15/2024 2:30,12.3,12.52
520,5/15/2024 2:45,12.24,12.52
521,5/15/2024 3:00,12.2,12.52
522,5/15/2024 3:15,12.15,12.52
523,5/15/2024 3:30,12.07,12.46
524,5/15/2024 3:45,11.96,12.42
525,5/15/2024 4:00,12,12.38
526,5/15/2024 4:15,11.98,12.36
527,5/15/2024 4:30,11.98,12.36
528,5/15/2024 4:45,11.98,12.36
529,5/15/2024 5:00,12.02,12.38
530,5/15/2024 5:15,12.05,12.4
531,5/15/2024 5:30,12,12.4
532,5/15/2024 5:45,11.98,12.4
533,5/15/2024 6:00,11.84,12.38
534,5/15/2024 6:15,12.26,12.48
535,5/15/2024 6:30,12.21,12.66
536,5/15/2024 6:45,12.34,12.8
537,5/15/2024 7:00,12.51,12.9
538,5/15/2024 7:15,12.62,13
539,5/15/2024 7:30,12.77,13.06
540,5/15/2024 7:45,12.96,13.18
541,5/15/2024 8:00,12.96,13.26
542,5/15/2024 8:15,13.05,13.28
543,5/15/2024 8:30,13.3,13.78
544,5/15/2024 8:45,13.01,13.66
545,5/15/2024 9:00,11.64,13.34
546,5/15/2024 9:15,11.53,12.84
547,5/15/2024 9:30,11.58,12.68
548,5/15/2024 9:45,11.53,12.4
549,5/15/2024 10:00,11.5,12.3
550,5/15/2024 10:15,11.52,12.28
551,5/15/2024 10:30,11.6,12.3
552,5/15/2024 10:45,11.86,12.36
553,5/15/2024 11:00,12,12.42
554,5/15/2024 11:15,12.15,12.46
555,5/15/2024 11:30,12.54,12.54
556,5/15/2024 11:45,12.66,12.64
557,5/15/2024 12:00,12.97,12.76
558,5/15/2024 12:15,13.45,13.74
559,5/15/2024 12:30,13.59,14.7
560,5/15/2024 12:45,13.22,14.94
561,5/15/2024 13:00,12.44,14.38
562,5/15/2024 13:15,14.54,15.38
563,5/15/2024 13:30,14.59,16.1
564,5/15/2024 13:45,14.44,16.42
565,5/15/2024 14:00,15.57,16.46
566,5/15/2024 14:15,14.59,16.62
567,5/15/2024 14:30,14.42,16.66
568,5/15/2024 14:45,14.46,16.68
569,5/15/2024 15:00,14.37,17.1
570,5/15/2024 15:15,14.41,17.36
571,5/15/2024 15:30,14.03,17.82
572,5/15/2024 15:45,14.11,18.14
573,5/15/2024 16:00,13.75,18.4
574,5/15/2024 16:15,13.46,18.54
575,5/15/2024 16:30,12.27,18.02
576,5/15/2024 16:45,13.4,16.9
577,5/15/2024 17:00,13.95,16.2
578,5/15/2024 17:15,14.31,16.16
579,5/15/2024 17:30,14.74,16.18
580,5/15/2024 17:45,14.11,16.06
581,5/15/2024 18:00,14.93,16.82
582,5/15/2024 18:15,14.79,16.9
583,5/15/2024 18:30,14.97,16.16
584,5/15/2024 18:45,15.33,15.88
585,5/15/2024 19:00,14.59,15.86
586,5/15/2024 19:15,13.88,15.32
587,5/15/2024 19:30,13.9,14.88
588,5/15/2024 19:45,13.88,14.62
589,5/15/2024 20:00,13.75,14.34
590,5/15/2024 20:15,13.8,13.98
591,5/15/2024 20:30,13.67,13.74
592,5/15/2024 20:45,13.43,13.48
593,5/15/2024 21:00,13.33,13.12
594,5/15/2024 21:15,13.15,13.04
595,5/15/2024 21:30,12.92,12.9
596,5/15/2024 21:45,13.2,13.06
597,5/15/2024 22:00,13.14,13.16
598,5/15/2024 22:15,12.89,13.06
599,5/15/2024 22:30,12.6,12.78
600,5/15/2024 22:45,12.44,12.5
601,5/15/2024 23:00,12.35,12.66
602,5/15/2024 23:15,12.95,12.9
603,5/15/2024 23:30,12.69,12.92
604,5/15/2024 23:45,12.62,12.82
605,5/16/2024 0:00,12.8,12.84
606,5/16/2024 0:15,12.57,12.9
607,5/16/2024 0:30,12.37,12.92
608,5/16/2024 0:45,12.46,12.98
609,5/16/2024 1:00,12.28,13.02
610,5/16/2024 1:15,12.02,12.9
611,5/16/2024 1:30,12.11,12.68
612,5/16/2024 1:45,12.13,12.52
613,5/16/2024 2:00,12.13,12.48
614,5/16/2024 2:15,12.09,12.42
615,5/16/2024 2:30,12.01,12.36
616,5/16/2024 2:45,12.03,12.34
617,5/16/2024 3:00,12.02,12.3
618,5/16/2024 3:15,11.95,12.3
619,5/16/2024 3:30,11.93,12.3
620,5/16/2024 3:45,11.87,12.3
621,5/16/2024 4:00,11.84,12.32
622,5/16/2024 4:15,11.93,12.38
623,5/16/2024 4:30,12.23,12.58
624,5/16/2024 4:45,12.61,12.8
625,5/16/2024 5:00,12.87,12.94
626,5/16/2024 5:15,12.92,13.22
627,5/16/2024 5:30,13.01,13.42
628,5/16/2024 5:45,12.96,13.4
629,5/16/2024 6:00,12.91,13.4
630,5/16/2024 6:15,12.89,13.36
631,5/16/2024 6:30,12.92,13.5
632,5/16/2024 6:45,13.04,13.72
633,5/16/2024 7:00,13.05,13.78
634,5/16/2024 7:15,13.12,13.84
635,5/16/2024 7:30,13.15,13.82
636,5/16/2024 7:45,13.01,13.76
637,5/16/2024 8:00,13,13.74
638,5/16/2024 8:15,13.04,13.76
639,5/16/2024 8:30,13.06,13.78
640,5/16/2024 8:45,13.07,13.78
641,5/16/2024 9:00,13.03,13.8
642,5/16/2024 9:15,13.03,13.78
643,5/16/2024 9:30,12.98,13.78
644,5/16/2024 9:45,13.05,13.82
645,5/16/2024 10:00,12.96,13.84
646,5/16/2024 10:15,12.3,13.82
647,5/16/2024 10:30,11.7,12.9
648,5/16/2024 10:45,11.6,12.6
649,5/16/2024 11:00,11.45,12.5
650,5/16/2024 11:15,11.45,12.36
651,5/16/2024 11:30,11.64,12.56
652,5/16/2024 11:45,11.49,12.32
653,5/16/2024 12:00,11.49,12.22
654,5/16/2024 12:15,11.61,12.22
655,5/16/2024 12:30,11.93,12.44
656,5/16/2024 12:45,12.39,12.94
657,5/16/2024 13:00,12.44,13.16
658,5/16/2024 13:15,12.54,13.3
659,5/16/2024 13:30,12.65,13.36
660,5/16/2024 13:45,12.73,13.42
661,5/16/2024 14:00,11.94,12.88
662,5/16/2024 14:15,12.05,12.92
663,5/16/2024 14:30,12.28,12.88
664,5/16/2024 14:45,12.55,12.94
665,5/16/2024 15:00,12.55,13.36
