#,"Date Time, GMT-07:00",DO_mgL,Temp_C
344,5/24/2024 22:00,8.77,10.98
345,5/24/2024 23:00,8.75,10.92
346,5/25/2024 0:00,7.71,11.04
347,5/25/2024 1:00,7.71,11.28
348,5/25/2024 2:00,8.55,11.5
349,5/25/2024 3:00,7.81,11.68
350,5/25/2024 4:00,9.41,11.8
351,5/25/2024 5:00,9.51,11.86
352,5/25/2024 6:00,7.48,11.86
353,5/25/2024 7:00,7.67,11.88
354,5/25/2024 8:00,7.53,11.9
355,5/25/2024 9:00,9.58,12
356,5/25/2024 10:00,14.44,12.7
357,5/25/2024 11:00,10.91,11.78
358,5/25/2024 12:00,10.66,12.1
359,5/25/2024 13:00,10.62,13.06
360,5/25/2024 14:00,10.62,13.2
361,5/25/2024 15:00,22.27,14.24
362,5/25/2024 16:00,15.43,12.68
363,5/25/2024 17:00,14.89,12.62
364,5/25/2024 18:00,12.73,12.54
365,5/25/2024 19:00,11.96,12.3
366,5/25/2024 20:00,11.63,12.36
367,5/25/2024 21:00,10.46,11.76
368,5/25/2024 22:00,9.01,11.08
369,5/25/2024 23:00,8.96,10.78
370,5/26/2024 0:00,8.46,10.98
371,5/26/2024 1:00,7.8,11.24
372,5/26/2024 2:00,8,11.46
373,5/26/2024 3:00,7.4,11.5
374,5/26/2024 4:00,7.81,11.74
375,5/26/2024 5:00,9.28,11.94
376,5/26/2024 6:00,9.71,12.06
377,5/26/2024 7:00,9.77,12.08
378,5/26/2024 8:00,9.31,12.08
379,5/26/2024 9:00,9.64,12.12
380,5/26/2024 10:00,9.82,12.12
381,5/26/2024 11:00,10.95,11.66
382,5/26/2024 12:00,10.55,13.84
383,5/26/2024 13:00,10.06,15.82
384,5/26/2024 14:00,8.87,22.52
385,5/26/2024 15:00,9.28,19.22
386,5/26/2024 16:00,18.84,17.08
387,5/26/2024 17:00,11.94,13.98
388,5/26/2024 18:00,11.42,12.22
389,5/26/2024 19:00,10.73,11.72
390,5/26/2024 20:00,10.69,11.62
391,5/26/2024 21:00,10.39,11.52
392,5/26/2024 22:00,10.04,11.46
393,5/26/2024 23:00,8.99,11.14
394,5/27/2024 0:00,9.02,11.08
395,5/27/2024 1:00,9.55,11.26
396,5/27/2024 2:00,9.33,11.28
397,5/27/2024 3:00,9.38,11.26
398,5/27/2024 4:00,9.42,11.26
399,5/27/2024 5:00,9.37,11.3
400,5/27/2024 6:00,8.55,11.28
401,5/27/2024 7:00,9.09,11.32
402,5/27/2024 8:00,9.68,11.38
403,5/27/2024 9:00,10.58,11.48
404,5/27/2024 10:00,9.98,11.72
405,5/27/2024 11:00,15.07,12.64
406,5/27/2024 12:00,9.59,17.58
407,5/27/2024 13:00,9.68,16.58
408,5/27/2024 14:00,10.12,15.64
409,5/27/2024 15:00,9.13,20.4
410,5/27/2024 16:00,8.2,25.36
411,5/27/2024 17:00,21.87,14.98
412,5/27/2024 18:00,17.85,13.4
413,5/27/2024 19:00,15.86,12.84
414,5/27/2024 20:00,14.44,12.44
415,5/27/2024 21:00,13.43,12.28
416,5/27/2024 22:00,12.82,12.22
417,5/27/2024 23:00,12.12,12.18
418,5/28/2024 0:00,10.97,11.66
419,5/28/2024 1:00,10.5,11.9
420,5/28/2024 2:00,10.11,12.12
421,5/28/2024 3:00,9.37,12.18
422,5/28/2024 4:00,9.09,12.2
423,5/28/2024 5:00,7.99,12.22
424,5/28/2024 6:00,9.81,12.2
425,5/28/2024 7:00,10.6,12.12
426,5/28/2024 8:00,9.55,12.06
427,5/28/2024 9:00,10.35,12.1
428,5/28/2024 10:00,11.38,12.26
429,5/28/2024 11:00,10.96,12.56
430,5/28/2024 12:00,14.42,13.22
431,5/28/2024 13:00,10.91,11.74
432,5/28/2024 14:00,10.92,11.72
433,5/28/2024 15:00,10.66,12.64
434,5/28/2024 16:00,10.75,12.5
435,5/28/2024 17:00,10.95,11.76
436,5/28/2024 18:00,16.54,12.98
437,5/28/2024 19:00,14.57,12.56
438,5/28/2024 20:00,12.96,12.3
439,5/28/2024 21:00,12.72,12.22
440,5/28/2024 22:00,12.33,12.12
441,5/28/2024 23:00,11.09,11.78
442,5/29/2024 0:00,10.75,11.78
443,5/29/2024 1:00,10.49,11.68
444,5/29/2024 2:00,10.87,11.58
445,5/29/2024 3:00,10.8,11.66
446,5/29/2024 4:00,10.14,11.64
447,5/29/2024 5:00,9.94,11.6
448,5/29/2024 6:00,9.89,11.56
449,5/29/2024 7:00,9.73,11.58
450,5/29/2024 8:00,10.11,11.64
451,5/29/2024 9:00,11.6,11.8
452,5/29/2024 10:00,12.2,12.04
453,5/29/2024 11:00,12.61,12.24
454,5/29/2024 12:00,12.58,12.52
455,5/29/2024 13:00,16.68,13.42
456,5/29/2024 14:00,10.66,12.96
457,5/29/2024 15:00,10.48,13.84
458,5/29/2024 16:00,10.68,12.98
459,5/29/2024 17:00,10.52,13.84
460,5/29/2024 18:00,19.79,15
461,5/29/2024 19:00,19.38,13.76
462,5/29/2024 20:00,16.26,12.88
463,5/29/2024 21:00,13.54,12.3
464,5/29/2024 22:00,12.96,12.12
465,5/29/2024 23:00,12,11.86
466,5/30/2024 0:00,11.6,11.74
467,5/30/2024 1:00,11,11.7
468,5/30/2024 2:00,9.52,11.16
469,5/30/2024 3:00,8.86,10.98
470,5/30/2024 4:00,8.34,11.04
471,5/30/2024 5:00,7.56,11.22
472,5/30/2024 6:00,7.69,11.36
473,5/30/2024 7:00,7.75,11.42
474,5/30/2024 8:00,9.16,11.5
475,5/30/2024 9:00,10.41,11.56
476,5/30/2024 10:00,11.41,11.78
477,5/30/2024 11:00,11.82,11.94
478,5/30/2024 12:00,12.89,12.18
479,5/30/2024 13:00,16.48,12.7
480,5/30/2024 14:00,20.45,14.6
481,5/30/2024 15:00,29.16,17.42
482,5/30/2024 16:00,10.43,14.34
483,5/30/2024 17:00,9.88,16.68
484,5/30/2024 18:00,9.33,21
485,5/30/2024 19:00,23.85,15.88
486,5/30/2024 20:00,22.68,14.16
487,5/30/2024 21:00,20.79,13.72
488,5/30/2024 22:00,17.9,13.34
489,5/30/2024 23:00,15.87,12.56
490,5/31/2024 0:00,13.96,11.56
491,5/31/2024 1:00,12.43,11.74
492,5/31/2024 2:00,12.07,11.74
493,5/31/2024 3:00,11.24,11.68
494,5/31/2024 4:00,10.61,11.38
495,5/31/2024 5:00,9.73,11.34
496,5/31/2024 6:00,9.29,11.38
497,5/31/2024 7:00,9.51,11.26
498,5/31/2024 8:00,11.14,11.42
499,5/31/2024 9:00,12.57,11.76
500,5/31/2024 10:00,14.63,12
501,5/31/2024 11:00,14.21,12.3
502,5/31/2024 12:00,14.83,12.48
503,5/31/2024 13:00,15.12,12.92
504,5/31/2024 14:00,15.86,13.3
505,5/31/2024 15:00,17.05,13.86
506,5/31/2024 16:00,17.42,14.92
507,5/31/2024 17:00,18.77,17.62
508,5/31/2024 18:00,22.54,19.2
509,5/31/2024 19:00,19.23,15.98
510,5/31/2024 20:00,18.19,15.16
511,5/31/2024 21:00,16.73,15.14
512,5/31/2024 22:00,14.2,13.74
513,5/31/2024 23:00,13.5,13.72
514,6/1/2024 0:00,13.27,13.4
515,6/1/2024 1:00,13.33,12.92
516,6/1/2024 2:00,13.47,13.02
517,6/1/2024 3:00,13.36,12.92
518,6/1/2024 4:00,12.63,12.88
519,6/1/2024 5:00,12.79,12.82
520,6/1/2024 6:00,11.22,12.98
521,6/1/2024 7:00,9.86,13.02
522,6/1/2024 8:00,10.47,13.2
523,6/1/2024 9:00,14.58,13.42
524,6/1/2024 10:00,15.3,13.34
525,6/1/2024 11:00,15.89,13.28
526,6/1/2024 12:00,16.18,13.6
527,6/1/2024 13:00,14.86,13.68
528,6/1/2024 14:00,14.71,13.52
529,6/1/2024 15:00,15.42,13.3
530,6/1/2024 16:00,15.14,13.36
531,6/1/2024 17:00,16.02,13.5
532,6/1/2024 18:00,16.75,13.82
533,6/1/2024 19:00,16.34,14.34
534,6/1/2024 20:00,17.11,14.36
535,6/1/2024 21:00,16.43,13.96
536,6/1/2024 22:00,15.87,13.82
537,6/1/2024 23:00,15.43,13.38
538,6/2/2024 0:00,15.09,13.12
539,6/2/2024 1:00,14.57,12.9
540,6/2/2024 2:00,13.73,12.68
541,6/2/2024 3:00,12.4,12.24
542,6/2/2024 4:00,12.08,12.4
543,6/2/2024 5:00,11.29,12.2
544,6/2/2024 6:00,8.86,12.76
545,6/2/2024 7:00,7.74,13.14
546,6/2/2024 8:00,10.62,12.64
547,6/2/2024 9:00,10.57,12.98
548,6/2/2024 10:00,12.02,13.16
549,6/2/2024 11:00,11.39,13.02
550,6/2/2024 12:00,12.73,12.78
551,6/2/2024 13:00,13.09,12.44
552,6/2/2024 14:00,12.9,12.28
553,6/2/2024 15:00,12.96,12.28
554,6/2/2024 16:00,13.13,12.32
555,6/2/2024 17:00,13.1,12.36
556,6/2/2024 18:00,13.15,12.38
557,6/2/2024 19:00,12.47,12.54
558,6/2/2024 20:00,11.78,12.58
559,6/2/2024 21:00,10.68,12.64
560,6/2/2024 22:00,11.62,12.36
561,6/2/2024 23:00,11.35,12.06
562,6/3/2024 0:00,11.03,12.2
563,6/3/2024 1:00,10.76,12.04
564,6/3/2024 2:00,11,12.02
565,6/3/2024 3:00,10.55,11.86
566,6/3/2024 4:00,10.17,11.86
567,6/3/2024 5:00,10.22,11.88
568,6/3/2024 6:00,10.16,11.9
569,6/3/2024 7:00,8.74,11.98
570,6/3/2024 8:00,9.9,14.76
571,6/3/2024 9:00,8.89,19.4
572,6/3/2024 10:00,9,20.24
573,6/3/2024 11:00,19.81,16.02
574,6/3/2024 12:00,14.6,14.26
575,6/3/2024 13:00,13,13.76
576,6/3/2024 14:00,11.3,12.62
577,6/3/2024 15:00,11.13,12.5
578,6/3/2024 16:00,11.05,12.42
579,6/3/2024 17:00,11,12.34
580,6/3/2024 18:00,11.44,12.4
581,6/3/2024 19:00,11.41,12.46
582,6/3/2024 20:00,11.09,12.44
583,6/3/2024 21:00,10.68,12.42
584,6/3/2024 22:00,10.3,12.36
585,6/3/2024 23:00,10.09,12.28
586,6/4/2024 0:00,10.22,11.92
587,6/4/2024 1:00,10.24,11.86
588,6/4/2024 2:00,10.27,11.88
589,6/4/2024 3:00,10.02,11.76
590,6/4/2024 4:00,9.93,11.74
591,6/4/2024 5:00,9.96,11.72
592,6/4/2024 6:00,9.51,11.8
593,6/4/2024 7:00,8.97,11.76
594,6/4/2024 8:00,10.82,11.82
595,6/4/2024 9:00,10.57,12.7
596,6/4/2024 10:00,10.32,13.8
597,6/4/2024 11:00,9.42,18.06
598,6/4/2024 12:00,14.76,17.34
599,6/4/2024 13:00,11.33,13.86
600,6/4/2024 14:00,11.73,12.96
601,6/4/2024 15:00,10.96,12.16
602,6/4/2024 16:00,10.92,11.98
603,6/4/2024 17:00,11.14,12.06
604,6/4/2024 18:00,11.1,12.1
605,6/4/2024 19:00,11.01,11.98
606,6/4/2024 20:00,11,12.02
607,6/4/2024 21:00,10.68,12.02
608,6/4/2024 22:00,9.94,12.06
609,6/4/2024 23:00,9.07,12.1
610,6/5/2024 0:00,7.93,12.12
611,6/5/2024 1:00,10.15,12.34
612,6/5/2024 2:00,10.27,12.22
613,6/5/2024 3:00,9.94,12.08
614,6/5/2024 4:00,9.91,11.98
615,6/5/2024 5:00,10.11,11.94
616,6/5/2024 6:00,9.84,11.92
617,6/5/2024 7:00,9.23,11.98
618,6/5/2024 8:00,11.6,12.44
619,6/5/2024 9:00,10.3,14.34
620,6/5/2024 10:00,10.07,15.36
621,6/5/2024 11:00,9.22,20.58
622,6/5/2024 12:00,9.16,21.34
623,6/5/2024 13:00,16.84,22.72
624,6/5/2024 14:00,18.4,15.44
625,6/5/2024 15:00,16.62,14.2
626,6/5/2024 16:00,13.69,12.76
627,6/5/2024 17:00,13.05,12.36
628,6/5/2024 18:00,12.88,12.48
629,6/5/2024 19:00,11.47,11.64
630,6/5/2024 20:00,11.16,12.34
631,6/5/2024 21:00,9.34,12.16
632,6/5/2024 22:00,8.66,11.96
633,6/5/2024 23:00,7.81,12.02
634,6/6/2024 0:00,6.91,12.1
635,6/6/2024 1:00,5.93,12.14
636,6/6/2024 2:00,6.41,12.22
637,6/6/2024 3:00,8.82,12.18
638,6/6/2024 4:00,9.37,12.1
639,6/6/2024 5:00,10.15,12.04
640,6/6/2024 6:00,10.61,12.04
641,6/6/2024 7:00,10.41,11.98
642,6/6/2024 8:00,9.67,12.12
643,6/6/2024 9:00,9.86,15.32
644,6/6/2024 10:00,9.47,18.6
645,6/6/2024 11:00,9.61,19.04
646,6/6/2024 12:00,9.67,18.12
647,6/6/2024 13:00,9.34,19.9
648,6/6/2024 14:00,18.87,18.44
649,6/6/2024 15:00,17.35,15.9
650,6/6/2024 16:00,16.66,15.08
651,6/6/2024 17:00,12.27,13.3
652,6/6/2024 18:00,11.77,12.4
653,6/6/2024 19:00,11.57,12.22
654,6/6/2024 20:00,10.21,11.6
655,6/6/2024 21:00,9.38,11.2
656,6/6/2024 22:00,8.86,11.32
657,6/6/2024 23:00,9.07,11.76
658,6/7/2024 0:00,7.28,11.7
659,6/7/2024 1:00,9.67,11.8
660,6/7/2024 2:00,9.16,11.76
661,6/7/2024 3:00,8.75,11.76
662,6/7/2024 4:00,8.39,11.74
663,6/7/2024 5:00,9.08,11.62
664,6/7/2024 6:00,9.71,11.58
665,6/7/2024 7:00,10.36,11.74
