#,"Date Time, GMT-07:00",DO_mgL,Temp_C
107,10/21/2023 0:30,7.3,11.96
108,10/21/2023 0:45,7.3,11.94
109,10/21/2023 1:00,7.12,11.92
110,10/21/2023 1:15,6.91,11.88
111,10/21/2023 1:30,6.85,11.86
112,10/21/2023 1:45,6.82,11.88
113,10/21/2023 2:00,6.82,11.86
114,10/21/2023 2:15,6.85,11.84
115,10/21/2023 2:30,6.78,11.84
116,10/21/2023 2:45,6.79,11.82
117,10/21/2023 3:00,6.79,11.82
118,10/21/2023 3:15,6.79,11.82
119,10/21/2023 3:30,6.87,11.82
120,10/21/2023 3:45,6.84,11.82
121,10/21/2023 4:00,6.88,11.8
122,10/21/2023 4:15,6.87,11.8
123,10/21/2023 4:30,6.88,11.8
124,10/21/2023 4:45,7.11,11.82
125,10/21/2023 5:00,6.94,11.82
126,10/21/2023 5:15,6.95,11.82
127,10/21/2023 5:30,6.98,11.8
128,10/21/2023 5:45,7.01,11.84
129,10/21/2023 6:00,6.97,11.82
130,10/21/2023 6:15,7,11.8
131,10/21/2023 6:30,6.85,11.8
132,10/21/2023 6:45,6.78,11.8
133,10/21/2023 7:00,6.83,11.8
134,10/21/2023 7:15,6.8,11.8
135,10/21/2023 7:30,6.67,11.8
136,10/21/2023 7:45,6.7,11.8
137,10/21/2023 8:00,6.65,11.8
138,10/21/2023 8:15,6.73,11.82
139,10/21/2023 8:30,6.71,11.82
140,10/21/2023 8:45,6.72,11.82
141,10/21/2023 9:00,6.75,11.8
142,10/21/2023 9:15,6.7,11.8
143,10/21/2023 9:30,6.87,11.8
144,10/21/2023 9:45,6.83,11.8
145,10/21/2023 10:00,6.64,11.8
146,10/21/2023 10:15,6.7,11.8
147,10/21/2023 10:30,6.62,11.8
148,10/21/2023 10:45,6.69,11.8
149,10/21/2023 11:00,6.61,11.78
150,10/21/2023 11:15,6.79,11.8
151,10/21/2023 11:30,6.65,11.78
152,10/21/2023 11:45,6.54,11.74
153,10/21/2023 12:00,6.35,11.74
154,10/21/2023 12:15,6.35,11.74
155,10/21/2023 12:30,6.34,11.72
156,10/21/2023 12:45,6.5,11.76
157,10/21/2023 13:00,6.79,11.78
158,10/21/2023 13:15,6.79,11.8
159,10/21/2023 13:30,6.51,11.78
160,10/21/2023 13:45,6.64,11.8
161,10/21/2023 14:00,6.63,11.82
162,10/21/2023 14:15,6.61,11.84
163,10/21/2023 14:30,6.54,11.82
164,10/21/2023 14:45,6.67,11.84
165,10/21/2023 15:00,6.76,11.86
166,10/21/2023 15:15,6.86,11.88
167,10/21/2023 15:30,6.87,11.88
168,10/21/2023 15:45,6.84,11.86
169,10/21/2023 16:00,6.9,11.88
170,10/21/2023 16:15,6.86,11.86
171,10/21/2023 16:30,6.87,11.84
172,10/21/2023 16:45,6.94,11.84
173,10/21/2023 17:00,6.92,11.86
174,10/21/2023 17:15,6.97,11.86
175,10/21/2023 17:30,6.97,11.86
176,10/21/2023 17:45,7.05,11.86
177,10/21/2023 18:00,7.03,11.86
178,10/21/2023 18:15,7.03,11.86
179,10/21/2023 18:30,7.01,11.84
180,10/21/2023 18:45,6.97,11.86
181,10/21/2023 19:00,6.97,11.86
182,10/21/2023 19:15,7.03,11.82
183,10/21/2023 19:30,7.02,11.82
184,10/21/2023 19:45,7.03,11.82
185,10/21/2023 20:00,7,11.8
186,10/21/2023 20:15,6.98,11.82
187,10/21/2023 20:30,6.98,11.8
188,10/21/2023 20:45,6.97,11.78
189,10/21/2023 21:00,6.99,11.78
190,10/21/2023 21:15,7,11.78
191,10/21/2023 21:30,7.05,11.78
192,10/21/2023 21:45,7.01,11.78
193,10/21/2023 22:00,6.96,11.8
194,10/21/2023 22:15,7.03,11.78
195,10/21/2023 22:30,7.02,11.76
196,10/21/2023 22:45,6.81,11.74
197,10/21/2023 23:00,6.64,11.74
198,10/21/2023 23:15,6.7,11.72
199,10/21/2023 23:30,6.74,11.74
200,10/21/2023 23:45,6.76,11.76
201,10/22/2023 0:00,6.74,11.76
202,10/22/2023 0:15,6.74,11.74
203,10/22/2023 0:30,6.66,11.74
204,10/22/2023 0:45,6.61,11.74
205,10/22/2023 1:00,6.63,11.74
206,10/22/2023 1:15,6.62,11.76
207,10/22/2023 1:30,6.68,11.76
208,10/22/2023 1:45,6.66,11.76
209,10/22/2023 2:00,6.65,11.76
210,10/22/2023 2:15,6.57,11.76
211,10/22/2023 2:30,6.44,11.74
212,10/22/2023 2:45,6.67,11.74
213,10/22/2023 3:00,6.67,11.76
214,10/22/2023 3:15,6.67,11.76
215,10/22/2023 3:30,6.43,11.74
216,10/22/2023 3:45,6.55,11.74
217,10/22/2023 4:00,6.46,11.74
218,10/22/2023 4:15,6.64,11.72
219,10/22/2023 4:30,6.54,11.72
220,10/22/2023 4:45,6.58,11.74
221,10/22/2023 5:00,6.61,11.72
222,10/22/2023 5:15,6.62,11.7
223,10/22/2023 5:30,6.54,11.7
224,10/22/2023 5:45,6.61,11.7
225,10/22/2023 6:00,6.64,11.7
226,10/22/2023 6:15,6.65,11.68
227,10/22/2023 6:30,6.63,11.7
228,10/22/2023 6:45,6.64,11.68
229,10/22/2023 7:00,6.5,11.68
230,10/22/2023 7:15,6.54,11.68
231,10/22/2023 7:30,6.6,11.68
232,10/22/2023 7:45,6.54,11.68
233,10/22/2023 8:00,6.57,11.68
234,10/22/2023 8:15,6.54,11.68
235,10/22/2023 8:30,6.53,11.7
236,10/22/2023 8:45,6.42,11.7
237,10/22/2023 9:00,6.38,11.7
238,10/22/2023 9:15,6.41,11.7
239,10/22/2023 9:30,6.38,11.7
240,10/22/2023 9:45,6.4,11.7
241,10/22/2023 10:00,6.42,11.7
242,10/22/2023 10:15,6.42,11.7
243,10/22/2023 10:30,6.62,11.72
244,10/22/2023 10:45,6.42,11.72
245,10/22/2023 11:00,6.48,11.74
246,10/22/2023 11:15,6.62,11.76
247,10/22/2023 11:30,6.52,11.76
248,10/22/2023 11:45,6.53,11.76
249,10/22/2023 12:00,6.55,11.76
250,10/22/2023 12:15,6.36,11.74
251,10/22/2023 12:30,6.39,11.72
252,10/22/2023 12:45,6.62,11.76
253,10/22/2023 13:00,6.54,11.78
254,10/22/2023 13:15,6.56,11.78
255,10/22/2023 13:30,6.59,11.82
256,10/22/2023 13:45,6.46,11.8
257,10/22/2023 14:00,6.43,11.8
258,10/22/2023 14:15,6.45,11.82
259,10/22/2023 14:30,6.71,11.88
260,10/22/2023 14:45,6.63,11.88
261,10/22/2023 15:00,6.6,11.86
262,10/22/2023 15:15,6.8,11.9
263,10/22/2023 15:30,6.55,11.88
264,10/22/2023 15:45,6.77,11.9
265,10/22/2023 16:00,6.68,11.86
266,10/22/2023 16:15,6.73,11.86
267,10/22/2023 16:30,6.74,11.86
268,10/22/2023 16:45,6.75,11.88
269,10/22/2023 17:00,6.74,11.86
270,10/22/2023 17:15,6.84,11.88
271,10/22/2023 17:30,6.73,11.86
272,10/22/2023 17:45,6.77,11.86
273,10/22/2023 18:00,6.67,11.84
274,10/22/2023 18:15,6.61,11.8
275,10/22/2023 18:30,6.66,11.82
276,10/22/2023 18:45,6.68,11.84
277,10/22/2023 19:00,6.69,11.84
278,10/22/2023 19:15,6.76,11.84
279,10/22/2023 19:30,6.65,11.8
280,10/22/2023 19:45,6.63,11.76
281,10/22/2023 20:00,6.66,11.76
282,10/22/2023 20:15,6.71,11.78
283,10/22/2023 20:30,6.69,11.78
284,10/22/2023 20:45,6.7,11.78
285,10/22/2023 21:00,6.69,11.78
286,10/22/2023 21:15,6.73,11.78
287,10/22/2023 21:30,6.7,11.76
288,10/22/2023 21:45,6.73,11.76
289,10/22/2023 22:00,6.76,11.76
290,10/22/2023 22:15,6.73,11.78
291,10/22/2023 22:30,6.74,11.74
292,10/22/2023 22:45,6.76,11.74
293,10/22/2023 23:00,6.78,11.72
294,10/22/2023 23:15,6.72,11.74
295,10/22/2023 23:30,6.71,11.76
296,10/22/2023 23:45,6.67,11.76
297,10/23/2023 0:00,6.61,11.76
298,10/23/2023 0:15,6.66,11.7
299,10/23/2023 0:30,6.7,11.68
300,10/23/2023 0:45,6.64,11.68
301,10/23/2023 1:00,6.57,11.7
302,10/23/2023 1:15,6.61,11.68
303,10/23/2023 1:30,6.58,11.68
304,10/23/2023 1:45,6.55,11.68
305,10/23/2023 2:00,6.61,11.66
306,10/23/2023 2:15,6.52,11.68
307,10/23/2023 2:30,6.56,11.68
308,10/23/2023 2:45,6.39,11.7
309,10/23/2023 3:00,6.44,11.68
310,10/23/2023 3:15,6.52,11.68
311,10/23/2023 3:30,6.5,11.68
312,10/23/2023 3:45,6.46,11.68
313,10/23/2023 4:00,6.5,11.68
314,10/23/2023 4:15,6.48,11.68
315,10/23/2023 4:30,6.45,11.7
316,10/23/2023 4:45,6.49,11.68
317,10/23/2023 5:00,6.48,11.68
318,10/23/2023 5:15,6.45,11.68
319,10/23/2023 5:30,6.35,11.7
320,10/23/2023 5:45,6.35,11.68
321,10/23/2023 6:00,6.32,11.68
322,10/23/2023 6:15,6.31,11.66
323,10/23/2023 6:30,6.46,11.62
324,10/23/2023 6:45,6.47,11.62
325,10/23/2023 7:00,6.45,11.6
326,10/23/2023 7:15,6.41,11.6
327,10/23/2023 7:30,6.37,11.6
328,10/23/2023 7:45,6.31,11.6
329,10/23/2023 8:00,6.35,11.6
330,10/23/2023 8:15,6.34,11.6
331,10/23/2023 8:30,6.3,11.6
332,10/23/2023 8:45,6.29,11.6
333,10/23/2023 9:00,6.34,11.6
334,10/23/2023 9:15,6.35,11.6
335,10/23/2023 9:30,6.33,11.62
336,10/23/2023 9:45,6.39,11.64
337,10/23/2023 10:00,6.43,11.68
338,10/23/2023 10:15,6.51,11.7
339,10/23/2023 10:30,6.43,11.64
340,10/23/2023 10:45,6.38,11.64
341,10/23/2023 11:00,6.39,11.68
342,10/23/2023 11:15,6.45,11.7
343,10/23/2023 11:30,6.45,11.72
344,10/23/2023 11:45,6.49,11.72
345,10/23/2023 12:00,6.5,11.74
346,10/23/2023 12:15,6.44,11.74
347,10/23/2023 12:30,6.51,11.74
348,10/23/2023 12:45,6.49,11.74
349,10/23/2023 13:00,6.54,11.74
350,10/23/2023 13:15,6.52,11.74
351,10/23/2023 13:30,6.5,11.74
352,10/23/2023 13:45,6.43,11.76
353,10/23/2023 14:00,6.46,11.76
354,10/23/2023 14:15,6.44,11.74
355,10/23/2023 14:30,6.46,11.74
356,10/23/2023 14:45,6.46,11.76
357,10/23/2023 15:00,6.51,11.76
358,10/23/2023 15:15,6.54,11.76
359,10/23/2023 15:30,6.52,11.76
360,10/23/2023 15:45,6.6,11.76
361,10/23/2023 16:00,6.59,11.76
362,10/23/2023 16:15,6.6,11.76
363,10/23/2023 16:30,6.55,11.76
364,10/23/2023 16:45,6.55,11.76
365,10/23/2023 17:00,6.61,11.74
366,10/23/2023 17:15,6.61,11.74
367,10/23/2023 17:30,6.62,11.74
368,10/23/2023 17:45,6.64,11.74
369,10/23/2023 18:00,6.64,11.74
370,10/23/2023 18:15,6.64,11.74
371,10/23/2023 18:30,6.73,11.74
372,10/23/2023 18:45,6.68,11.72
373,10/23/2023 19:00,6.75,11.7
374,10/23/2023 19:15,6.77,11.74
375,10/23/2023 19:30,6.66,11.72
376,10/23/2023 19:45,6.65,11.72
377,10/23/2023 20:00,6.65,11.72
378,10/23/2023 20:15,6.64,11.72
379,10/23/2023 20:30,6.67,11.72
380,10/23/2023 20:45,6.65,11.72
381,10/23/2023 21:00,6.7,11.72
382,10/23/2023 21:15,6.7,11.7
383,10/23/2023 21:30,6.69,11.7
384,10/23/2023 21:45,6.68,11.7
385,10/23/2023 22:00,6.71,11.68
386,10/23/2023 22:15,6.76,11.68
387,10/23/2023 22:30,6.73,11.7
388,10/23/2023 22:45,6.79,11.68
389,10/23/2023 23:00,6.86,11.64
390,10/23/2023 23:15,6.77,11.62
391,10/23/2023 23:30,6.75,11.58
392,10/23/2023 23:45,6.68,11.6
393,10/24/2023 0:00,6.68,11.64
394,10/24/2023 0:15,6.7,11.64
395,10/24/2023 0:30,6.65,11.66
396,10/24/2023 0:45,6.67,11.66
397,10/24/2023 1:00,6.59,11.64
398,10/24/2023 1:15,6.57,11.62
399,10/24/2023 1:30,6.47,11.64
400,10/24/2023 1:45,6.52,11.64
401,10/24/2023 2:00,6.43,11.64
402,10/24/2023 2:15,6.45,11.64
403,10/24/2023 2:30,6.46,11.62
404,10/24/2023 2:45,6.44,11.64
405,10/24/2023 3:00,6.43,11.6
406,10/24/2023 3:15,6.39,11.62
407,10/24/2023 3:30,6.38,11.58
408,10/24/2023 3:45,6.35,11.62
409,10/24/2023 4:00,6.34,11.62
410,10/24/2023 4:15,6.3,11.6
411,10/24/2023 4:30,6.34,11.58
412,10/24/2023 4:45,6.34,11.58
413,10/24/2023 5:00,6.35,11.56
414,10/24/2023 5:15,6.31,11.56
415,10/24/2023 5:30,6.29,11.58
416,10/24/2023 5:45,6.27,11.56
417,10/24/2023 6:00,6.28,11.56
418,10/24/2023 6:15,6.27,11.56
419,10/24/2023 6:30,6.31,11.56
420,10/24/2023 6:45,6.33,11.56
421,10/24/2023 7:00,6.3,11.56
422,10/24/2023 7:15,6.27,11.54
423,10/24/2023 7:30,6.2,11.52
424,10/24/2023 7:45,6.23,11.5
425,10/24/2023 8:00,6.16,11.5
426,10/24/2023 8:15,6.16,11.5
427,10/24/2023 8:30,6.16,11.5
428,10/24/2023 8:45,6.39,11.46
429,10/24/2023 9:00,6.49,11.42
430,10/24/2023 9:15,6.44,11.44
431,10/24/2023 9:30,6.61,11.42
432,10/24/2023 9:45,6.32,11.48
433,10/24/2023 10:00,6.4,11.48
434,10/24/2023 10:15,6.35,11.5
435,10/24/2023 10:30,6.36,11.5
436,10/24/2023 10:45,6.35,11.54
437,10/24/2023 11:00,6.35,11.54
438,10/24/2023 11:15,6.39,11.58
439,10/24/2023 11:30,6.38,11.6
440,10/24/2023 11:45,6.44,11.64
441,10/24/2023 12:00,6.47,11.66
442,10/24/2023 12:15,6.48,11.62
443,10/24/2023 12:30,6.52,11.6
444,10/24/2023 12:45,6.48,11.6
445,10/24/2023 13:00,6.54,11.6
446,10/24/2023 13:15,6.6,11.6
447,10/24/2023 13:30,6.71,11.56
448,10/24/2023 13:45,6.74,11.56
449,10/24/2023 14:00,6.74,11.54
450,10/24/2023 14:15,6.78,11.54
451,10/24/2023 14:30,6.81,11.54
452,10/24/2023 14:45,6.74,11.56
453,10/24/2023 15:00,6.75,11.56
454,10/24/2023 15:15,6.74,11.56
455,10/24/2023 15:30,6.77,11.58
456,10/24/2023 15:45,6.75,11.6
457,10/24/2023 16:00,6.72,11.6
458,10/24/2023 16:15,6.71,11.6
459,10/24/2023 16:30,6.71,11.62
460,10/24/2023 16:45,6.63,11.62
461,10/24/2023 17:00,6.67,11.62
462,10/24/2023 17:15,6.6,11.62
463,10/24/2023 17:30,6.62,11.62
464,10/24/2023 17:45,6.64,11.6
465,10/24/2023 18:00,6.63,11.6
466,10/24/2023 18:15,6.61,11.6
467,10/24/2023 18:30,6.62,11.6
468,10/24/2023 18:45,6.61,11.56
469,10/24/2023 19:00,6.59,11.54
470,10/24/2023 19:15,6.56,11.56
471,10/24/2023 19:30,6.71,11.56
472,10/24/2023 19:45,6.75,11.54
473,10/24/2023 20:00,6.7,11.54
474,10/24/2023 20:15,6.75,11.54
475,10/24/2023 20:30,6.67,11.54
476,10/24/2023 20:45,6.76,11.54
477,10/24/2023 21:00,6.8,11.52
478,10/24/2023 21:15,6.81,11.52
479,10/24/2023 21:30,6.83,11.5
480,10/24/2023 21:45,6.84,11.5
481,10/24/2023 22:00,6.78,11.52
482,10/24/2023 22:15,6.8,11.5
483,10/24/2023 22:30,6.79,11.5
484,10/24/2023 22:45,6.79,11.5
485,10/24/2023 23:00,6.82,11.5
486,10/24/2023 23:15,6.8,11.5
487,10/24/2023 23:30,6.8,11.5
488,10/24/2023 23:45,6.77,11.5
489,10/25/2023 0:00,6.79,11.5
490,10/25/2023 0:15,6.78,11.5
491,10/25/2023 0:30,6.78,11.5
492,10/25/2023 0:45,6.76,11.5
493,10/25/2023 1:00,6.79,11.5
494,10/25/2023 1:15,6.84,11.46
495,10/25/2023 1:30,6.86,11.46
496,10/25/2023 1:45,6.82,11.46
497,10/25/2023 2:00,6.72,11.48
498,10/25/2023 2:15,6.76,11.5
499,10/25/2023 2:30,6.58,11.52
500,10/25/2023 2:45,6.74,11.5
501,10/25/2023 3:00,7.02,11.42
502,10/25/2023 3:15,6.97,11.4
503,10/25/2023 3:30,6.78,11.46
504,10/25/2023 3:45,6.81,11.46
505,10/25/2023 4:00,6.83,11.42
506,10/25/2023 4:15,6.77,11.44
507,10/25/2023 4:30,6.78,11.42
508,10/25/2023 4:45,6.73,11.44
509,10/25/2023 5:00,6.69,11.46
510,10/25/2023 5:15,6.64,11.48
511,10/25/2023 5:30,6.66,11.48
512,10/25/2023 5:45,6.79,11.42
513,10/25/2023 6:00,6.83,11.42
514,10/25/2023 6:15,6.87,11.4
515,10/25/2023 6:30,6.83,11.42
516,10/25/2023 6:45,6.75,11.42
517,10/25/2023 7:00,6.75,11.42
518,10/25/2023 7:15,6.79,11.4
519,10/25/2023 7:30,6.78,11.4
520,10/25/2023 7:45,6.78,11.4
521,10/25/2023 8:00,6.8,11.4
522,10/25/2023 8:15,6.8,11.4
523,10/25/2023 8:30,6.81,11.38
524,10/25/2023 8:45,6.97,11.38
525,10/25/2023 9:00,6.99,11.38
526,10/25/2023 9:15,7.14,11.4
527,10/25/2023 9:30,7.19,11.42
528,10/25/2023 9:45,7.18,11.42
529,10/25/2023 10:00,7.12,11.44
530,10/25/2023 10:15,7.06,11.44
531,10/25/2023 10:30,7.17,11.44
532,10/25/2023 10:45,7,11.46
533,10/25/2023 11:00,7.08,11.46
534,10/25/2023 11:15,7.26,11.46
535,10/25/2023 11:30,7.34,11.44
536,10/25/2023 11:45,7.38,11.44
537,10/25/2023 12:00,7.24,11.46
538,10/25/2023 12:15,7.07,11.46
539,10/25/2023 12:30,7.01,11.46
540,10/25/2023 12:45,7.14,11.46
541,10/25/2023 13:00,6.84,11.48
542,10/25/2023 13:15,6.86,11.48
543,10/25/2023 13:30,6.93,11.5
544,10/25/2023 13:45,6.9,11.5
545,10/25/2023 14:00,6.82,11.5
546,10/25/2023 14:15,6.83,11.5
547,10/25/2023 14:30,6.81,11.52
548,10/25/2023 14:45,6.89,11.5
549,10/25/2023 15:00,6.89,11.52
550,10/25/2023 15:15,6.99,11.52
551,10/25/2023 15:30,7.3,11.5
552,10/25/2023 15:45,7.31,11.48
553,10/25/2023 16:00,7.33,11.48
554,10/25/2023 16:15,7.43,11.5
555,10/25/2023 16:30,7,11.52
556,10/25/2023 16:45,6.71,11.56
557,10/25/2023 17:00,6.6,11.56
558,10/25/2023 17:15,6.6,11.56
559,10/25/2023 17:30,6.67,11.54
560,10/25/2023 17:45,6.53,11.56
561,10/25/2023 18:00,6.73,11.54
562,10/25/2023 18:15,6.98,11.48
563,10/25/2023 18:30,6.68,11.52
564,10/25/2023 18:45,6.54,11.58
565,10/25/2023 19:00,6.45,11.6
566,10/25/2023 19:15,6.41,11.6
567,10/25/2023 19:30,6.63,11.54
568,10/25/2023 19:45,6.68,11.56
569,10/25/2023 20:00,6.83,11.54
570,10/25/2023 20:15,7.1,11.46
571,10/25/2023 20:30,7.01,11.46
572,10/25/2023 20:45,7,11.46
573,10/25/2023 21:00,7.08,11.44
574,10/25/2023 21:15,7.13,11.42
575,10/25/2023 21:30,7.08,11.44
576,10/25/2023 21:45,7.08,11.44
577,10/25/2023 22:00,7.1,11.44
578,10/25/2023 22:15,7.06,11.42
579,10/25/2023 22:30,6.99,11.44
580,10/25/2023 22:45,7.04,11.46
581,10/25/2023 23:00,7.05,11.44
582,10/25/2023 23:15,7.11,11.42
583,10/25/2023 23:30,7.13,11.4
584,10/25/2023 23:45,7.1,11.44
585,10/26/2023 0:00,7.13,11.4
586,10/26/2023 0:15,7.08,11.4
587,10/26/2023 0:30,7.1,11.4
588,10/26/2023 0:45,7.13,11.32
589,10/26/2023 1:00,7.07,11.36
590,10/26/2023 1:15,7.09,11.34
591,10/26/2023 1:30,7.05,11.38
592,10/26/2023 1:45,7.05,11.36
593,10/26/2023 2:00,7.04,11.34
594,10/26/2023 2:15,7.01,11.38
595,10/26/2023 2:30,6.97,11.32
596,10/26/2023 2:45,7.01,11.32
597,10/26/2023 3:00,7.08,11.32
598,10/26/2023 3:15,7.01,11.34
599,10/26/2023 3:30,6.94,11.42
600,10/26/2023 3:45,6.95,11.36
601,10/26/2023 4:00,6.94,11.34
602,10/26/2023 4:15,6.98,11.34
603,10/26/2023 4:30,6.76,11.42
604,10/26/2023 4:45,6.83,11.38
605,10/26/2023 5:00,6.85,11.4
606,10/26/2023 5:15,6.77,11.42
607,10/26/2023 5:30,6.8,11.42
608,10/26/2023 5:45,6.71,11.48
609,10/26/2023 6:00,6.72,11.46
610,10/26/2023 6:15,6.74,11.42
611,10/26/2023 6:30,6.72,11.4
612,10/26/2023 6:45,6.74,11.4
613,10/26/2023 7:00,6.83,11.34
614,10/26/2023 7:15,6.77,11.36
615,10/26/2023 7:30,6.73,11.4
616,10/26/2023 7:45,6.72,11.38
617,10/26/2023 8:00,6.71,11.38
618,10/26/2023 8:15,6.7,11.38
619,10/26/2023 8:30,6.72,11.36
620,10/26/2023 8:45,6.71,11.36
621,10/26/2023 9:00,6.71,11.38
622,10/26/2023 9:15,6.74,11.36
623,10/26/2023 9:30,6.8,11.34
624,10/26/2023 9:45,6.8,11.36
625,10/26/2023 10:00,6.76,11.38
626,10/26/2023 10:15,7.01,11.32
627,10/26/2023 10:30,7.11,11.28
628,10/26/2023 10:45,7.12,11.28
629,10/26/2023 11:00,7.04,11.34
630,10/26/2023 11:15,7.15,11.32
631,10/26/2023 11:30,7.15,11.32
632,10/26/2023 11:45,7.11,11.32
633,10/26/2023 12:00,7.16,11.36
634,10/26/2023 12:15,7.2,11.38
635,10/26/2023 12:30,7.2,11.4
636,10/26/2023 12:45,7.13,11.42
637,10/26/2023 13:00,7.08,11.42
638,10/26/2023 13:15,7.07,11.42
639,10/26/2023 13:30,7.07,11.42
640,10/26/2023 13:45,7.27,11.42
641,10/26/2023 14:00,7.31,11.42
642,10/26/2023 14:15,7.46,11.48
643,10/26/2023 14:30,7.37,11.46
644,10/26/2023 14:45,7.3,11.42
645,10/26/2023 15:00,7.37,11.54
646,10/26/2023 15:15,7.5,11.54
647,10/26/2023 15:30,7.36,11.5
648,10/26/2023 15:45,7.32,11.48
649,10/26/2023 16:00,7.18,11.44
650,10/26/2023 16:15,7.1,11.44
651,10/26/2023 16:30,7.08,11.44
652,10/26/2023 16:45,6.99,11.44
653,10/26/2023 17:00,6.92,11.48
654,10/26/2023 17:15,6.87,11.48
655,10/26/2023 17:30,6.8,11.52
656,10/26/2023 17:45,6.72,11.54
657,10/26/2023 18:00,6.76,11.54
658,10/26/2023 18:15,6.78,11.52
659,10/26/2023 18:30,6.72,11.54
660,10/26/2023 18:45,6.78,11.5
661,10/26/2023 19:00,6.75,11.52
662,10/26/2023 19:15,6.69,11.52
663,10/26/2023 19:30,6.7,11.5
664,10/26/2023 19:45,6.69,11.48
